# J2K model output
# 
#date/time	precip	mittemp	Soil_Temp_Layer	surfacetemp	rhum	rain	snow	solRad	netRad	potETP	netRain	netSnow	throughfall	interception	intercStorage	actETP	snowDepth	snowSWE	snowMelt	MPSsat	LPSsat	DPSact	MPSact	LPSact	percol	RD1	RD2	actRG1	actRG2	outRG1	outRG2	flowRD1	flowRD2	flowRG1	flowRG2	channelStorage	simRunoff	simRunoff_N	flowRD1_N	flowRD2_N	flowRG1_N	flowRG2_N
1992-11-11 07:30	7.470463112871487	6.569939174811654	4.599664593886364	4.822370373562728	86.71235172829668	7.470463112871487	0.0	2.3120670936804717	3.7077411227504236	0.36318736426570947	0.0	0.0	7.321025257830403	0.14943785504108406	0.0	0.2001434599714984	0.0	0.0	0.0	0.2691009157159873	0.0010014333792751383	0.0	14.531449448663317	0.13018633930576798	0.36817467568776646	0.0	0.0	0.09495314621603188	0.31493003733691993	0.0	0.0	0.0	0.0	0.0	0.0	0.03529014740934098	0.0	0.0	0.0	0.0	0.0	0.0
1992-11-12 07:30	2.756663941217395	2.901263603968812	4.291497242202254	2.8644175912497065	82.2495444114367	2.756663941217395	0.0	2.560974629209982	3.8945286945942668	0.2117897869175239	0.0	0.0	2.556663941217395	0.2	0.0	0.2001538358926697	0.0	0.0	0.0	0.3119430758631001	0.0011716067066375735	0.0	16.844926096607406	0.15230887186288455	0.21638549112206365	0.0	0.0	0.13194182718463027	0.4659684547347292	0.0	0.0	0.0	0.0	0.0	0.0	0.06817397386645106	0.0	0.0	0.0	0.0	0.0	0.0
1992-11-13 07:30	1.308324542217202	1.4744926220152583	3.9242174200112903	2.2195919757377784	88.559550094495	1.13644099228379	0.17188354993341232	3.275501544834051	1.8959679968220828	0.1576245007576113	0.0	0.0	1.1083245422172021	0.2	0.042375499242388696	0.1576245007576113	0.0	0.0	1.1083245422172021	0.3312978002714056	7.591694403573359E-4	0.0	17.8900812146559	0.09869202724645365	0.11439386326218935	0.0	0.0	0.14127816540768987	0.5398265170213052	0.0	0.0	0.0	0.0	4.328212237825928E-219	2.2179755203578535E-219	0.10176584214195286	9.055370868341787E-223	3.363742717561907E-220	0.0	7.452676142883947E-221	1.731284895130371E-220	8.871902081431414E-221
1992-11-14 07:30	0.5088774841618096	1.2844198861377574	3.5870562921838407	1.9880848676137353	85.8478991141887	0.4178418321471998	0.09103565201460982	3.57037521892508	2.1163328438496305	0.38649197516036427	0.0	0.0	0.35125298340419825	0.1576245007576113	0.0	0.20892110631673508	0.0	0.0	0.3512529834041983	0.3378913498109006	3.132776374969801E-4	0.0	18.24613288978863	0.04072609287460741	0.04333973952139372	0.0	0.0	0.13340410340104028	0.5605429377022159	0.0	0.0	0.0	0.0	5.291192333849812E-189	2.804766858362991E-189	0.13316961979427477	1.0854143922434002E-192	3.9860531739398994E-190	0.0	7.476694970547788E-191	2.1164769335399246E-190	1.1219067433451961E-190
1992-11-15 07:30	4.6643996126472675	0.8844735744019452	3.228235691217879	1.5010374782878608	89.45876144925583	3.3635843557829284	1.3008152568643394	3.9615465566441284	2.4095995333841205	0.2274408905384123	0.0	0.0	4.464399612647268	0.2	0.0	0.20227424552815665	0.0	0.0	4.464399612647267	0.40398262788676853	0.00330740156476886	0.0	21.8150619058855	0.4299622034199518	0.49363644748988544	0.0	0.0	0.22818709292734926	0.9082622747426474	0.0	0.0	0.0	0.0	2.1354982823108705E-163	1.1579214261199695E-163	0.19462753370443023	4.428810926000527E-167	1.6277028637169796E-164	0.0	3.103349803446433E-165	8.541993129243485E-165	4.631685704479878E-165
1992-11-16 07:30	1.4431151435233702	4.525769682058337	3.246907060312539	3.1312327510757463	88.83828454148669	1.4431151435233702	0.0	1.9442570696968884	3.6614073179801077	0.1204090078868213	0.0	0.0	1.2431151435233703	0.2	0.0795909921131787	0.1204090078868213	0.0	0.0	0.0	0.4268036696976075	0.0017280336469796076	0.0	23.047398163670806	0.224644374107349	0.21166990203612313	0.0	0.0	0.2474567945547222	1.0440052744107087	0.0	0.0	0.0	0.0	5.735138947298937E-82	3.178030467882836E-82	0.25571154745966385	1.1844016415540499E-85	4.333114322154606E-83	0.0	7.678465560818966E-84	2.294055578919575E-83	1.2712121871531347E-83
1992-11-17 07:30	2.428450245561998	3.1234367243420276	3.1249354806450644	2.3940117037374424	83.25913636675637	2.428450245561998	0.0	2.1224532823306226	3.7953372936662055	0.29277987562003327	0.0	0.0	2.308041237675177	0.1204090078868213	0.0	0.22485474940213518	0.0	0.0	0.0	0.4602870598141719	0.0027566579362029186	0.0	24.85550122996528	0.35836553170637947	0.3343693449625264	0.0	0.0	0.292022172467258	1.266249952486069	0.0	0.0	0.0	0.0	9.328679706155048E-57	5.281132236150753E-57	0.33026375585130324	1.925029306434732E-60	7.019093938166335E-58	0.0	1.1751691612440132E-58	3.73147188246202E-58	2.112452894460302E-58
1992-11-18 07:30	1.8085505105268025	2.25294366607549	2.971765964374045	2.0922160197971316	84.38802205590308	1.8085505105268025	0.0	2.3591187679123746	3.973057225708394	0.1710340737101243	0.0	0.0	1.6085505105268025	0.2	0.02896592628987571	0.1710340737101243	0.0	0.0	0.0	0.485510719041247	0.0024418988914072766	0.0	26.21757882822734	0.31744685588294597	0.2815042759088983	0.0	0.0	0.31908043896839433	1.4456107812003793	0.0	0.0	0.0	0.0	1.7636660222035865E-48	1.0196467270097573E-48	0.41123624872403114	3.6372236195423E-52	1.3218820757473055E-49	0.0	2.085569760619678E-50	7.054664088814349E-50	4.0785869080390285E-50
1992-11-19 07:30	2.621218991572145	2.8181216873879595	2.8729963480095213	2.2130336794842176	84.64881558667807	2.621218991572145	0.0	1.9180645061514308	3.623314327071557	0.1218049387715419	0.0	0.0	2.4501849178620208	0.1710340737101243	0.0781950612284581	0.1218049387715419	0.0	0.0	0.0	0.5199911014772024	0.003651551762043809	0.0	28.079519479768926	0.47470172906569513	0.4221604322058832	0.0	0.0	0.3745152694242567	1.7236575175719961	0.0	0.0	0.0	0.0	5.535743192328648E-34	3.2644371001863464E-34	0.5087440750342346	1.1438886165722655E-37	4.148112291431556E-35	0.0	6.280401744255576E-36	2.2142972769314603E-35	1.3057748400745382E-35
1992-11-20 07:30	0.8738190549010575	1.1087741733221719	2.627331578435157	1.316691321090814	84.02638454293677	0.6791265275082992	0.19469252739275836	2.097213865377455	3.7579417099427723	0.29570428217355055	0.0	0.0	0.7520141161295156	0.1218049387715419	0.0	0.25401390935075585	0.0	0.0	0.7520141161295157	0.533425537258196	0.0018566076424408788	0.0	28.80497901194258	0.24135899351731424	0.20166582008354028	0.0	0.0	0.3732351206584514	1.8358184998007316	0.0	0.0	0.0	0.0	2.5415678626743616E-27	1.5299871899050507E-27	0.6037466517247936	5.254884921617762E-31	1.9001859168744686E-28	0.0	2.715638958427037E-29	1.0166271450697447E-28	6.119948759620201E-29
1992-11-21 07:30	8.262011638441637	1.6701159228047668	2.442734522529418	1.3538880107635443	90.04111627171156	7.580635117160738	0.6813765212808985	2.3351837678671608	3.936632938558735	0.17219333909683002	0.0	0.0	8.062011638441637	0.2	0.027806660903169973	0.17219333909683002	0.0	0.0	8.062011638441637	0.6281820027235562	0.012106071928186385	0.0	33.921828147072034	1.57378935066423	1.5796947922566522	0.0	0.0	0.6832610704711669	2.947721045533812	0.0	0.0	0.0	0.0	1.5638337623412587E-21	9.525472392046218E-22	0.7945503023442688	3.2668804743862375E-25	1.1834083047823123E-22	0.0	1.7685590416395995E-23	6.255335049365036E-23	3.8101889568184866E-23
1992-11-22 07:30	8.683414546164448	4.0955696734634826	2.531826633253239	2.6127511374588313	97.64626039908694	8.683414546164448	0.0	2.5768870328874014	2.515033680502151	0.1257863532394036	0.0	0.0	8.511221207067617	0.17219333909683002	0.07421364676059641	0.1257863532394036	0.0	0.0	0.0	0.7285829717572614	0.017425633566826818	0.0	39.34348047489211	2.2653323636874863	2.348901509515175	0.0	0.0	1.1282134738672835	4.596686862278393	0.0	0.0	0.0	0.0	2.306167689695628E-17	1.4027566293050803E-17	1.0986579484278574	4.8685554051274256E-21	1.7693179611767633E-18	0.0	2.857482335764794E-19	9.224670758782516E-19	5.611026517220322E-19
1992-11-23 07:30	0.21371818714282736	6.849229136362084	2.9130034852636095	4.2966096268245515	93.46600795044873	0.21371818714282736	0.0	2.8223284899754124	2.698918916248454	0.3074948732174105	0.0	0.0	0.08793183390342377	0.1257863532394036	0.0	0.3039237759465582	0.0	0.0	0.0	0.7464192717174737	0.0052446680844304054	0.0	40.306640672743576	0.6818068509759527	0.5919925834476784	0.0	0.0	1.1208531895704148	4.935199488882623	0.0	0.0	0.0	0.0	6.941137505312924E-14	4.234369750050129E-14	1.3718789789373027	1.4612316702197874E-17	5.3004361681013606E-15	0.0	8.302332659561396E-16	2.77645500212517E-15	1.6937479000200516E-15
1992-11-24 07:30	0.5299755357005467	5.223824043205077	3.1049687616657855	3.6833068834711353	92.52968270407855	0.5299755357005467	0.0	3.148186326952489	2.9434877511519164	0.18049008449597087	0.0	0.0	0.3299755357005467	0.2	0.019509915504029116	0.18049008449597087	0.0	0.0	0.0	0.7551685332036798	0.00223373904186524	0.0	40.77910079299871	0.2903860754424812	0.24383665038772664	0.0	0.0	1.0358025806645055	5.013792651919704	0.0	0.0	0.0	0.0	2.8812267125974892E-11	1.7755528699695616E-11	1.6272726157328479	6.0378683325077675E-15	2.1829354573992196E-12	0.0	3.202236243723991E-13	1.152490685038996E-12	7.102211479878245E-13
1992-11-25 07:30	3.5896310073858824	6.544848254964778	3.474753250880583	4.853866368204713	81.28253905386299	3.5896310073858824	0.0	4.045227343685458	0.0	0.12258175567071512	0.0	0.0	3.4091409228899114	0.18049008449597087	0.07741824432928487	0.12258175567071512	0.0	0.0	0.0	0.7889790692094876	0.007504227750542893	0.0	42.604869737312335	0.975549607570576	0.8798083479572105	0.0	0.0	1.104979771294812	5.553238165080402	0.0	0.0	0.0	0.0	1.2058476014135956E-9	7.533463665079249E-10	1.9168583562096555	2.523592392151715E-13	9.099529958229615E-11	0.0	1.2627540865435318E-11	4.823390405654384E-11	3.0133854660316995E-11
1992-11-26 07:30	2.113930551165446	7.074492622015258	3.8090280173387487	5.061936497222821	78.61265743708276	2.113930551165446	0.0	4.437832822967848	0.21493932866222962	0.30422067389845187	0.0	0.0	1.9913487954947309	0.12258175567071512	0.0	0.3033206271854903	0.0	0.0	0.0	0.8124501814567961	0.006406635530849628	0.0	43.87230979866699	0.8328626190104518	0.7476391515545591	0.0	0.0	1.1356672421594431	5.985792634952601	0.0	0.0	0.0	0.0	2.0041312868605775E-8	1.2722001707042287E-8	2.216891474735675	4.1958157229467565E-12	1.5093413970132155E-9	0.0	1.988088139872928E-10	8.016525147442311E-10	5.088800682816915E-10
1992-11-27 07:30	2.0691802989754775	3.281320246970344	3.735946666418889	3.2044106809773583	81.45139184528927	2.0691802989754775	0.0	4.959134664719847	0.6040887580195209	0.18374719117447125	0.0	0.0	1.8691802989754775	0.2	0.016252808825528747	0.18374719117447125	0.0	0.0	0.0	0.835041383375131	0.005938057217923544	0.0	45.09223470225707	0.7719474383300606	0.695622495832652	0.0	0.0	1.150773903805238	6.371873953223935	0.0	0.0	0.0	0.0	1.3409875242193627E-7	8.662662045694678E-8	2.5258738279154613	2.8121397447913937E-11	1.0094498927594925E-8	0.0	1.2654840124396035E-9	5.363950096877451E-9	3.465064818277871E-9
1992-11-28 07:30	0.2817530784817388	4.578088274186554	3.7552481039151995	3.6287272172440144	83.37679753998609	0.2817530784817388	0.0	3.921791822090464	0.0	0.09867181723901297	0.0	0.0	0.09800588730726754	0.18374719117447125	0.10132818276098703	0.09867181723901297	0.0	0.0	0.0	0.8416039626376405	0.0021006045484181666	0.0	45.44661398243259	0.27307859129436163	0.23752785421006634	0.0	0.0	1.060558738326669	6.417146410088584	0.0	0.0	0.0	0.0	7.372583041833304E-7	4.853945196455921E-7	2.8133106518780937	1.5495587221798964E-10	5.5506824026516504E-8	0.0	6.6007110733596E-9	2.9490332167333223E-8	1.9415780785823686E-8
1992-11-29 07:30	0.1530143341503757	0.17396890583415242	3.328970000837509	1.2211953282545047	92.42114710838256	0.08316210114745842	0.06985223300291729	4.309521540223834	0.21885256608221718	0.24520901954223404	0.0	0.0	0.05434251691136272	0.09867181723901297	0.0	0.24510571497851769	0.0	0.0	0.05434251691136272	0.8432539113935461	7.9160816378578E-4	0.0	45.53571121525149	0.10290906129215141	0.08845908721196591	0.0	0.0	0.9479621322889569	6.3531233627510435	0.0	0.0	0.0	0.0	2.8247912169382664E-6	1.8985344242394268E-6	3.0802342585763154	5.955779147058909E-10	2.1291676467912464E-7	0.0	2.3983739032016834E-8	1.1299164867753071E-7	7.594137696957707E-8
1992-11-30 07:30	0.055039394213970215	4.281099919897899	3.3701295619519676	3.3047136672455535	93.4123935178676	0.055039394213970215	0.0	4.824527350135182	0.6041128131523399	0.14882162274177796	0.0	0.0	0.0	0.055039394213970215	0.0	0.14861752096546263	0.0	0.0	0.0	0.8422814905255082	2.5403271058191374E-4	0.0	45.48320048837744	0.03302425237564879	0.028227074839170994	0.0	0.0	0.8358402757920609	6.24658520959448	0.0	0.0	0.0	0.0	8.263870089090876E-6	5.6772900749382855E-6	3.327696560784479	1.7495930976307886E-9	6.243273888743714E-7	0.0	6.668098231320465E-8	3.3055480356363527E-7	2.2709160299753145E-7
1992-12-01 07:30	0.0	5.359245229238052	3.572794007390069	4.230144165548758	85.2918365508214	0.0	0.0	4.545369619984419	0.0	0.18287289420265856	0.0	0.0	0.0	0.0	0.0	0.1824624156410366	0.0	0.0	0.0	0.8391475007167559	8.144763513560235E-5	0.0	45.31396503870482	0.010588192567628305	0.009020442492212446	0.0	0.0	0.7333969730398371	6.12821239951656	0.0	0.0	0.0	0.0	1.9740533763075064E-5	1.3875969798382842E-5	3.5576854720989335	4.2008513069981685E-9	1.496570624524355E-6	0.0	1.519104820660384E-7	7.896213505230029E-7	5.550387919353138E-7
1992-12-02 07:30	3.6890911784408047	6.081379026935172	3.8138820580875095	4.6572230017531595	85.28646837248914	3.6890911784408047	0.0	5.002869592782571	0.0	0.4310295571169276	0.0	0.0	3.4890911784408045	0.2	0.0	0.4305752766889737	0.0	0.0	0.0	0.8645574002833122	0.007497313570059843	0.0	46.68609961529886	0.9746507641077796	0.9034247474726792	0.0	0.0	0.8457072272084328	6.662541343155051	0.0	0.0	0.0	0.0	4.1760069420792065E-5	3.0036855025439297E-5	3.8332877435592803	8.944947940662286E-9	3.182769192745984E-6	0.0	3.108922148967292E-7	1.670402776831683E-6	1.2014742010175719E-6
1992-12-03 07:30	1.6872059875443803	6.464285415558085	4.073259147591809	5.019664997830287	80.37468111455452	1.6872059875443803	0.0	5.611065657124019	0.0	0.24270107527055698	0.0	0.0	1.4872059875443804	0.2	0.0	0.24266103890943377	0.0	0.0	0.0	0.8829885924152532	0.00565294949199817	0.0	47.681383990423676	0.7348834339597621	0.6749129380947725	0.0	0.0	0.892382865880058	7.0200294685034255	0.0	0.0	0.0	0.0	8.03478815904446E-5	5.911645428367923E-5	4.118002127776583	1.7332803338200447E-8	6.160964441008676E-6	0.0	5.823910060437229E-7	3.213915263617784E-6	2.364658171347169E-6
1992-12-04 07:30	6.958758236916881	2.852678089328908	3.8960346952291025	2.897799300279196	85.9526790073548	6.958758236916881	0.0	4.632434856762665	0.0	0.14583571711272672	0.0	0.0	6.758758236916881	0.2	0.05416428288727327	0.14583571711272672	0.0	0.0	0.0	1.0	0.006030667429772509	0.0	54.0	0.7839867658704261	0.3830283337187765	0.0	0.0	0.8673192303758684	7.158134316719243	0.0	0.0	0.0	0.0	1.4236888326292404E-4	1.0711003986960967E-4	4.395732534229413	3.093475294352799E-8	1.0985241403458594E-5	0.0	1.006084478157246E-6	5.694755330516962E-6	4.284401594784387E-6
1992-12-05 07:30	0.08306466558628417	1.1578700665540511	3.58450733245344	1.9662675303612691	87.20033046493738	0.06557685526081229	0.01748781032547187	5.107461111604869	0.0	0.3389853599633201	0.0	0.0	0.0	0.08306466558628417	0.0	0.3389853599633201	0.0	0.0	0.0	1.0	0.002491155177797585	0.0	54.0	0.323850173113686	0.25308717739662767	0.0	0.0	0.8160490490274188	7.198994975091195	0.0	0.0	0.0	0.0	2.3485208176312068E-4	1.8062253367862003E-4	4.664078103759395	5.140448072855114E-8	1.8237527433625764E-5	0.0	1.6185428159561363E-6	9.394083270524826E-6	7.224901347144801E-6
1992-12-06 07:30	0.0	-0.1894383880427749	3.172027935857422	1.0704170254329577	88.11636902070792	0.0	0.0	5.738968731405654	0.0	0.1887801582958876	0.0	0.0	0.0	0.0	0.0	0.1887801582958876	0.0	0.0	0.0	0.9984998839640921	8.471659170011138E-4	0.0	53.918993734060976	0.11013156921014479	0.10377439892629527	0.0	0.0	0.7374742085906297	7.130470940962505	0.0	0.0	0.0	0.0	3.9528442165741106E-4	3.107318970786201E-4	4.916368607655546	8.716229351867004E-8	3.08964080927694E-5	0.0	2.6557553433281405E-6	1.5811376866296445E-5	1.2429275883144811E-5
1992-12-07 07:30	2.1496430925897827	-0.07914744453277164	2.7956161877526613	0.808888189309874	88.35448360976547	1.03228685693589	1.1173562356538929	3.459652754150983	0.04146816332834735	0.13613350978773056	0.0	0.0	1.9496430925897827	0.2	0.06386649021226945	0.13613350978773056	0.0	0.0	1.9496430925897827	1.0	0.010089410123593507	0.0	54.0	1.311623316067156	0.6534783911486727	0.0	0.0	0.7928392539499578	7.463015105463819	0.0	0.0	0.0	0.0	5.829246799125823E-4	4.682252025011106E-4	5.194485238344925	1.2954157913477847E-7	4.5884079754074774E-5	0.0	3.838084457527058E-6	2.3316987196503294E-5	1.8729008100044425E-5
1992-12-08 07:30	0.0	0.042303408766074586	2.4958787694869513	0.8200619730090751	95.8131513630288	0.0	0.0	3.8206363216611847	0.31692723661933186	0.33033039158467703	0.0	0.0	0.0	0.0	0.0	0.33033039158467703	0.0	0.0	0.0	1.0	0.00468912847060092	0.0	54.0	0.6095867011781196	0.4266498617438782	0.0	0.0	0.7900679038203862	7.623978084455669	0.0	0.0	0.0	0.0	8.27444033924086E-4	6.78855247332788E-4	5.470265034929002	1.8533426739293295E-7	6.560065173761605E-5	0.0	5.348680487341081E-6	3.3097761356963435E-5	2.7154209893311524E-5
1992-12-09 07:30	0.24907195980619057	0.4057726367956813	2.2971048967727947	1.0463526232871778	94.08284751342279	0.14980262637370176	0.09926933343248881	4.301112082485978	0.6801604779014592	0.19495842387481574	0.0	0.0	0.04907195980619058	0.2	0.0050415761251842465	0.19495842387481574	0.0	0.0	0.04907195980619058	1.0	0.003394689121910583	0.0	54.0	0.4413095858483758	0.21289660710889666	0.0	0.0	0.7393794826420205	7.626298722918189	0.0	0.0	0.0	0.0	0.0011335167487307029	9.495533790779386E-4	5.733770961556145	2.558948176662434E-7	9.051549116108543E-5	0.0	7.192686048739753E-6	4.534066994922812E-5	3.798213516311756E-5
1992-12-10 07:30	0.871153753842081	0.5003988198767861	2.137347138776259	1.0408308598450258	97.89745595191391	0.544557954509493	0.32659579933258814	4.20365760863	0.0	0.17622387892735994	0.0	0.0	0.6761953299672654	0.19495842387481574	0.023776121072640058	0.17622387892735994	0.0	0.0	0.6761953299672654	1.0	0.00573813390109496	0.0	54.0	0.7459574071423448	0.3639362344966812	0.0	0.0	0.7291304522357368	7.738396044751728	0.0	0.0	0.0	0.0	0.0015077711592041377	0.0012892641825983258	6.0005057730447255	3.4310251822469997E-7	1.2128742529628092E-4	0.0	9.406011624182354E-6	6.031084636816552E-5	5.1570567303933054E-5
1992-12-11 07:30	7.19609735372085	0.4693399674662105	2.0058408995152925	1.0014181159018043	92.21496229794253	4.442402701330181	2.753694652390668	4.650725255107662	0.0	0.40950651493136914	0.0	0.0	7.019873474793489	0.17622387892735994	0.0	0.40950651493136914	0.0	0.0	7.019873474793489	1.0	0.03618770983253744	0.0	54.0	4.704402278229867	2.7934995171214663	0.0	0.0	1.2687352633408602	9.61482199888499	0.0	0.0	0.0	0.0	0.002015167642430175	0.0017567006825174602	6.432400525255872	4.625661255865947E-7	1.6347125068265377E-4	0.0	1.2596517684748313E-5	8.060670569720703E-5	7.026802730069843E-5
1992-12-12 07:30	1.826497221282362	1.8264919491327054	2.026228579660854	1.6973895971398778	88.48751580808269	1.7472692280875541	0.07922799319480797	5.245331299593983	0.0	0.2280023610785386	0.0	0.0	1.626497221282362	0.2	0.0	0.2280023610785386	0.0	0.0	1.626497221282362	1.0	0.03092761509123864	0.0	54.0	4.020589961861023	2.2355533556732103	0.0	0.0	1.6149104374340089	11.04802871561499	0.0	0.0	0.0	0.0	0.0027156822859208743	0.002408244241019116	6.92989499740206	6.285663892746945E-7	2.2209932094805285E-4	0.0	1.7142259870453193E-5	1.0862729143683502E-4	9.632976964076465E-5
1992-12-13 07:30	1.0707831466651088	1.7188388627616893	2.0281377704948147	1.6215878562764203	89.65341604735193	0.9955174948521138	0.07526565181299476	3.4674489789580463	0.0	0.11419754737874975	0.0	0.0	0.8707831466651087	0.2	0.08580245262125025	0.11419754737874975	0.0	0.0	0.8707831466651085	1.0	0.024347775647706276	0.0	54.0	3.165210834201816	1.6908012665486853	0.0	0.0	1.7948137775245414	12.056474180378242	0.0	0.0	0.0	0.0	0.0036717227904764322	0.0033042368311935904	7.460311943753869	8.560790646667636E-7	3.0243572040690816E-4	0.0	2.33973355401071E-5	1.4686891161905737E-4	1.3216947324774366E-4
1992-12-14 07:30	0.16612933117256834	3.4812665587061566	2.1887676197043064	2.5022017083720667	91.22225362618886	0.16612933117256834	0.0	3.843160292855923	0.011981275229239419	0.27168779334753534	0.0	0.0	0.05193178379381859	0.11419754737874975	0.0	0.27168779334753534	0.0	0.0	0.0	1.0	0.015695887039476046	0.0	54.0	2.040465315131886	1.0823534322370485	0.0	0.0	1.8148473581084175	12.602339521255608	0.0	0.0	0.0	0.0	0.00493236834000159	0.004495438778557856	7.989405485811426	1.1570655089604065E-6	4.0865728273974686E-4	0.0	3.1544997997368924E-5	1.9729473360006368E-4	1.7981755114231427E-4
