# J2K model output
# 
#date/time	PercoN	InterflowN	SurfaceN	Denit_rate	Nitri_rate	NH4inp	Volati_rate	PlantupN	NO3_Pool	NH4_Pool	N_activ_pool	N_stabel_pool	residue_pool	N_residue_pool_fresh
1992-11-24 07:30	0.014320281255668022	2.8451634589279364E-4	0.0	0.0	0.0	0.0	0.0	0.018049008449597087	11.162374112854936	1.2051864795478342	41.78614016187396	2047.5000021861044	8.573125784263176	0.012859688676394764
1992-11-25 07:30	0.0515253104417043	0.0010237084583840218	0.0	0.0	0.0	0.0	0.0	0.012258175567071513	11.112106629411656	1.2051864795478342	41.78616218934049	2047.5000023947619	8.499005370985488	0.01274850805647823
1992-11-26 07:30	0.0435328676288807	8.649140476274841E-4	0.0	0.0	0.0	0.0	0.0	0.030332062718549022	11.052052914361749	1.2051864795478342	41.78618422176057	2047.5000026142106	8.424832474612305	0.012637248711918455
1992-11-27 07:30	0.0403346581117928	8.013717980755595E-4	0.0	0.0	0.0	0.0	0.0	0.018374719117447123	11.007356261874577	1.2051864795478342	41.78620625771583	2047.500002844453	8.350611815332686	0.012525917722999024
1992-11-28 07:30	0.013744453640136082	2.7307576270100306E-4	0.0	0.0	0.0	0.0	0.0	0.009867181723901297	10.998267679897971	1.2051864795478342	41.786228061104396	2047.500003085491	8.27713039400276	0.012415695591004137
1992-11-29 07:30	0.005109656693844823	1.0151901525844471E-4	0.0	0.0	0.0	0.0	0.0	0.02451057149785177	10.983330304254775	1.2051864795478342	41.78624964360167	2047.50000333721	8.204349672789332	0.012306524509183993
1992-11-30 07:30	0.0016299552279812801	3.2384064052550346E-5	0.0	0.0	0.0	0.0	0.0	0.014861752096546263	10.981575304442364	1.2051864795478342	41.786271002282234	2047.500003599502	8.13227976427198	0.012198419646407964
1992-12-01 07:30	5.20661955256756E-4	1.0344548009238038E-5	0.0	0.0	0.0	0.0	0.0	0.01824624156410366	10.977544047749486	1.2051864795478342	41.78629212814314	2047.5000038722571	8.060951044173985	0.012091426566260971
1992-12-02 07:30	0.05188554270750952	0.0010308655781437342	0.0	0.0	0.0	0.0	0.0	0.04305752766889737	10.89659348614062	1.2051864795478342	41.786313456049136	2047.5000041553612	7.988914343972649	0.011983371515958968
1992-12-03 07:30	0.03856553657112784	7.662227680248402E-4	0.0	0.0	0.0	0.0	0.0	0.024266103890943375	10.848107751022042	1.2051864795478342	41.786334708008084	2047.5000044489132	7.917095974423773	0.011875643961635655
1992-12-04 07:30	0.021827351088877782	4.336673324672699E-4	0.0	0.0	0.0	0.0	0.0	0.014583571711272671	10.827100952527198	1.2051864795478342	41.78635678228865	2047.5000047528756	7.842501831087139	0.011763752746630702
1992-12-05 07:30	0.014373829347069357	2.8558024310424053E-4	0.0	0.0	0.0	0.0	0.0	0.03389853599633201	10.794327471662097	1.2051864795478342	41.78637856143593	2047.5000050676515	7.7688554208525895	0.011653283131278879
1992-12-06 07:30	0.005886420546343634	1.1695181360848393E-4	0.0	0.0	0.0	0.0	0.0	0.018878015829588757	10.785195437836318	1.2051864795478342	41.786400074891205	2047.500005393096	7.696059088533558	0.011544088632800332
1992-12-07 07:30	0.03700000488821216	7.351186754549918E-4	0.0	0.0	0.0	0.0	0.0	0.013613350978773055	10.749737616768776	1.2051864795478342	41.78642156839194	2047.5000057290788	7.623294143539047	0.011434941215308565
1992-12-08 07:30	0.024048513649418148	4.777975450012379E-4	0.0	0.0	0.0	0.0	0.0	0.033033039158467704	10.707989174850765	1.2051864795478342	41.78644273756445	2047.50000607559	7.551575197746995	0.011327362796620489
1992-12-09 07:30	0.011975414663422673	2.3792837303662694E-4	0.0	0.0	0.0	0.0	0.0	0.019495842387481574	10.692070845952724	1.2051864795478342	41.78646366800003	2047.5000064324706	7.480617476985726	0.011220926215478585
1992-12-10 07:30	0.02043629865996762	4.060298058745456E-4	0.0	0.0	0.0	0.0	0.0	0.017622387892735993	10.669429860483836	1.2051864795478342	41.78648443311986	2047.5000067996036	7.410176634240096	0.01111526495136014
1992-12-11 07:30	0.15518287373609335	0.003083184149268053	0.0	0.0	0.0	0.0	0.0	0.04095065149313692	10.486471246040566	1.2051864795478342	41.786505564770536	2047.500007176908	7.338480117883369	0.01100772017682505
1992-12-12 07:30	0.12244735240432925	0.00243279253028203	0.0	0.0	0.0	0.0	0.0	0.02280023610785386	10.354973800412555	1.2051864795478342	41.78652638056578	2047.500007564563	7.267801950494222	0.01090170292574133
1992-12-13 07:30	0.09168120779973736	0.0018215286253469853	0.0	0.0	0.0	0.0	0.0	0.011419754737874975	10.266139921481406	1.2051864795478342	41.7865468605993	2047.5000079624137	7.198209002647115	0.010797313503970668
1992-12-14 07:30	0.05819066969855304	0.0011561362805729682	0.0	0.0	0.0	0.0	0.0	0.027168779334753534	10.195588699095602	1.2051864795478342	41.786566972002944	2047.5000083702957	7.129811383610031	0.010694717075415043
1992-12-15 07:30	0.03599719123618601	7.151947039357206E-4	0.0	0.0	0.0	0.0	0.0	0.01639988967010542	10.158345656648516	1.2051864795478342	41.786586758448315	2047.5000087880283	7.062464123772118	0.010593696185658174
1992-12-16 07:30	0.020683267915541557	4.1093660825427885E-4	0.0	0.0	0.0	0.0	0.0	0.008340461189948684	10.14472587205473	1.2051864795478342	41.78660627676103	2047.500009215452	6.995978335532934	0.010493967503299397
1992-12-17 07:30	0.012209847461473652	2.4258610020469408E-4	0.0	0.0	0.0	0.0	0.0	0.02071284782711928	10.127325001097152	1.2051864795478342	41.78662553561739	2047.5000096524357	6.930325536136062	0.010395488304204089
1992-12-18 07:30	0.004612718726457439	9.164581709339546E-5	0.0	0.0	0.0	0.0	0.0	0.012377766705528046	10.125995726017711	1.2051864795478342	41.78664458681358	2047.5000100988516	6.865333495746037	0.010298000243619052
1992-12-19 07:30	0.02014030175082286	4.001489186571877E-4	0.0	0.0	0.0	0.0	0.0	0.009150122699907502	10.112123421110814	1.2051864795478342	41.78666352692662	2047.5000105545982	6.800680630452146	0.010201020945678216
1992-12-20 07:30	0.19778085279934823	0.00392952376572621	0.0	0.0	0.0	0.0	0.0	0.0215581619630371	9.90526905912938	1.2051864795478342	41.7866829998215	2047.5000110196208	6.734220905332053	0.010101331357998077
1992-12-21 07:30	0.11378867444653702	0.0022607613132388277	0.0	0.0	0.0	0.0	0.0	0.012134896295183061	9.79325529400071	1.2051864795478342	41.78670197623518	2047.5000114941806	6.66938432734864	0.010004076491022957
1992-12-22 07:30	0.1643208952537846	0.003264738997562263	0.0	0.0	0.0	0.0	0.0	0.014636709507149492	9.627367348499385	1.2051864795478342	41.78672095214457	2047.500011978034	6.604518451329982	0.00990677767699497
1992-12-23 07:30	0.12191083320844559	0.0024221329295110094	0.0	0.0	0.0	0.0	0.0	0.03436421586421726	9.484864379085455	1.2051864795478342	41.786739564989475	2047.5000124711808	6.5408318124169025	0.00981124771862535
1992-12-24 07:30	0.07139068036179877	0.0014183950122697423	0.0	0.0	0.0	0.0	0.0	0.019290688277007587	9.408776043788139	1.2051864795478342	41.78675777175513	2047.5000129734428	6.478468386478863	0.00971770257971829
1992-12-25 07:30	0.041981967325409035	8.341006523240132E-4	0.0	0.0	0.0	0.0	0.0	0.00975744357424239	9.372106094430974	1.2051864795478342	41.786775667198235	2047.5000134846211	6.417112981371316	0.00962566947205697
1992-12-26 07:30	0.025550845239160347	5.07645973715833E-4	0.0	0.0	0.0	0.0	0.0	0.02279447724790966	9.339072542472097	1.2051864795478342	41.78679328387517	2047.5000140045631	6.356657584630825	0.009534986376946233
1992-12-27 07:30	0.013412985581108103	2.6649013220596734E-4	0.0	0.0	0.0	0.0	0.0	0.01274543296614978	9.32843176634334	1.2051864795478342	41.786810681756464	2047.5000145331321	6.296902750136547	0.009445354125204817
1992-12-28 07:30	0.008498881586722792	1.688563716074246E-4	0.0	0.0	0.0	0.0	0.0	0.01034750805364006	9.325168338969673	1.2051864795478342	41.78682786699782	2047.5000150702208	6.237828316519812	0.009356742474779713
1992-12-29 07:30	0.004035610239594882	8.01797854607511E-5	0.0	0.0	0.0	0.0	0.0	0.02407952236383393	9.312687396322126	1.2051864795478342	41.78684483655557	2047.500015615725	6.179444776936663	0.00926916716540499
1992-12-30 07:30	0.0013677269886193154	2.717409511959821E-5	0.0	0.0	0.0	0.0	0.0	0.013422350058185576	9.31356544148514	1.2051864795478342	41.786861613525936	2047.5000161695389	6.121675496521999	0.009182513244782994
1992-12-31 07:30	4.650706239079912E-4	9.2400555641329E-6	0.0	0.0	0.0	0.0	0.0	0.009675635999005387	9.319098154413059	1.2051864795478342	41.78687820714071	2047.5000167315677	6.06449001751779	0.00909673502627668
1993-01-01 07:30	1.5767598766252931E-4	3.1327175104904967E-6	0.0	0.0	0.0	0.0	0.0	0.022216880880975325	9.31237688999513	1.2051864795478342	41.786894604627655	2047.500017301722	6.007931213751063	0.009011896820626591
1993-01-02 07:30	5.355191020281457E-5	1.0639730836608525E-6	0.0	0.0	0.0	0.0	0.0	0.013187779164454414	9.314774971202915	1.2051864795478342	41.78691081939042	2047.5000178799053	5.9519547270316036	0.008927932090547402
1993-01-03 07:30	1.820597588503184E-5	3.617175975626425E-7	0.0	0.0	0.0	0.0	0.0	0.007688026669643511	9.322699209619232	1.2051864795478342	41.78692686015351	2047.500018466028	5.89653177439726	0.008844797661595887
1993-01-04 07:30	6.168099602998786E-6	1.225482327348424E-7	0.0	0.0	0.0	0.0	0.0	0.018942714748752768	9.319358892093748	1.2051864795478342	41.78694271554626	2047.500019060005	5.841700542506214	0.008762550813759318
1993-01-05 07:30	2.0962144010538162E-6	4.164773379430817E-8	0.0	0.0	0.0	0.0	0.0	0.011283259288209063	9.323681518651266	1.2051864795478342	41.78695841015406	2047.500019661745	5.7873793831166545	0.00868106907467498
1993-01-06 07:30	0.1798548590723857	0.003573368873190574	0.0	0.0	0.0	0.0	0.0	0.0061540346813528865	9.150490401054494	1.2051864795478342	41.786974756246394	2047.5000202711694	5.7308609941404764	0.008596291491210713
1993-01-07 07:30	0.13242896075425642	0.002631107820544239	0.0	0.0	0.0	0.0	0.0	0.015474624147946342	9.016206106691335	1.2051864795478342	41.78699078524626	2047.5000208885972	5.675372901746841	0.00851305935262026
1993-01-08 07:30	0.07934039270636185	0.0015763404511052184	0.0	0.0	0.0	0.0	0.0	0.009392434420916246	8.94196025917621	1.2051864795478342	41.787006456080185	2047.500021513873	5.621052535711371	0.008431578803567054
1993-01-09 07:30	0.06891387387880174	0.001369185648469924	0.0	0.0	0.0	0.0	0.0	0.009922498342895254	8.87777865071706	1.2051864795478342	41.78702192432807	2047.5000221468213	5.567381881602923	0.008351072822404382
1993-01-10 07:30	0.11249631403670256	0.0022350846065584285	0.0	0.0	0.0	0.0	0.0	0.024086472657443837	8.755150156842085	1.2051864795478342	41.78703739651698	2047.5000227873427	5.5136728470908025	0.008270509270636201
1993-01-11 07:30	0.2261373232134092	0.080461752882532	0.0	0.0	0.0	0.0	0.0	0.014023563249935487	8.45156537754641	1.2051864795478342	41.78705354264684	2047.500023435439	5.45769209284048	0.008186538139260718
1993-01-12 07:30	0.21797412133490512	0.11612064817036521	0.0	0.0	0.0	0.0	0.0	0.006251089705065681	8.128471287897794	1.2051864795478342	41.78706971973577	2047.5000240914405	5.4015817912791375	0.008102372686918704
1993-01-13 07:30	0.21045029064926693	0.03551493694294525	0.0	0.0	0.0	0.0	0.0	0.015592533255769106	7.88369953857302	1.2051864795478342	41.78708526670598	2047.5000247553623	5.347545484736023	0.008021318227104033
1993-01-14 07:30	0.1550458417519695	0.003080461588258441	0.0	0.0	0.0	0.0	0.0	0.009380193118768391	7.732593186558198	1.2051864795478342	41.78710027557587	2047.5000254268955	5.295277474691459	0.007942916212037188
1993-01-15 07:30	0.08940080163399938	0.0017762213567365749	0.0	0.0	0.0	0.0	0.0	0.009667648554138856	7.647904439816046	1.2051864795478342	41.787114893181496	2047.5000261057762	5.2442891866975785	0.007866433780046367
1993-01-16 07:30	0.054490257834769656	0.0010826162398010542	0.0	0.0	0.0	0.0	0.0	0.023371355310914478	7.584940004950284	1.2051864795478342	41.787129191727445	2047.5000267918128	5.194340578207872	0.007791510867311807
1993-01-17 07:30	0.03412155276677	6.779293881219703E-4	0.0	0.0	0.0	0.0	0.0	0.013520968267438923	7.552522980382566	1.2051864795478342	41.787143270147354	2047.500027484849	5.145102391744052	0.007717653587616078
1993-01-18 07:30	0.03160309796228744	6.278925525686239E-4	0.0	0.0	0.0	0.0	0.0	0.00981447029096798	7.526368023828257	1.2051864795478342	41.787157190276076	2047.5000281847765	5.096368870910643	0.007644553306365965
1993-01-19 07:30	0.027564868658418805	5.476607313563731E-4	0.0	0.0	0.0	0.0	0.0	0.023868618567078306	7.490251797777825	1.2051864795478342	41.78717094229741	2047.5000288915178	5.048172995187626	0.0075722594927814385
1993-01-20 07:30	0.08334864600132268	0.001655976706883618	0.0	0.0	0.0	0.0	0.0	0.013917590687903332	7.407471122987675	1.2051864795478342	41.78718480106496	2047.5000296049907	4.999598860650964	0.007499398290976446
1993-01-21 07:30	0.0869499495555487	0.001727527656854909	0.0	0.0	0.0	0.0	0.0	0.008000623637671542	7.326955313644807	1.2051864795478342	41.78719853188534	2047.500030325247	4.951428604483419	0.007427142906725128
1993-01-22 07:30	0.1897034385369317	0.02516563718539732	0.0	0.0	0.0	0.0	0.0	0.019114160169244308	7.109706876139018	1.2051864795478342	41.78721262421663	2047.5000310522244	4.902030908943118	0.007353046363414676
1993-01-23 07:30	0.1399987404029673	0.002781504730103009	0.0	0.0	0.0	0.0	0.0	0.010874977811050466	6.972452795317567	1.2051864795478342	41.78722626979134	2047.5000317860997	4.854099408753552	0.007281149113130327
1993-01-24 07:30	0.1304375521608779	0.0025915423758401898	0.0	0.0	0.0	0.0	0.0	0.004109359590742743	6.85168772810277	1.2051864795478342	41.78723974447324	2047.500032526654	4.806715287980888	0.0072100729319713305
1993-01-25 07:30	0.093425184978933	0.0018561780854718527	0.0	0.0	0.0	0.0	0.0	0.010612265923774043	6.762015225665832	1.2051864795478342	41.78725294336302	2047.5000332738034	4.76022849027911	0.007140342735418664
1993-01-26 07:30	0.12294357766174543	0.0024426515682757074	0.0	0.0	0.0	0.0	0.0	0.00669848096453352	6.6462866166600865	1.2051864795478342	41.78726611629796	2047.500034027413	4.713806675449955	0.007070710013174931
1993-01-27 07:30	0.10692724587371931	0.00212443797221717	0.0	0.0	0.0	0.0	0.0	0.007144717607726688	6.546383831394349	1.2051864795478342	41.78727909474127	2047.5000347874698	4.668011675360526	0.007002017513040787
1993-01-28 07:30	0.15503466249464612	0.0030802394779949165	0.0	0.0	0.0	0.0	0.0	0.017370720366280675	6.387401055657413	1.2051864795478342	41.78729210851501	2047.5000355538782	4.62207773441553	0.006933116601623293
1993-01-29 07:30	0.08685101164433022	0.0017255619515403567	0.0	0.0	0.0	0.0	0.0	0.01025742103931694	6.304784145241126	1.2051864795478342	41.787304744488274	2047.5000363266558	4.577381898097947	0.006866072847146919
1993-01-30 07:30	0.05240383368025263	0.0010411630193071695	0.0	0.0	0.0	0.0	0.0	0.009159387800393062	6.258220053099517	1.2051864795478342	41.78731710026708	2047.5000371056174	4.533599430289817	0.006800399145434724
1993-01-31 07:30	0.03288318123563319	6.533253362457369E-4	0.0	0.0	0.0	0.0	0.0	0.022023483232426127	6.2185874150417515	1.2051864795478342	41.78732923316914	2047.5000378906254	4.4905397298361445	0.006735809594754215
1993-02-01 07:30	0.0211684853795697	4.2057694264184623E-4	0.0	0.0	0.0	0.0	0.0	0.012849451528113549	6.199997969870426	1.2051864795478342	41.787341174940885	2047.5000386815707	4.448097339524364	0.006672146009286544
1993-02-02 07:30	0.013384289544812801	2.659199973571762E-4	0.0	0.0	0.0	0.0	0.0	0.009877709690297255	6.192261251727297	1.2051864795478342	41.78735294485387	2047.5000394783597	4.406208333229788	0.00660931249984468
1993-02-03 07:30	0.007776459349896116	1.5450323626434113E-4	0.0	0.0	0.0	0.0	0.0	0.022666962977083902	6.177401712578652	1.2051864795478342	41.78736454939746	2047.5000402809078	4.364851360620155	0.00654727704093023
1993-02-04 07:30	0.0028224724851178672	5.607708001760382E-5	0.0	0.0	0.0	0.0	0.0	0.012493952863017776	6.177743416193595	1.2051864795478342	41.78737601328559	2047.5000410891341	4.323944312196296	0.006485916468294442
1993-02-05 07:30	9.596337218796104E-4	1.9066069658137565E-5	0.0	0.0	0.0	0.0	0.0	0.010417816166148562	6.182057433207366	1.2051864795478342	41.78738735406208	2047.5000419029698	4.283428938487304	0.006425143407730953
1993-02-06 07:30	0.03570148048461883	7.093195021170548E-4	0.0	0.0	0.0	0.0	0.0	0.024043782889330283	6.1375440739179545	1.2051864795478342	41.787398752555745	2047.5000427223542	4.242702678073909	0.006364054017110861
1993-02-07 07:30	0.08044930836357939	0.0015983724646573235	0.0	0.0	0.0	0.0	0.0	0.01331455154754205	6.058371761784549	1.2051864795478342	41.78741021845834	2047.5000435473157	4.201733130982076	0.006302599696473111
1993-02-08 07:30	0.0766893248313261	0.0015236688498250126	0.0	0.0	0.0	0.0	0.0	0.0079133414528421	5.98842459333678	1.2051864795478342	41.787421552332944	2047.5000443778872	4.1611849770544005	0.006241777465581598
1993-02-09 07:30	0.04605006858802781	9.149259716943318E-4	0.0	0.0	0.0	0.0	0.0	0.018227836072596686	5.939230778650949	1.2051864795478342	41.78743262947298	2047.500045214004	4.12147412072738	0.0061822111810910674
1993-02-10 07:30	0.02763775548033162	5.491088518132368E-4	0.0	0.0	0.0	0.0	0.0	0.010077225386789623	5.916858311728544	1.2051864795478342	41.7874435086291	2047.5000460555405	4.082405146001536	0.006123607719002301
1993-02-11 07:30	0.01730815397876169	3.4387960936437445E-4	0.0	0.0	0.0	0.0	0.0	0.009005656349569105	5.906027463876422	1.2051864795478342	41.787454224353034	2047.5000469023992	4.043863203985575	0.00606579480597836
1993-02-12 07:30	0.011259516073525178	2.237048499653312E-4	0.0	0.0	0.0	0.0	0.0	0.021761895876576325	5.888551756043677	1.2051864795478342	41.787464784421786	2047.5000477545	4.0058226384379365	0.006008733957656902
1993-02-13 07:30	0.006121169005126929	1.2161581234597747E-4	0.0	0.0	0.0	0.0	0.0	0.012674351837867305	5.8853755180607745	1.2051864795478342	41.78747521183642	2047.5000486117667	3.968207033587291	0.005952310550380934
1993-02-14 07:30	0.003653933511380317	7.259660562753774E-5	0.0	0.0	0.0	0.0	0.0	0.008817813867804494	5.88855250469628	1.2051864795478342	41.78748551458564	2047.5000494741344	3.9309899772517047	0.005896484965877555
1993-02-15 07:30	0.0019801788030862073	3.934233044797638E-5	0.0	0.0	0.0	0.0	0.0	0.021440626970604136	5.880793447061113	1.2051864795478342	41.787495693631705	2047.5000503415417	3.8941684656699693	0.005841252698504952
1993-02-16 07:30	6.738036299008758E-4	1.338717747270632E-5	0.0	0.0	0.0	0.0	0.0	0.012530938274820545	5.883273637103022	1.2051864795478342	41.78750576258104	2047.5000512139281	3.8576973463399873	0.005786546019509979
1993-02-17 07:30	0.0370295048206501	7.357047821683644E-4	0.0	0.0	0.0	0.0	0.0	0.006677315993639862	5.854785288805759	1.2051864795478342	41.787515901075025	2047.5000520912397	3.8209779946251134	0.0057314669919376685
1993-02-18 07:30	0.03532867457797692	7.019125683850077E-4	0.0	0.0	0.0	0.0	0.0	0.01596426617645541	5.818734905890073	1.2051864795478342	41.78752592340194	2047.5000529735103	3.784629336214353	0.005676944004321528
1993-02-19 07:30	0.03817674726753228	7.584982750483195E-4	0.0	0.0	0.0	0.0	0.0	0.009202869904092551	5.78656042651912	1.2051864795478342	41.78753585035392	2047.500053860683	3.7485822538262523	0.005622873380739377
1993-02-20 07:30	0.10148669132149907	0.0020163446552499877	0.0	0.0	0.0	0.0	0.0	0.0051037112339916025	5.69427462482052	1.2051864795478342	41.78754590947438	2047.500054752711	3.7120784253839694	0.005568117638075952
1993-02-21 07:30	0.059430203258114565	0.0011807634197109197	0.0	0.0	0.0	0.0	0.0	0.012756971429672536	5.637006942238023	1.2051864795478342	41.78755571067098	2047.5000556496593	3.676417943013243	0.0055146269145198625
1993-02-22 07:30	0.03675750607415756	7.303006921188866E-4	0.0	0.0	0.0	0.0	0.0	0.0077358246720863385	5.607744451074926	1.2051864795478342	41.787565313016856	2047.500056551401	3.6414043176414475	0.00546210647646217
1993-02-23 07:30	0.02345837358335108	4.6607260104485586E-4	0.0	0.0	0.0	0.0	0.0	0.007845335704497197	5.591845944398908	1.2051864795478342	41.78757475230704	2047.500057457839	3.6069185574997653	0.005410377836249646
1993-02-24 07:30	0.015232489507835104	3.026401630138508E-4	0.0	0.0	0.0	0.0	0.0	0.01910311226043352	5.573020029406787	1.2051864795478342	41.787584051190414	2047.500058368893	3.5728854327251627	0.005359328149087742
1993-02-25 07:30	0.01002771450058867	1.9923133047644722E-4	0.0	0.0	0.0	0.0	0.0	0.01118766784066555	5.567378681205068	1.2051864795478342	41.787593224450276	2047.5000592844945	3.539255895196885	0.005308883842795326
1993-02-26 07:30	0.006662487349556914	1.3237076293474444E-4	0.0	0.0	0.0	0.0	0.0	0.004321680843567351	5.57200934027982	1.2051864795478342	41.787602281985514	2047.5000602045816	3.505997153942322	0.0052589957309134815
1993-02-27 07:30	0.04242916212660279	8.429855497967877E-4	0.0	0.0	0.0	0.0	0.0	0.010279873841093707	5.534456906777813	1.2051864795478342	41.78761139998276	2047.5000611290977	3.4725221093730143	0.00520878316405952
1993-02-28 07:30	0.026848424682271013	5.334263725130514E-4	0.0	0.0	0.0	0.0	0.0	0.005829400280455951	5.517140603634546	1.2051864795478342	41.78762035281835	2047.5000620580724	3.4395827417228535	0.005159374112584279
1993-03-01 07:30	0.01736085597235588	3.44926696245629E-4	0.0	0.0	0.0	0.0	0.0	0.007915139802801351	5.507341853383844	1.2051864795478342	41.78762916295275	2047.5000629914248	3.4071044527381003	0.00511065667910715
1993-03-02 07:30	0.010961928863831735	2.1779236654585236E-4	0.0	0.0	0.0	0.0	0.0	0.0192547078633838	5.492664548489741	1.2051864795478342	41.787637837318975	2047.5000639290847	3.375064365523779	0.005062596548285668
