# J2K model output
# 
#date/time	precip	tmean	surfacetemp	soil_Tempaverage	rhum	wind	rain	snow	solRad	netRad	refET	potET	actET	netRain	netSnow	throughfall	interception	intercStorage	snowDepth	snowTotSWE	snowMelt	satMPS	satLPS	actDPS	actMPS	actLPS	percolation	actRG1	actRG2	catchmentRD1_w	catchmentRD2_w	catchmentRG1_w	catchmentRG2_w	channelStorage_w	catchmentSimRunoff_qm	catchmentObsRunoff
1993-10-01 07:30	0.0	10.741652735361829	9.511500479905965	6.817975477136245	75.10966788736917	2.8190368649282833	0.0	0.0	10.729389355245432	4.276257280738228	1.4988132824995846	1.269429351561435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16
1993-10-02 07:30	9.994365153770406	10.894312009770976	8.895844765637616	6.9127651618366395	87.0835978735937	1.5604717450923546	9.994365153770406	0.0	6.004160419525193	5.1697996857827855	1.16409726454007	1.0607763834608568	1.0607763826503027	0.0	0.0	9.754365153770406	0.24	0.0	0.0	0.0	0.0	0.1146802152903736	0.0	0.0	8.933588771120103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16
1993-10-03 07:30	2.2173248773689496	9.572031512869385	8.436775354730482	6.963484087777671	91.92057182584976	5.65183116765992	2.2173248773689496	0.0	4.3567826386787125	5.388119464758493	0.994675106829027	0.8335141567138357	0.8335141567123469	0.0	0.0	1.9906582107022828	0.2266666666666667	0.0	0.0	0.0	0.0	0.13049790682947435	0.005042814107639961	0.0	10.165786942016053	0.14825873476461485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19
1993-10-04 07:30	0.07475819902765574	10.454859256140107	9.047062038310587	7.037636415936665	85.88953539614647	4.008521014183244	0.07475819902765574	0.0	5.425110490224356	5.120547084073737	1.2770006580633828	1.0592652607541293	1.0592652606969204	0.0	0.0	0.0	0.07475819902765574	0.0	0.0	0.0	0.0	0.11926282738272359	0.0013059298946975688	0.0	9.290574253114167	0.03839433890410852	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19
1993-10-05 07:30	0.0	13.433182148770774	11.221744134842334	7.217300510701795	83.62412954954206	3.123428905583758	0.0	0.0	8.20157537201114	4.429887350699253	1.3736654224018476	1.1300021186669882	1.1300020717827102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10513484003913674	3.0188829067110377E-4	0.0	8.190004039048754	0.00887551574573045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18
1993-10-06 07:30	0.5150009266349618	13.343291252587028	10.854268123450925	7.340551532581305	84.14788146227191	1.7284721294021086	0.5150009266349618	0.0	4.9664260746929925	5.023792076210526	1.3188654659396448	1.1642260126126038	1.1642235384890336	0.0	0.0	0.3150009266349618	0.2	0.0	0.0	0.0	0.0	0.09668345791840878	6.079956003044267E-4	0.0	7.531641371844044	0.017875070648950147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18
1993-10-07 07:30	0.0	12.184056206750254	11.034657975212998	7.447884536470956	76.48270027232692	2.3259547414180526	0.0	0.0	9.747074766606106	3.6073242801835663	1.341540461088975	1.0838800542770728	1.0838139964612867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08296210855510569	9.995905956997415E-5	0.0	6.462748256442734	0.00293879635135724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18
1993-10-08 07:30	4.619386066326372	10.787348697135693	9.42461713968105	7.447521496847511	91.54322831230361	1.526710794197375	4.619386066326372	0.0	4.7181673676763385	4.9235863575817005	1.0185812889673627	0.940594677265331	0.9405946771947652	0.0	0.0	4.419386066326372	0.2	0.0	0.0	0.0	0.0	0.12773015789474015	0.006472490703305938	0.0	9.950179300000258	0.19029122667719459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16
1993-10-09 07:30	0.3156457292278798	10.063145780832023	9.30646536548802	7.439828809959239	85.33513406609063	3.6936912781993545	0.3156457292278798	0.0	5.452967240118469	4.662643644959199	1.209111149447156	0.9935847092393555	0.9935847087698491	0.0	0.0	0.11564572922787979	0.2	0.0	0.0	0.0	0.0	0.12071341821438099	0.001975577052320354	0.0	9.403575278900279	0.058081965338218404	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16
1993-10-10 07:30	2.2424545984612663	10.106273741500203	9.802370872495944	7.462395676687141	78.26233572027944	2.273390797837386	2.2424545984612663	0.0	9.039575507247447	3.2845693529138846	1.1349174870110712	0.9190386205477106	0.9190386205476713	0.0	0.0	2.042454598461266	0.2	0.0	0.0	0.0	0.0	0.13618156391962274	0.005859193214793473	0.0	10.608543829338611	0.17226028051492812	0.0	0.0	0.0	0.0	4.093852198742275E-307	0.0	0.0	4.945872884725116E-309	4.7382548596556E-311	0.16
1993-10-11 07:30	0.23715281513337877	12.208424859522761	10.375975445162974	7.51231548225981	90.18489811333203	3.633302410276804	0.23715281513337877	0.0	4.5898078695250515	4.6980114103128585	1.101030211509433	0.9372353436729293	0.9372353436685272	0.0	0.0	0.03715281513337877	0.2	0.0	0.0	0.0	0.0	0.12876060374488218	0.0016801434913922368	0.0	10.030451031726322	0.049396218646931764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18
1993-10-12 07:30	0.3955793401409805	14.045349359669302	11.699819327960864	7.62544307074066	75.8928090979886	4.933605840464484	0.3955793401409805	0.0	5.703125909348436	4.266240754377564	1.9737223381870317	1.493507021198142	1.4935070203039384	0.0	0.0	0.1955793401409805	0.2	0.0	0.0	0.0	0.0	0.11495109751730466	9.152822891240578E-4	0.0	8.954690496598033	0.0269092993002473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19
1993-10-13 07:30	0.5164944334324888	12.532543618749237	11.131962944632669	7.683770106404485	76.61300644480616	4.814884870676931	0.5164944334324888	0.0	6.67759369976165	3.7620821960566957	1.7405956017054145	1.3126487323264515	1.312648400565237	0.0	0.0	0.3164944334324888	0.2	0.0	0.0	0.0	0.0	0.10476031647187399	8.29865989441894E-4	0.0	8.160828653158983	0.024398060089591684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18
1993-10-14 07:30	1.6737351373985763	12.307550801543282	10.925368948582596	7.719262364769306	80.88632604033455	5.436729101426579	1.6737351373985763	0.0	5.0381194246561405	4.3065218995724335	1.6142791433398038	1.2350687233412174	1.2350685324358184	0.0	0.0	1.4737351373985763	0.2	0.0	0.0	0.0	0.0	0.1096376337374039	0.002796697193710294	0.0	8.540771668143764	0.08222289749508263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18
1993-10-15 07:30	3.1124226210846584	5.252328775529496	5.896479510165227	7.466699509304934	90.12401787047033	2.1948493234956263	3.1124226210846584	0.0	3.5566757291356397	4.881924376433071	0.854825954829176	0.7618906031537369	0.7618906031515075	0.0	0.0	2.912422621084658	0.2	0.0	0.0	0.0	0.0	0.13811042510799104	0.007122639144067356	0.0	10.758802115912502	0.20940559083558027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19
1993-10-16 07:30	0.2658069298761093	3.456366752440486	5.289791156896746	7.229230027411926	84.15408624460518	1.574035300948092	0.2658069298761093	0.0	5.91312824303847	3.6718863778857496	0.7411521631995482	0.6445378836256289	0.6445378836219812	0.0	0.0	0.06580692987610932	0.2	0.0	0.0	0.0	0.0	0.13511700746980285	0.0021299223526569525	0.0	10.525614881897642	0.0626197171681144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19
1993-10-17 07:30	0.0	3.1417486157973658	4.700676713729687	7.00622321298157	84.27154394440275	2.3531622454846457	0.0	0.0	5.019095793736141	4.00981819913954	0.8101146083607911	0.6846288781933697	0.6846288780646262	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1269169411996293	5.621041517253074E-4	0.0	9.886829719451121	0.016525862060724036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19
1993-10-18 07:30	0.0	1.3555907971019292	3.829392250206345	6.779104836092832	78.54646506350974	3.693217748813281	0.0	0.0	8.440987588118816	1.917011784615636	0.752684133831581	0.5631947705129213	0.5631947588797778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11984527816149781	1.4157645122810485E-4	0.0	9.33594716878068	0.004162347666106282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18
1993-10-19 07:30	0.0	2.0481288243121174	3.971408212063843	6.605395111520906	80.44213698823425	1.526710794197375	0.0	0.0	8.355309620229908	1.790134332604179	0.5201899142477636	0.42142086251959426	0.42142069835588364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.114475975271006	3.4004811505054596E-5	0.0	8.917678473611367	9.997414582486052E-4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19
1993-10-20 07:30	1.141023658267504	3.5676992280356283	4.225775027291494	6.480357793676213	89.58524246998597	2.19	1.141023658267504	0.0	4.895401359401494	3.7232985578873645	0.6695484637217755	0.5839249679663254	0.5839249310307925	0.0	0.0	0.9410236582675039	0.2	0.0	0.0	0.0	0.0	0.12085739001572127	0.0020470203375584704	0.0	9.414790682224686	0.060182397924219026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19
1993-10-21 07:30	0.14951639805531147	3.304274414382756	3.9756473145830475	6.366662663744309	91.69025467187141	1.8	0.14951639805531147	0.0	3.6306235368587356	4.356313780043926	0.6966042014416516	0.631072973375831	0.6310728310480259	0.0	0.0	0.0	0.14951639805531147	0.0	0.0	0.0	0.0	0.11526106799093988	4.905494436165875E-4	0.0	8.978837196494217	0.014422153642327674	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19
