# J2K model output
# 
#date/time	catchmentNRD1_w	catchmentNRD2_w	catchmentNRG1_w	catchmentNRG2_w	catchmentSimRunoffN	sNO3_Pool	sNH4_Pool	sN_activ_pool	sN_stabel_pool	sum_Ninput	PercoN	sinterflowN	actN_up	Denit_rate	Volati_rate
2000-03-05 07:30	0.0	2.324347574291622E-7	3.3982101734419826E-9	3.09971260940629E-9	0.0023893268021201045	3.0749901018740742E-6	6.088455631668274E-5	0.010071549786663931	0.4935001787593206	1.2553531825700545E-6	3.0180842742972903E-12	2.6514470851483963E-9	7.769022531751221E-6	0.0	0.0
2000-03-06 07:30	0.0	2.2434176691342647E-7	3.2783950552433046E-9	2.998788779692322E-9	0.002306189507483621	1.7701384275802902E-6	6.088455631668274E-5	0.010071549729056077	0.4935001788169285	0.0	1.4896500539351E-13	4.23376940633647E-10	3.0731813554775613E-6	0.0	0.0
2000-03-07 07:30	0.0	2.137668067899222E-7	3.136108350800324E-9	2.867379428287456E-9	0.0021977029456900997	2.32340650811047E-6	6.088455631668274E-5	0.010071549671477022	0.4935001788745076	5.875282315323375E-7	1.6472261203616692E-14	1.3403509920192203E-10	1.7699483699497198E-6	0.0	0.0
2000-03-08 07:30	0.0	2.0484134427914712E-7	3.0099463446908513E-9	2.748301076729201E-9	0.0021059959170056717	1.7437076741187894E-5	6.088455631668274E-5	0.01007154961392676	0.4935001789320579	1.5762773595193542E-5	2.9722660288914113E-9	1.2240215415823398E-7	2.32336360413547E-6	0.0	0.0
2000-03-09 07:30	0.0	2.0601796246117048E-7	3.0010180627473026E-9	2.7513264549996417E-9	0.0021177030697891743	1.832603541001203E-5	6.088455631668274E-5	0.010071549556405272	0.4935001789895793	1.6848547656375573E-5	1.2148035316708827E-8	3.1058633651302004E-7	1.7149873391812853E-5	0.0	0.0
2000-03-10 07:30	0.0	2.0239395119192434E-7	2.944425674292708E-9	2.7100149594006336E-9	0.002080483918256177	9.306744719839828E-6	6.088455631668274E-5	0.010071549498912546	0.4935001790470721	7.513221661054912E-6	2.0598928065158061E-10	3.572874629923185E-8	1.782876365200617E-5	0.0	0.0
2000-03-11 07:30	0.0	1.9810888959378268E-7	2.8862798143672095E-9	2.665594613069561E-9	0.002036607640212194	1.1304468155773453E-5	6.088455631668274E-5	0.010071549441448564	0.4935001791045361	9.589909581159438E-6	3.945212209895317E-9	8.15152460597595E-8	9.2543405177754E-6	0.0	0.0
2000-03-12 07:30	0.0	1.906199395416803E-7	2.7963687899246725E-9	2.5858412054829036E-9	0.001960021495370879	3.4804351065335277E-6	6.088455631668274E-5	0.010071549384013315	0.49350017916197136	1.692614566357356E-6	4.209481153608266E-13	1.29329514192783E-9	1.1135118576630624E-5	0.0	0.0
2000-03-13 07:30	0.0	1.815607782575297E-7	2.6902489025221795E-9	2.484690102986371E-9	0.001867357172630383	4.346753472962863E-6	6.088455631668274E-5	0.010071549326606786	0.4935001792193779	2.560584403363031E-6	5.010002077670911E-13	2.0632597202524747E-9	3.47955723290696E-6	0.0	0.0
2000-03-14 07:30	0.0	1.7439366633508123E-7	2.6033983440309007E-9	2.402269276940113E-9	0.0017939933395605223	1.5306598153584778E-5	6.088455631668274E-5	0.010071549269228956	0.4935001792767557	1.3621442980359936E-5	4.60637639455266E-9	1.1018227078504223E-7	4.345767660647531E-6	0.0	0.0
