# J2K model output
# 
#date/time	precip	tmeam	rhum	sunh	rain	snow	solRad	netRad	potETP
1984-01-01 07:30	7.54	-2.15	99.98229160434136	0.0	0.0	7.54	1.9170399794217488	3.6492818547372075	0.08854345035625413
1984-01-02 07:30	24.93	-1.35	99.96391492106001	0.0	2.8046249999999984	22.125375000000002	1.932643040414709	3.658906206378941	0.09639334623718822
1984-01-03 07:30	14.73	-0.95	100.0	0.0	3.1301249999999987	11.599875	1.9493642967709035	3.669776485214734	0.08498995985634454
1984-01-04 07:30	20.98	-3.15	97.01694840959496	0.0	0.0	20.98	1.9672053640206677	3.7014069129159735	0.1848946111047715
1984-01-05 07:30	8.72	-4.4	97.91889639296916	0.0	0.0	8.72	1.9861677622722675	3.7103092624668434	0.15520063350294425
1984-01-06 07:30	3.65	-3.85	99.00383938243593	0.0	0.0	3.65	2.006252892662457	3.721535171125138	0.14629930498720595
1984-01-07 07:30	13.17	-2.95	98.94763698620127	0.0	0.0	13.17	2.0274620131152306	3.737865539979281	0.12256656600429112
1984-01-08 07:30	18.73	-3.65	98.13303296145413	0.0	0.0	18.73	2.049796213530269	3.7581345656303937	0.15433554510101025
1984-01-09 07:30	4.47	-4.3	96.93899135269446	0.0	0.0	4.47	2.0732563905235466	3.77996523032469	0.19460873564761447
1984-01-10 07:30	0.9	-6.0	96.03515552108698	0.0	0.0	0.9	2.097843221842575	3.796442523915412	0.22505955310077505
1984-01-11 07:30	2.81	-5.15	98.9023197717686	0.0	0.0	2.81	2.123557140578075	3.8075224009036246	0.11242523300069678
1984-01-12 07:30	4.47	-3.85	99.00383938243593	0.0	0.0	4.47	2.1503983092923744	3.829644233597576	0.13182144178219904
1984-01-13 07:30	9.24	-2.5	100.0	0.0	0.0	9.24	2.178366594182809	3.845808819438793	0.07330666423586323
1984-01-14 07:30	17.28	0.8	97.06649884327442	0.0	11.232	6.048000000000001	2.207461539395536	3.8695452257000813	0.2057464856620483
1984-01-15 07:30	7.94	-3.3	93.11518001330126	0.0	0.0	7.94	2.237682341601994	3.921847947192007	0.2789593554071027
