#Tmean.dat Mean Temperature									
@dataValueAttribs									
tmean	-273	9999	degC						
@dataSetAttribs									
missingDataVal	-9999								
dataStart	01.02.1993 07:30								
dataEnd	31.12.1999 07:30								
tres	d								
@statAttribVal									
name	B81A	B81B	B81C	B81D	B81E	B81F	B81G	B81H	B81J
ID	001	002	003	004	005	006	007	008	009
elevation	1487	855	646	713	517	455	576	466	348
x	189585.4633	7362543.978	216871.533	216249.2084	7367788.643	258795.2029	234454.9616	266808.9107	293767.03987
y	7354361.291	7362543.978	7359516.191	7346141.752	7367788.643	7378404.071	7398900.312	7397129.186	7380812.11
dataColumn	1	2	3	4	5	6	7	8	9
@dataVal									
14.11.1997	07:30	21.5	24.9	26.8	25.4	26	23.15	24.8	23.25	24.4
15.11.1997	07:30	20.95	24.95	26.2	25.25	26	25.8	26.75	25.6	26.4
16.11.1997	07:30	17.4	21.55	22.65	21.25	21.85	21.65	22.35	22.5	23.3
17.11.1997	07:30	19.6	23.75	24.95	25.95	25.95	21.75	24.7	19.8	23.95
18.11.1997	07:30	17.5	20.45	22.9	23.25	22.95	24.7	22.8	23.3	23.65
19.11.1997	07:30	14	17.7	19.45	20.85	19.75	21.25	19.65	20.8	21.9
20.11.1997	07:30	15.7	19.65	21.05	21.4	20.8	22.25	21.15	21.55	23.05
21.11.1997	07:30	19.85	24	25.2	26.2	25.5	26.9	25.9	26.1	27.6
22.11.1997	07:30	18.7	23.05	24.1	24.6	23.7	26.15	24.05	26.2	26.95
23.11.1997	07:30	16.25	20.45	21.65	22	21.6	24.25	22.4	23.8	25.55
24.11.1997	07:30	21.35	25.05	26.75	27	26.4	28.6	27.4	28.4	29.05
25.11.1997	07:30	17.75	22.15	23.2	24.85	24.35	25.75	24.95	24.8	25.95
26.11.1997	07:30	10.2	13.85	15.65	16.5	16.45	16.45	16.65	17.35	17
27.11.1997	07:30	10.7	14.3	16.15	16.35	15.75	16.05	15.25	15.6	17.3
28.11.1997	07:30	10.75	14.8	16.25	18.15	15.7	14.95	15.15	15.1	17.25
29.11.1997	07:30	10.75	14.9	16.2	18	15.8	15.95	16.15	16.55	18.4
30.11.1997	07:30	11.25	14.95	16.8	19	17.1	18.1	17.75	18.65	18.55
01.12.1997	07:30	13.6	17.6	19.5	19	18.6	21	18.8	21.2	21.15
02.12.1997	07:30	18.4	22.15	23.75	23.85	23.5	25.6	25.3	27	25.35
03.12.1997	07:30	22.05	25.3	27.4	27.1	27.8	29.15	30	32.2	28.05
04.12.1997	07:30	15.65	19.2	21.2	21.6	21.55	23.35	22.25	24.05	23.95
05.12.1997	07:30	18	21.85	23.75	24.7	24.05	26.6	25.6	28	26.75
06.12.1997	07:30	19.1	22.85	24.7	24.65	25.25	27.15	26.2	28.15	27.45
07.12.1997	07:30	21.55	25.3	26.8	27.6	27.45	29.25	29.35	31	29.75
08.12.1997	07:30	18.55	22.3	23.8	24.35	24.15	23.45	25.4	25.75	25.95
09.12.1997	07:30	20	23.55	25.5	25.2	24.25	24.6	24.45	24.65	26
10.12.1997	07:30	18.6	22.35	24.1	25.6	24.5	24.65	25.3	25.9	26.95
11.12.1997	07:30	17.95	21.45	23.2	23.9	23.1	23.5	23.5	23.15	25.9
12.12.1997	07:30	16.6	20.3	22.05	22.4	22	21.95	22.25	22.1	24.8
13.12.1997	07:30	19.2	22.8	24.3	24.4	23.85	24.55	24.25	23.95	26.55
14.12.1997	07:30	19.5	23.45	25.1	25.9	25	25.65	26	25.55	27.55
15.12.1997	07:30	16.95	20.85	22.9	22.95	22.7	24.85	22.6	23.35	25.3
16.12.1997	07:30	19.65	23.45	25.3	25.15	24.8	27.2	25.55	26.7	27.5
17.12.1997	07:30	22.9	26.85	28.1	27.2	28.2	29.25	29.4	29.15	30.75
18.12.1997	07:30	12.2	16.1	17	17.15	17.1	20.05	19	20.3	19.9
19.12.1997	07:30	12.15	15.9	17.5	18.2	17.85	19.75	17.85	19.25	20.75
20.12.1997	07:30	14.5	18.35	20.1	21.15	20.15	22.3	20.7	22.65	23.05
21.12.1997	07:30	16.45	20.05	21.35	22.2	20.85	22.85	22.85	26.2	23.8
22.12.1997	07:30	15.5	19.55	21.2	22.9	22.2	24.4	22.45	24.7	25.2
23.12.1997	07:30	16.45	20.45	22.15	23.4	23	25.1	23	23.8	25.35
24.12.1997	07:30	16.85	20.85	22.35	23.65	22.95	25.5	24.25	26.2	25.1
25.12.1997	07:30	19.1	23.05	24.6	26.75	25.9	27.7	26.4	27.3	28.75
26.12.1997	07:30	19.6	23.6	24.6	26.6	26.45	28.6	27.65	29.15	29.45
27.12.1997	07:30	19.6	23.25	24.85	26	25.45	28.05	27.2	29.6	29.2
28.12.1997	07:30	18.55	22.15	23.7	23.4	23.6	25.05	24.35	26.15	27.3
29.12.1997	07:30	16	19.85	21.3	23.15	21.9	25.15	22.9	25.7	25.95
30.12.1997	07:30	17.25	21.2	22.9	23.7	23.75	25.25	24.7	26.5	26.6
31.12.1997	07:30	19.35	23.2	24.8	24.7	23.9	26	25.4	27.65	28.1
01.01.1998	07:30	18.65	22.5	24.35	25.7	25.2	28.1	26.3	28.75	29
02.01.1998	07:30	13.9	17.65	19.6	19.75	19.7	21.95	20.45	23.25	22.45
03.01.1998	07:30	13.85	17.6	19.55	21.2	19.7	22.05	20.1	21.95	22.85
04.01.1998	07:30	15.7	19.45	21.4	23.15	21.95	24.1	22.3	24.05	24.5
05.01.1998	07:30	17.85	21.6	23.55	23.75	24.3	26	23.95	25.6	26.7
06.01.1998	07:30	19.05	22.65	24.8	25.25	25.8	27.6	25.8	26.4	28.35
07.01.1998	07:30	19.6	23.45	25.3	25.45	26.55	29.05	28	29.15	30
08.01.1998	07:30	21.05	25	26.75	27.1	28.35	29.55	28.3	28.85	30.8
09.01.1998	07:30	22.35	26.05	28	27.1	29	29.9	29.45	30.5	30.95
10.01.1998	07:30	22.1	25.75	27.8	27.5	28.65	30.05	28.7	31.3	29.7
11.01.1998	07:30	16.2	19.95	21.95	23.2	22.65	25.2	23.6	25.85	25.7
12.01.1998	07:30	16.65	20.35	22.4	23.25	22.9	25.4	24	26.8	25.5
13.01.1998	07:30	15.85	20	21.65	23.95	23.65	26.25	25.95	29.7	26.65
14.01.1998	07:30	14.35	18.9	20.1	22.65	21.6	25.7	24.4	27.45	26.6
15.01.1998	07:30	14.6	18.75	20.35	21.55	21.35	24.55	22.85	25.7	25
16.01.1998	07:30	18.4	22.35	24.15	25.4	25.15	27.75	25.85	27.65	28.6
17.01.1998	07:30	19.1	23.55	24.9	27.4	26.45	29.45	27.9	28.6	30.55
18.01.1998	07:30	20.6	24.95	26.4	28.8	27.8	31.15	29.5	31.65	31.6
19.01.1998	07:30	18.65	23.05	24.45	27.15	26	29.95	28.3	31.35	30.6
20.01.1998	07:30	18.05	22	23.85	24.8	25.35	29.4	27.25	31	29.25
21.01.1998	07:30	18.6	22.65	24.35	24.95	26.25	29.65	28.15	31.1	29.95
22.01.1998	07:30	18.05	22.15	23.8	24.95	25.15	28.15	26.65	28.95	29.2
23.01.1998	07:30	19.2	23.05	25	25.65	26.4	26.85	26.8	27	29.5
24.01.1998	07:30	18.3	22.6	24.1	25.85	26.25	29.05	28.75	29.9	29.15
25.01.1998	07:30	12.95	17.1	18.75	20.4	21.2	23.4	22.9	25.55	24.4
26.01.1998	07:30	15.85	20	21.65	23.55	22.5	25.55	23.65	24.95	27.15
27.01.1998	07:30	17.3	21.35	23.15	25.1	24.3	27.15	25.15	27.15	27.75
28.01.1998	07:30	17	20.65	22.85	24.1	24.05	28.05	25.4	29.8	29.2
29.01.1998	07:30	15.1	18.85	20.95	22.6	21.55	26.9	23.95	29.75	27.45
30.01.1998	07:30	16.55	20.45	22.35	22.75	22.75	24.45	23.6	25.2	24.85
31.01.1998	07:30	15.5	19.45	21.35	22.85	21.35	23.95	22.15	23.95	23.55
01.02.1998	07:30	17.3	19.55	21.7	24.85	22.85	25.8	23.5	24.9	24.85
02.02.1998	07:30	19	20.9	23.05	24.85	24.9	27	25.25	26.55	27.6
03.02.1998	07:30	19.7	20.05	22.25	26.35	25.3	29.7	27.7	29.6	29.7
04.02.1998	07:30	18.6	19.95	22.1	25.7	24.9	28.9	27.25	28.7	29.3
05.02.1998	07:30	17.55	18.75	20.85	24.1	22.55	26.55	24.95	26.75	27.25
06.02.1998	07:30	17.8	19.9	22	25.1	23.3	26.6	24.8	25.8	26.65
07.02.1998	07:30	19.05	20.05	22.2	25.35	24.15	27.55	25.8	26.35	27.55
08.02.1998	07:30	16.25	18.3	20.45	23.35	22.35	25.1	23.95	24.9	26.75
09.02.1998	07:30	15.9	14.85	17.2	25.05	23	26.85	25.4	26.7	26.9
10.02.1998	07:30	19.5	22.45	24.6	25.6	25.45	27.5	26	27.4	27.85
11.02.1998	07:30	19.15	22.45	24.55	24.9	25.35	26.8	25.5	26.9	26.6
12.02.1998	07:30	17.4	20.9	23	22.85	23.95	25.8	24.75	26.95	26.35
13.02.1998	07:30	17.75	20.95	23.05	23.15	23.75	26	24.7	27.5	26.15
14.02.1998	07:30	19.9	22.45	24.6	25.75	26.05	28	26.8	29.75	26.75
15.02.1998	07:30	20.4	23.7	25.75	26.3	26.85	28.85	27.85	30.55	28.6
16.02.1998	07:30	18.65	21.95	24.15	24.95	25.9	27.15	26.3	28.25	27.35
17.02.1998	07:30	17.05	20.4	22.6	23.4	23.8	25.1	23.75	25.15	24.95
18.02.1998	07:30	14.7	17.9	20	20.45	21.35	22.8	21.6	23	23
19.02.1998	07:30	15.15	18.5	20.55	20.15	21.45	22.75	21.7	23.4	23.75
20.02.1998	07:30	17.5	21.15	23.3	23.9	24	25.5	24.15	25.8	24.85
21.02.1998	07:30	19.65	22.75	24.85	25.65	25.7	27.05	25.55	26.95	27.1
22.02.1998	07:30	21.55	24.5	26.65	27.55	28.6	29.7	28.75	30.45	30.2
23.02.1998	07:30	20.6	24	26.05	26.4	27.35	28.7	27.7	29.5	28.65
24.02.1998	07:30	18.7	22.25	24.15	25.2	25.8	27.3	26.25	28.2	28.15
25.02.1998	07:30	19.45	23.35	25.1	25.45	26.45	27.9	26.25	27.7	27.9
26.02.1998	07:30	20	23.4	25.05	25.35	26.45	28	26.4	27.95	27.6
27.02.1998	07:30	19.8	22.75	24.85	25.65	26.5	27.5	26.4	27.75	28
28.02.1998	07:30	20.6	23.3	25.4	25.9	26.85	28.4	27.25	28.6	28.8
01.03.1998	07:30	20.75	24.8	25.75	26.55	27.9	28.55	28.3	28.55	29.8
02.03.1998	07:30	22	26.05	26.85	27.6	29.7	31.05	31.35	32.1	31.45
03.03.1998	07:30	18.45	22.45	23.85	25	26.4	27.15	26.95	27.9	27.75
04.03.1998	07:30	20.55	24.5	26.1	26.25	28.1	29.05	28.75	29.85	29.35
05.03.1998	07:30	20.75	24.65	26.15	26.7	28.7	29.3	28.75	29.95	29.4
06.03.1998	07:30	21.45	25.5	26.35	27.95	29.6	30.05	29.7	30.65	30
07.03.1998	07:30	20.65	24.65	25.8	26.15	28.05	29.35	29	30.25	29.5
08.03.1998	07:30	19.7	23.6	25.35	26.05	27.7	28.95	28.65	29.7	29.3
09.03.1998	07:30	20.85	24.9	25.9	26.75	28.3	29.9	28.7	30	29.95
10.03.1998	07:30	21.4	25.45	26.4	27.3	28.75	30.2	29.05	30.6	31.2
11.03.1998	07:30	20.95	25	25.95	24.7	26.35	30.2	27.65	31	31.45
12.03.1998	07:30	17.65	21.6	23.15	24.2	25.15	26.85	25.2	27.35	29.3
13.03.1998	07:30	15.05	19	20.4	22.3	22	23.1	21.5	23.25	23.75
14.03.1998	07:30	15.45	19.35	21.1	22.4	22.45	23.75	22.3	24.05	24.1
15.03.1998	07:30	16.65	20.65	21.85	22.7	23.1	25.55	23.45	25.7	26.3
16.03.1998	07:30	18.35	22.35	23.55	24.7	25.2	26.55	25.1	26.8	27.4
17.03.1998	07:30	20.25	24.3	25.3	25.5	26.3	27.4	26.4	27.55	28.9
18.03.1998	07:30	22.3	26.3	27.35	28	28.65	29.75	28.85	29.9	30.7
19.03.1998	07:30	16.1	20.05	21.35	21.55	22.6	23.55	22.85	24.25	24.5
20.03.1998	07:30	18.5	22.5	23.85	24.2	25.3	26.75	25.55	27.15	27
21.03.1998	07:30	17.55	21.45	23.05	23.45	24.15	25.85	24.65	26.25	26.15
22.03.1998	07:30	17.5	21.5	22.6	23.85	24.25	25.8	24.25	25.55	26.05
23.03.1998	07:30	17.75	21.9	22.2	22.75	23.7	24.75	24.05	25.1	26.2
24.03.1998	07:30	18.7	22.75	23.8	24.1	24.9	27.35	25.45	27.9	28.35
25.03.1998	07:30	20.2	24.2	25.65	25.65	26.65	28	26.65	28.35	28.9
26.03.1998	07:30	17.6	21.5	23.1	23.85	24.75	25.45	25.2	26.55	26
27.03.1998	07:30	17.7	21.6	23.35	24.3	24.8	26.35	25.6	28.35	27.4
28.03.1998	07:30	19.85	24.6	24.05	24.95	26.75	27.9	27.25	28.8	28.75
29.03.1998	07:30	19.75	24.15	24.4	25.85	26.85	28.6	27.2	29.45	28.95
30.03.1998	07:30	16.2	20.7	21.4	21.9	22.45	24	22.5	23.95	25.1
31.03.1998	07:30	19.5	23.4	24.85	25.25	26	27.3	25.3	26.7	27.55
01.04.1998	07:30	19.85	23.15	24.95	24.7	25.5	26.6	26.4	27.4	27.85
02.04.1998	07:30	18.1	21.65	23.45	23.5	24.3	25.75	25.25	26.65	27.35
03.04.1998	07:30	18.1	21.9	23.7	23.5	24.05	24.55	24.1	25.35	26.6
04.04.1998	07:30	20.6	24.15	25.95	26.2	27	28.25	27.35	28.65	29.25
05.04.1998	07:30	21.35	24.85	26.7	27.45	28.1	30	28.95	29.7	30.4
06.04.1998	07:30	18.7	22.45	24.35	24.65	25	25.9	24.85	25.25	27.3
07.04.1998	07:30	19.8	23.45	25.3	24.8	25.8	27.95	26.7	28.8	28.7
08.04.1998	07:30	21.6	25.2	27.05	27.8	28.15	30.1	28.25	29.8	29.9
09.04.1998	07:30	13	16.1	17.95	17.9	19.1	19.15	20.4	20.8	21.05
10.04.1998	07:30	16.6	19.9	21.8	22.35	22.4	23.15	22.25	23.3	23.8
11.04.1998	07:30	16.55	19.95	21.8	21.55	22.3	23.2	22.4	23.25	24.7
12.04.1998	07:30	15.75	19.35	21.15	20.75	21.6	23.1	21.9	23.5	24.65
13.04.1998	07:30	16.25	19.85	21.8	22.05	22.45	24.15	23.2	25.9	24.75
14.04.1998	07:30	17.35	20.95	22.85	22.2	23.5	25	23.5	24.5	25.5
15.04.1998	07:30	15.85	19.6	21.45	21.5	22.2	23.5	22.2	23.35	25.2
16.04.1998	07:30	16.05	19.35	21.2	21.3	21.9	22.9	21.7	23.4	23.9
17.04.1998	07:30	14.1	17.35	19.25	20	20.15	21.3	20.25	22.1	22.4
18.04.1998	07:30	13.5	17.05	18.95	19.25	19.8	19.95	19.25	20.15	20.5
19.04.1998	07:30	12.55	15.6	17.45	17.8	18.5	19.9	18.75	20.45	21.1
20.04.1998	07:30	13.1	16.55	18.45	18.5	19.5	20.8	19.55	21.05	21.85
21.04.1998	07:30	14.05	17.3	19.2	19.5	20.35	21.35	20	21.05	22.2
22.04.1998	07:30	15.5	18.85	20.7	21	22.05	23.15	22	22.2	23
23.04.1998	07:30	15.4	18.55	20.45	20	21.75	22.8	21.7	21.85	22.8
24.04.1998	07:30	15.35	18.55	20.45	20.25	21.75	23.3	21.65	21.9	22.7
25.04.1998	07:30	15.15	18.35	20.2	20.25	21.25	22.25	21.35	22.15	23.05
26.04.1998	07:30	16.55	20.1	22	23	23.4	25	23.5	24.5	24.1
27.04.1998	07:30	16.55	19.85	21.7	20.5	22.7	23.2	22.35	22.2	23.6
28.04.1998	07:30	15.7	18.9	20.8	21	21.95	23.3	21.9	23.45	24.75
29.04.1998	07:30	15.6	18.95	20.9	21.5	22	22.7	20.45	19.3	23.85
30.04.1998	07:30	14.85	18.1	19.95	20.25	20.95	22.6	21.05	22.2	23.6
01.05.1998	07:30	13.6	17	18.45	18.45	19.65	19.65	19.15	20.15	21.6
02.05.1998	07:30	15.85	19.25	20.75	21.45	22.3	22.65	22.45	23.45	24.05
03.05.1998	07:30	16.1	19.5	20.95	20.7	22	22.8	22.3	23.6	23.55
04.05.1998	07:30	18.35	21.75	23.2	22.6	24.55	21.75	24	22.2	24.65
05.05.1998	07:30	19.1	22.55	23.95	23.45	25.1	24.8	24.75	25.35	26.1
06.05.1998	07:30	17.85	21.25	22.7	22.5	23.75	23.7	23.75	24.75	25.35
07.05.1998	07:30	19.6	23.05	24.45	24.45	26.3	26.7	26.6	27.15	27.5
08.05.1998	07:30	20.85	24.3	25.65	24.5	27.9	28.3	27.95	27.9	27.9
09.05.1998	07:30	18.95	22.5	23.85	23.45	25.75	26.9	26	26.6	26.9
10.05.1998	07:30	15.6	19.05	20.55	23	22.35	21.75	22.7	22.55	24.7
11.05.1998	07:30	11.2	14.7	16.15	18.75	18.65	20.75	20.6	22	21.1
12.05.1998	07:30	10.85	14.35	15.8	17.7	18.55	20.6	19.95	21.4	20.6
13.05.1998	07:30	10.55	14	15.4	16.5	17.15	19.15	18	19.15	19.1
14.05.1998	07:30	10.1	13.5	15	15.2	16.7	17.4	16.9	17.8	17.55
15.05.1998	07:30	11.7	15.1	16.55	16.25	17.5	18.2	18.05	19.25	19
16.05.1998	07:30	11.45	14.85	16.25	15.95	16.9	17.1	16.35	17.7	17.95
17.05.1998	07:30	11.45	14.85	16.3	16.2	17.3	17.5	17.65	18.85	20.25
18.05.1998	07:30	11.55	15	16.4	16.2	17.35	17.3	17.35	18.35	18.4
19.05.1998	07:30	11.55	15.05	16.45	16.45	18.7	19.2	19	19.9	19.1
20.05.1998	07:30	11.55	15.05	16.5	16.95	17.75	17.95	17.95	19.2	19.4
21.05.1998	07:30	11.55	15	16.45	16.2	17.7	17.25	17.3	17.05	17.85
22.05.1998	07:30	12.05	15.5	16.9	16.25	18	17.6	17.45	17.9	19.3
23.05.1998	07:30	12.05	15.5	16.95	16.95	18.8	18.55	18.8	18.6	18.7
24.05.1998	07:30	13.3	16.8	18.2	17.2	19.7	19.05	19.35	18.55	18.8
25.05.1998	07:30	12.55	16	17.45	17	18.2	18.15	18.2	18.8	19.65
26.05.1998	07:30	12.55	15.95	17.45	17.45	18.55	18.2	18	18.5	19.25
27.05.1998	07:30	13.8	17.2	18.65	18.2	19.7	19.1	19.45	19.2	19.2
28.05.1998	07:30	14.55	17.95	19.45	19.2	20.85	21.05	20.5	21.05	21
29.05.1998	07:30	11.05	14.5	16	16.7	17.25	16.65	16.45	16.95	19.75
30.05.1998	07:30	11.3	14.7	16.2	15.85	17.3	17.1	16.45	17.7	18.25
31.05.1998	07:30	11.55	14.95	16.45	16.45	17.55	17.4	16.65	17.4	17.8
01.06.1998	07:30	12.1	15.45	16.95	16.35	17.9	15.85	17.6	17.85	17.75
02.06.1998	07:30	14	17.45	18.2	17.55	16.9	17.2	18.6	20.1	19.8
03.06.1998	07:30	11.15	14.55	16.15	16.95	21.05	16.2	18.3	17.7	18.25
04.06.1998	07:30	14.55	18.05	18.5	18	20.95	20.95	20.7	20.6	20.8
05.06.1998	07:30	16.25	20.05	18.65	18.6	23.35	20.15	21.15	19.65	19.55
06.06.1998	07:30	15.6	19.1	19.7	18.95	19.3	21.45	20.55	21.5	21.8
07.06.1998	07:30	14	17.75	16.65	17.25	15.3	16.35	17.25	19	19.25
08.06.1998	07:30	9.65	13.15	13.5	13.35	15	13.45	15.4	15.4	15.9
09.06.1998	07:30	9.75	13.1	14.25	13.45	15.45	15.2	15.4	16.55	16.65
10.06.1998	07:30	10.25	13.65	15.05	15.45	16.75	16.55	16.7	16.9	16.65
11.06.1998	07:30	12.05	15.7	15.25	15.8	19.8	16.65	17.85	16.3	16.7
12.06.1998	07:30	12.25	15.75	16.25	15.95	17.75	17.45	17.75	17.3	18
13.06.1998	07:30	10.5	13.8	15.5	15.7	15.7	17.2	16.6	16.45	16.95
14.06.1998	07:30	13.55	17.1	17.25	16.95	18.55	19.5	18.9	18.55	18.3
15.06.1998	07:30	15.55	19	19.3	17.15	19.7	20.05	19.55	19.65	19.45
16.06.1998	07:30	15	18.6	18.5	17.55	19.35	22.55	19.6	19.1	19.6
17.06.1998	07:30	11.15	14.7	14.95	15.75	16.1	14.7	16.55	16.4	16.05
18.06.1998	07:30	12.05	15.6	16.25	16.5	17.35	16.3	17.75	17.95	16.9
19.06.1998	07:30	14	17.05	17.5	16.45	18.45	19.55	19.05	20.3	19.45
20.06.1998	07:30	12.45	15.55	15.45	15.9	16.15	18.1	16.45	16.8	17.05
21.06.1998	07:30	11.4	14.7	16.25	16.95	16.65	14.8	16.45	17.9	16
22.06.1998	07:30	12.4	15.85	16.45	16.8	18.05	18.15	18.55	19.3	18.05
23.06.1998	07:30	12.15	15.55	16.75	16	17.75	17.95	17.4	17.1	17.4
24.06.1998	07:30	11.75	15.1	16.3	15.85	19	18.75	18	17.05	17.8
25.06.1998	07:30	11.45	14.85	15.5	16	16.7	18.35	17	16.6	17.4
26.06.1998	07:30	11.05	14.4	15.95	15.4	16.4	18.9	16.3	16.7	17.7
27.06.1998	07:30	13.7	17.3	17.3	17.15	18.95	18.65	19	19.35	19.1
28.06.1998	07:30	10.15	13.55	14.9	15	20.85	15	17.15	16.15	15.65
29.06.1998	07:30	10.9	14.25	15.7	16.9	16.95	15.25	16.75	17.5	16.3
30.06.1998	07:30	9.9	13.3	14.45	14.8	15.7	14.75	15.65	15.5	15.55
01.07.1998	07:30	10.15	13.6	14.75	14.15	15.95	15.35	15.9	15.6	15.8
02.07.1998	07:30	11.25	14.75	15.6	15.65	16.75	16.55	16.45	17.15	16.75
03.07.1998	07:30	12.5	16.05	16.55	16.6	18.25	17.85	16.95	17.25	18.05
04.07.1998	07:30	10.9	14.3	15.6	15.25	16.4	16.15	14.75	15.5	16.85
05.07.1998	07:30	11.2	14.7	15.5	14.75	16.5	16.35	15.1	15.5	17.15
06.07.1998	07:30	12.5	16.05	16.6	16.35	17.85	17.4	17.3	17.75	17.75
07.07.1998	07:30	13.45	16.95	17.9	17.85	19.8	19.15	19.25	19.05	19.25
08.07.1998	07:30	13.8	17.3	18	18.25	19.95	19.45	19.5	19.55	19.75
09.07.1998	07:30	12.6	16.1	17.15	17.9	19.8	19.35	19.35	19.1	18.85
10.07.1998	07:30	12	15.45	16.9	16.2	18.4	17.8	17.7	18.9	19.7
11.07.1998	07:30	9	11.85	14.85	12.8	15.85	14	15.55	16.2	16.2
12.07.1998	07:30	11.25	14.6	16.5	15.8	17.6	16.85	17	18.15	18.5
13.07.1998	07:30	10.55	13.9	15.6	15.15	16.8	16.15	16	17.4	16.6
14.07.1998	07:30	9.6	13	14.65	13.6	15.75	14.85	14.85	15.3	15.75
15.07.1998	07:30	9.2	12.55	14.15	13.55	15.6	14.85	14.75	15.05	15.1
16.07.1998	07:30	10.95	14.35	15.65	15.55	17.2	16.85	16.85	17.1	16.85
17.07.1998	07:30	13.65	17.1	18.35	17.95	20.25	19.6	19.3	18.35	18.6
18.07.1998	07:30	11	14.55	15.15	14.35	16.6	15.85	16	16.8	17.55
19.07.1998	07:30	10.35	13.65	15.65	15.7	17.15	16.6	16.15	15.95	17.85
20.07.1998	07:30	11.25	14.65	16.2	17.15	18.25	18	17.75	17.6	18.15
21.07.1998	07:30	13.15	16.85	16.8	17.35	19.2	19.05	20.1	19.95	19.4
22.07.1998	07:30	12.5	16.2	16.15	15.2	17.7	17	17.35	16.5	17.2
23.07.1998	07:30	6.6	10.1	10.95	13.4	12.7	14.95	13.6	15.2	15.75
24.07.1998	07:30	9.75	12.8	14.65	12.25	15.2	14	14.9	14.55	16
25.07.1998	07:30	8.8	12.35	13.15	15.3	16.1	16.55	16.3	17.35	17.3
26.07.1998	07:30	9.85	13.4	13.9	16.15	16.6	16.75	16.85	17.45	17.85
27.07.1998	07:30	11.55	15.15	15.3	16.4	17.35	17.6	17.7	17.8	17.95
28.07.1998	07:30	12.75	16.2	17.35	17	18.85	18.25	17.3	16.25	18.55
29.07.1998	07:30	14	17.55	17.9	18.1	19.95	19.65	19.95	21.2	20.3
30.07.1998	07:30	9.2	12.95	12.8	16.2	14.4	16.05	13.8	17.9	18
31.07.1998	07:30	8.7	12.05	13.85	13.6	14.95	13.95	13.85	15.7	16.75
01.08.1998	07:30	9.5	12.8	14.55	15.1	15.05	12.2	14.35	14.2	14.75
02.08.1998	07:30	9.65	13	14.75	15.8	15.45	12.6	14.95	15.5	15.7
03.08.1998	07:30	10.3	13.5	15.45	16.3	16.7	15	15.9	17.3	16.75
04.08.1998	07:30	12.2	15.55	16.7	16.75	18.25	17.45	17.1	18.05	18.55
05.08.1998	07:30	13.75	17.25	17.95	18.8	19.75	19.65	19.05	19.15	20.3
06.08.1998	07:30	12.3	15.55	16.25	16.6	17.85	15.6	16.65	17.3	18.2
07.08.1998	07:30	13.7	16.9	18.75	19.6	20.25	17.8	19.05	19.4	19.8
08.08.1998	07:30	11.9	14.95	16.8	19.2	18.1	14.5	16.3	16	16.7
09.08.1998	07:30	12.05	15.4	17.25	19.75	17.9	14.85	16.75	16.85	17.25
10.08.1998	07:30	13.2	16.75	18.7	17.65	19.2	17.4	17.8	18.7	18.8
11.08.1998	07:30	12.35	15.9	16.85	16.95	17.95	16.35	17.1	18.25	18.3
12.08.1998	07:30	12.3	15.75	16.95	17.1	18.05	17.05	17.2	17.4	18.15
13.08.1998	07:30	14.8	18.15	18.7	19.2	20.65	20.5	20.3	20.9	20.9
14.08.1998	07:30	17.6	21.25	20.7	20.35	22.45	22.95	21.95	23.35	23.3
15.08.1998	07:30	15.7	19.05	19.25	19.2	21.25	20.85	21.15	21.85	22.6
16.08.1998	07:30	9.8	13.35	14.55	18.85	15.55	13.55	15.55	15.85	16.6
17.08.1998	07:30	12.75	16.35	17.5	18.05	18.1	16.35	18.05	19.1	18.7
18.08.1998	07:30	14.75	17.9	19.2	19.15	20.5	19.25	19.7	20.4	20.05
19.08.1998	07:30	13.3	16.45	17.45	17.75	18.7	16.95	17.75	17.9	18.75
20.08.1998	07:30	15.15	18.8	19.95	20.65	20.85	20	20.4	21.1	21.6
21.08.1998	07:30	17.2	20.45	21.65	21.3	22.85	21.4	21.7	22.4	22.35
22.08.1998	07:30	17.9	21.65	22.15	21.85	23.9	23.9	23.3	23.7	24.5
23.08.1998	07:30	15.6	19.5	19.7	19.65	21.4	23.3	21.8	24.05	24.45
24.08.1998	07:30	9.55	12.55	14.3	14.75	15.65	13.15	14.45	15.9	15.8
25.08.1998	07:30	10.3	13.8	14.45	16.55	15.65	14.35	15.6	16.5	16.6
26.08.1998	07:30	9.3	12.8	13.4	13.95	14.7	13.45	14.5	15.45	16.05
27.08.1998	07:30	8.9	12.35	12.95	14.7	14.2	12.75	14.85	15.6	14.4
28.08.1998	07:30	10.95	14.35	15.95	16.9	16.9	15.05	16.95	18	17.35
29.08.1998	07:30	11.8	15.4	16.4	17.35	17.45	17.25	17.3	18.55	18.05
30.08.1998	07:30	13.65	17.05	17.45	18.4	19.1	18.45	19	19.05	18.7
31.08.1998	07:30	13.75	17.35	18.25	20.15	18.95	18	18.8	19.3	19
01.09.1998	07:30	13.95	17.5	19.05	19.35	20.25	20.1	20.3	20.65	20.85
02.09.1998	07:30	13	16.65	17.9	18.3	18.85	18.25	19.15	19.35	19.9
03.09.1998	07:30	14.95	18.5	20.4	20.8	21.2	20.45	21.45	22.5	22.05
04.09.1998	07:30	17.35	20.9	22.35	22.25	23.5	22.8	23.6	23.7	23.5
05.09.1998	07:30	15.55	19.25	20.35	20.3	22.1	23.65	22.6	23.05	24.05
06.09.1998	07:30	14.4	18.15	19.25	18.8	20.35	20.45	20.05	20.95	21.75
