#wind.dat Min Temperatur									
@dataValueAttribs									
wind	0	999	m/s						
@dataSetAttribs									
missingDataVal	-99								
dataStart	01.01.1970 07:30								
dataEnd	31.12.2000 07:30								
tres	d								
@statAttribVal									
name	PLAUEN (MNS	GERA-Leumnitz							
ID	4420	-99							
elevation	386	311.0							
x	4509438.51	4509438.5							
y	5594007.771	5638819.6							
dataColumn	1	2							
@dataVal									
10.05.1970	07:30	2.62	3.22															
11.05.1970	07:30	3.22	3.70															
12.05.1970	07:30	2.91	2.76															
13.05.1970	07:30	3.22	2.76															
14.05.1970	07:30	3.22	3.37															
15.05.1970	07:30	1.31	1.09															
16.05.1970	07:30	1.55	1.20															
17.05.1970	07:30	2.76	2.47															
18.05.1970	07:30	1.93	2.19															
19.05.1970	07:30	1.67	2.06															
20.05.1970	07:30	1.80	1.93															
21.05.1970	07:30	3.22	3.37															
22.05.1970	07:30	3.53	3.86															
23.05.1970	07:30	3.86	3.53															
24.05.1970	07:30	1.20	1.67															
25.05.1970	07:30	1.80	1.67															
26.05.1970	07:30	2.19	1.67															
27.05.1970	07:30	4.20	3.86															
28.05.1970	07:30	2.47	2.47															
29.05.1970	07:30	1.20	0.79															
30.05.1970	07:30	2.06	2.47															
31.05.1970	07:30	2.76	3.06															
01.06.1970	07:30	2.91	2.76															
02.06.1970	07:30	2.91	2.91															
03.06.1970	07:30	2.19	1.93															
04.06.1970	07:30	3.37	3.53															
05.06.1970	07:30	2.06	1.55															
06.06.1970	07:30	1.43	1.67															
07.06.1970	07:30	1.67	2.76															
08.06.1970	07:30	1.80	4.20															
09.06.1970	07:30	2.19	3.22															
10.06.1970	07:30	1.80	2.06															
11.06.1970	07:30	2.33	2.62															
12.06.1970	07:30	3.86	3.86															
13.06.1970	07:30	2.33	2.19															
14.06.1970	07:30	7.21	1.43															
15.06.1970	07:30	0.79	1.31															
16.06.1970	07:30	1.20	1.20															
17.06.1970	07:30	1.20	1.43															
18.06.1970	07:30	2.76	3.53															
19.06.1970	07:30	1.80	2.76															
20.06.1970	07:30	1.09	0.89															
21.06.1970	07:30	1.55	1.20															
22.06.1970	07:30	1.43	1.93															
23.06.1970	07:30	2.06	1.80															
24.06.1970	07:30	2.06	0.99															
25.06.1970	07:30	2.06	2.19															
26.06.1970	07:30	1.55	1.43															
27.06.1970	07:30	1.67	1.55															
28.06.1970	07:30	2.62	2.76															
29.06.1970	07:30	2.62	2.91															
30.06.1970	07:30	4.20	3.53															
01.07.1970	07:30	3.22	4.03															
02.07.1970	07:30	5.08	4.54															
03.07.1970	07:30	4.90	4.20															
04.07.1970	07:30	0.99	2.19															
05.07.1970	07:30	1.93	2.33															
06.07.1970	07:30	0.53	1.09															
