# J2K model output
# 
#date/time	tmeam	rhum	sunh	solRad	netRad	refET
1991-04-03 07:30	7.7	72.9987727521229	4.7	12.269711574876425	8.504976810501802	2.252921504282689
1991-04-04 07:30	3.55	90.92099533374554	1.2	8.49527200715885	7.973819749140539	1.3028301183557411
1991-04-05 07:30	4.05	84.95237914568949	0.5	7.794772686462341	7.93078675610883	1.4365542511361966
1991-04-06 07:30	6.5	57.99360072467456	11.2	19.8215477927669	9.583746815975644	2.5146359184331537
1991-04-07 07:30	2.75	90.98771301077869	1.2	8.726684649291236	8.16817195853094	1.0984943999475136
1991-04-08 07:30	2.45	94.07299865520231	2.9	10.719179627227483	8.594485502519802	1.0773763275873036
1991-04-09 07:30	4.95	69.97858999980556	9.1	17.823832621974216	9.830698448885194	2.127265659527498
1991-04-10 07:30	5.75	59.93705921096099	11.9	21.121071115410842	10.28096023292402	2.500942188759919
1991-04-11 07:30	7.55	62.0071232894944	11.8	21.131309172831873	10.464233052142786	2.730806004549709
1991-04-12 07:30	9.25	58.03861513648874	11.9	21.367925878435997	10.546787542199057	3.1314081158707396
1991-04-13 07:30	8.6	63.99670783495437	9.4	18.610392154573784	10.305466813620717	2.8085558394606545
1991-04-14 07:30	8.75	60.04147159230722	8.4	17.562175139252503	10.154044865260643	2.7819190222698276
1991-04-15 07:30	8.55	56.96521155934873	10.5	20.099048924475724	10.62355191349011	2.844971610178425
1991-04-16 07:30	1.35	81.06511985327914	7.6	16.83185126482337	10.341098208002325	1.6038281739517364
1991-04-17 07:30	-2.05	94.99544755233872	3.7	12.371331739200638	9.446882621946102	1.1055535036567528
1991-04-18 07:30	-3.35	79.87373245627994	9.3	19.011743873707665	10.970518203526291	1.3848750677240118
1991-04-19 07:30	-3.1	94.10873762508328	3.1	11.820244143103322	9.415637045090229	1.0017926890847582
1991-04-20 07:30	-4.2	92.08557731588446	3.0	11.775472133965998	9.452644958533075	0.9834826458250567
1991-04-21 07:30	-3.8	80.05260853406104	6.1	15.514233936455819	10.386794941693326	1.3774369964271416
1991-04-22 07:30	-2.2	91.91364005796328	2.8	11.680374681588635	9.519370533554028	0.8876644968072849
1991-04-23 07:30	-1.55	97.0055839359196	0.4	8.893756296251125	8.830122988325735	1.133875322512302
1991-04-24 07:30	0.45	91.02767777444828	3.7	12.890229332965815	9.915927244620441	1.4655735761429467
1991-04-25 07:30	1.65	86.97809177281856	5.6	15.231848764041839	10.563908116638773	1.5592200848641609
1991-04-26 07:30	1.45	96.01837688330382	3.4	12.667568684389693	9.941949550423194	1.2136003449057553
1991-04-27 07:30	3.45	77.99049729993787	6.3	16.218818948113725	10.892374727019758	1.9756619424014112
1991-04-28 07:30	5.1	73.96480730694229	5.5	15.327583865813459	10.707522020769074	2.181652036034406
1991-04-29 07:30	3.95	73.05623709695281	6.7	16.84517562530211	11.133476709785288	2.1585344793981074
1991-04-30 07:30	2.0	98.0670325822858	0.0	8.809229068880832	8.982099573561536	1.20953313596108
1991-05-01 07:30	0.8	99.01954710973871	0.0	8.861514057050044	9.026576575331475	1.0592453766049128
1991-05-02 07:30	1.6	95.04097413764528	1.3	10.491955776845318	9.54019821597351	1.5040279237523022
1991-05-03 07:30	1.0	80.91062438884165	8.5	19.307220071107157	12.039076842908614	1.86286031817837
1991-05-04 07:30	2.1	82.92692546017199	3.0	12.669902580788957	10.253827060887186	1.7087153030485445
1991-05-05 07:30	2.6	83.96670339557909	1.6	11.014891524765867	9.81414030859252	1.7280955013049537
1991-05-06 07:30	4.35	82.96305072969685	5.0	15.223921345021415	11.05153515558354	1.994322970223424
1991-05-07 07:30	3.1	91.03818959630497	0.6	9.88992378771674	9.501707365745107	1.4847115711442647
1991-05-08 07:30	4.2	72.93377365799141	7.3	18.155252516518807	11.918194512815775	2.3024237712291784
1991-05-09 07:30	3.1	85.0246578064573	8.5	19.685873156741838	12.482324163528395	1.9559425687646648
1991-05-10 07:30	6.3	89.95970333326184	6.8	17.65176762259249	11.970848351853915	1.855964809059439
1991-05-11 07:30	6.4	99.97406983613459	0.0	9.330498004559916	9.309659517682348	1.152258783300724
1991-05-12 07:30	4.95	82.97039573816608	1.4	11.09775191934658	10.008900595072435	1.8806161538612258
1991-05-13 07:30	7.0	54.97116733511878	12.7	25.08583771986347	13.795629140836747	3.3740596871931774
1991-05-14 07:30	4.85	97.9377542624815	0.0	9.451152309761621	9.443191723944595	1.348872039561805
1991-05-15 07:30	2.8	83.0108315728475	5.5	16.29032100312563	11.669558225929803	1.8122170946865919
1991-05-16 07:30	0.4	87.92887001336656	2.0	12.001515016135492	10.372168672199026	1.5224095291234294
1991-05-17 07:30	3.7	86.00071667103425	2.8	13.030357450801576	10.712495771759633	1.7998557509522066
1991-05-18 07:30	4.1	81.07641210734548	6.1	17.1584230780001	12.021719144148175	2.123622411101206
1991-05-19 07:30	4.4	64.006170605053	4.9	15.708849107073988	11.570317670876822	2.438715060889476
1991-05-20 07:30	7.85	73.02674944088267	2.2	12.393963477544379	10.598525008555294	2.477679942338682
1991-05-21 07:30	11.2	93.01796655930836	3.5	14.04160284290616	11.091698587960568	1.9897597988375941
1991-05-22 07:30	10.0	82.04023319069185	4.4	15.192644365028944	11.51285757076634	2.4376637071546123
1991-05-23 07:30	3.35	79.00850358934119	2.4	12.738023413497418	10.755728440196409	1.8726857368832655
1991-05-24 07:30	2.7	72.93332099771423	2.5	12.891776892623287	10.83818581924311	2.00947928202617
1991-05-25 07:30	3.25	87.97471259306965	1.1	11.17795411037152	10.2520080558303	1.6102892646337477
1991-05-26 07:30	4.7	87.95970417418124	1.9	12.199963018873959	10.593343792699791	1.8140083131648352
1991-05-27 07:30	6.55	64.98010904577629	0.5	10.482230275017525	10.18179896907482	2.361247873714728
1991-05-28 07:30	6.05	88.97459972336094	0.0	9.883189131530951	9.821878308170092	1.7708498156490644
1991-05-29 07:30	9.1	70.99342211747562	4.6	15.635470068198531	11.770874053516964	2.800422711894997
1991-05-30 07:30	11.55	66.00426984620213	11.0	23.631151753979044	14.310217888222741	3.636361213595896
1991-05-31 07:30	13.25	63.02461823119123	10.5	23.030027101093918	14.133244194686672	3.8759531015621396
1991-06-01 07:30	8.6	70.04730566662278	13.1	26.29020798882654	15.195881119305305	3.3529255937469036
1991-06-02 07:30	8.05	54.00694857324321	12.7	25.81046628776122	14.723706824949247	3.622198975124596
1991-06-03 07:30	7.2	79.98997193155681	6.4	17.975877391291395	12.621120655845102	2.3414809270725185
1991-06-04 07:30	3.4	86.92916051435989	4.2	15.249357536912768	11.723980038609799	1.7016456898855161
1991-06-05 07:30	4.35	74.9740162149853	4.8	16.011080844783635	11.977655470046521	2.2738095601753208
1991-06-06 07:30	5.85	83.05581263968232	0.0	10.04199532548017	9.9917087674816	1.8962847275916646
1991-06-07 07:30	8.5	98.9560008367151	0.2	10.302962515816574	9.920971413499553	1.5296045333018218
1991-06-08 07:30	9.4	94.96164271784146	1.9	12.43158855543168	10.7188674806967	2.0599542152668913
1991-06-09 07:30	9.05	99.03091335590362	0.0	10.073693736920262	9.829964621562464	1.3380679545330298
1991-06-10 07:30	8.15	94.02432780142593	2.3	12.946662798356714	10.933975725501861	1.504447562001544
1991-06-11 07:30	9.0	83.01708078086237	3.1	13.949381727997501	11.320533789832993	2.2684282698577665
1991-06-12 07:30	12.1	68.99430532428082	7.7	19.681632348005213	13.247798383307693	3.6661240094650367
1991-06-13 07:30	9.0	86.98647671983804	0.9	11.219621399336717	10.34993892210902	1.9343227781163659
1991-06-14 07:30	8.05	94.02995510520023	4.0	15.080546113172016	11.718381453728394	1.7432961982322
1991-06-15 07:30	11.3	79.98655437708607	1.6	12.095583688714925	10.673002618665684	2.5518129697916545
1991-06-16 07:30	8.7	75.95776365555412	4.9	16.200343785153457	12.10254039492654	2.67073431721274
1991-06-17 07:30	6.25	97.97929903145972	0.0	10.105983029814798	9.9239591710345	1.6528666657675752
1991-06-18 07:30	6.5	99.98896676668029	2.1	12.714781498613753	10.85585337609361	1.5122466856369805
1991-06-19 07:30	6.05	95.97723025714396	1.6	12.090135926370522	10.649864338315906	1.3967695303625591
1991-06-20 07:30	6.9	88.97013290257047	2.0	12.582519245677162	10.84425354323519	1.850795180749281
1991-06-21 07:30	9.75	84.00261897354329	5.5	16.921913248855542	12.363436597908496	2.5326135679604227
1991-06-22 07:30	15.0	78.9871769169836	7.5	19.39499861701156	13.297165580349859	3.4350422929916613
1991-06-23 07:30	14.45	79.99093431129049	6.7	18.3914114866621	12.91878205452856	3.260949810425068
1991-06-24 07:30	11.7	95.02164511589814	2.6	13.295836639522747	11.016146363546092	1.9959283385197903
1991-06-25 07:30	13.3	99.95719877370279	0.0	10.062688037405582	9.6781734420328	1.563981301248107
1991-06-26 07:30	12.1	97.99056067002586	3.0	13.768000192040763	11.173258914863174	1.6966718351302186
1991-06-27 07:30	8.9	98.04618128553274	5.3	16.60170905200831	12.240435063422034	1.6237143869054411
1991-06-28 07:30	5.3	98.95953245087692	0.0	10.027242118192682	9.872806685274824	0.9497687896571038
1991-06-29 07:30	5.7	93.99541473195804	0.2	10.260463918799514	9.976956018162422	1.4800580443320257
1991-06-30 07:30	9.5	77.99088910318956	5.8	17.166377436568357	12.357354462856302	2.7011685617784074
1991-07-01 07:30	15.05	74.00511124587794	10.2	22.58057770077186	14.288161183479101	3.836393800594977
1991-07-02 07:30	18.8	57.984474569237555	12.8	25.76471947691146	15.14341280175902	5.298580879741404
1991-07-03 07:30	16.35	66.03090694427551	7.9	19.691041128409395	13.178826435517868	4.314750212992526
1991-07-04 07:30	15.0	88.03210536947135	3.0	13.62399993446285	11.051371902556326	2.521173187124196
1991-07-05 07:30	18.1	83.99330513477153	9.4	21.484979167425468	14.140140504628828	3.6268404610337592
1991-07-06 07:30	18.6	55.9727311184963	13.2	26.132605326400494	15.082816438859581	5.356425456514493
1991-07-07 07:30	20.2	63.986430167852134	12.8	25.60527149952857	15.283260412966627	5.225145205226038
1991-07-08 07:30	20.4	66.01343530610187	11.4	23.848000107888808	14.712618827601858	4.8159126636548795
1991-07-09 07:30	17.95	82.98259985626419	3.6	14.231709680520458	11.211635039076484	3.130097589497294
1991-07-10 07:30	16.45	75.99029393290184	10.2	22.30076547567758	14.10627857487712	3.881634866448595
1991-07-11 07:30	20.55	61.012872430095356	13.0	25.69543686663082	15.11892570578232	5.126397807749504
1991-07-12 07:30	22.25	64.9980069794865	13.0	25.652554410292545	15.381318294506741	5.481148341510194
1991-07-13 07:30	18.5	65.97347704479498	8.0	19.48908251491984	12.960283226585304	4.10873262751854
1991-07-14 07:30	12.6	97.9699585487306	1.3	11.257532013518492	10.017311251818182	1.8268495475965512
1991-07-15 07:30	13.35	82.99772847865039	8.3	19.773904507421765	13.059427994225846	2.9654365653968195
1991-07-16 07:30	13.05	77.9594547524633	8.4	19.85264118786945	12.990314684314525	3.209646094517411
1991-07-17 07:30	12.2	87.0039700552637	6.0	16.88283046626053	12.006492958129337	2.6735015700159983
1991-07-18 07:30	10.95	83.9711078311553	4.9	15.500804473541894	11.489589482630254	2.4815540015274786
1991-07-19 07:30	12.85	87.02909363792905	7.2	18.254786889808727	12.441232485506784	2.597516960078872
1991-07-20 07:30	12.05	85.0159230232532	3.4	13.592575403754896	10.802661366109886	2.4448378864548066
1991-07-21 07:30	11.65	84.9628832616719	0.8	10.396182710522545	9.714809051543332	2.241989263862423
1991-07-22 07:30	13.1	65.9775868126385	10.1	21.62146546349828	13.154056339310502	3.5807198440408947
1991-07-23 07:30	16.1	52.00783067871673	13.6	25.798981490171908	14.014228633199451	4.367207062586086
1991-07-24 07:30	14.5	86.01704652403114	3.0	12.931042638258289	10.463722385517965	2.564486554968051
1991-07-25 07:30	10.3	96.05061334224933	6.7	17.347061003109573	11.948615756043022	2.143729002042358
1991-07-26 07:30	12.15	90.99340443701129	2.6	12.354644414687014	10.223925450593523	2.2961345928679306
1991-07-27 07:30	13.4	78.95750373401827	5.4	15.673156070499664	11.28578300315718	2.886776377459733
1991-07-28 07:30	14.4	71.01539487999958	10.4	21.620526664372587	13.022933371400974	3.632563805591666
1991-07-29 07:30	16.75	61.02429014153379	12.9	24.550218608470573	13.681733164138638	4.7571379749314
1991-07-30 07:30	18.05	58.9961733062654	12.0	23.400330855743842	13.305962904647869	4.756661583494973
1991-07-31 07:30	16.4	83.02469592215063	5.9	16.04314504645839	11.333126913327051	3.0212502115756146
1991-08-01 07:30	13.45	99.97914630419412	0.0	8.950073407997541	8.81546259327205	1.57906920021688
1991-08-02 07:30	12.9	99.00197540174592	0.0	8.901440075754078	8.808468900220262	1.5900540665371536
1991-08-03 07:30	15.9	84.97713965006176	4.5	14.194052684476162	10.602455542614315	2.757899867281897
1991-08-04 07:30	16.85	70.97812118522313	9.0	19.463484865738263	12.122592981661622	3.59932601719563
1991-08-05 07:30	16.3	67.02288610258857	6.2	16.07943355409778	11.017583684171282	3.3357007634269213
1991-08-06 07:30	20.0	60.97823462565597	11.8	22.615979596677054	12.845433446751759	5.111788728297261
1991-08-07 07:30	21.4	54.98294937363675	12.4	23.237091002950777	12.81617769703313	5.333948205459426
1991-08-08 07:30	19.4	85.99327284138994	3.9	13.17045855403212	10.090862707770007	2.8703348747671917
1991-08-09 07:30	13.1	84.99104808533777	2.6	11.58251583877322	9.57171446251533	2.3371704532533473
1991-08-10 07:30	14.2	88.02123943210684	2.2	11.052453419937496	9.351327979826245	2.250442066256414
1991-08-11 07:30	19.25	75.02663617202631	9.7	19.727132533482944	12.029139671702051	3.983034267523414
1991-08-12 07:30	14.3	79.99648955416127	6.0	15.341213915805646	10.533346313838237	2.806026922517738
1991-08-13 07:30	12.45	66.95903779794861	8.7	18.392557078011112	11.070476957208523	3.1264768700604573
1991-08-14 07:30	12.8	69.98229230621752	3.0	11.7206773791971	9.456483306116844	2.6374342044159382
1991-08-15 07:30	15.25	57.98125428978385	7.0	16.258878126101617	10.392544552994108	3.154408393229721
1991-08-16 07:30	17.0	69.02970763336695	8.9	18.356554130889915	11.053649489523808	3.681221649167023
1991-08-17 07:30	13.3	86.97574438750762	3.1	11.625232217859597	9.266626736654258	2.1655898591539153
1991-08-18 07:30	9.65	85.95331927284728	5.2	13.949009936223423	9.81243809169473	2.0314096451446058
1991-08-19 07:30	9.25	83.03986473374543	5.5	14.20899855832237	9.801595091156738	2.123127215468966
1991-08-20 07:30	9.1	92.96757658240857	0.0	7.892656848526745	8.200019250985525	1.4362411455347575
1991-08-21 07:30	14.35	79.02170305602479	10.0	19.122615122175276	10.946684824017966	2.8754200786552695
1991-08-22 07:30	18.25	54.00267269610881	12.2	21.49384018667154	10.856492578178267	4.134659253212281
1991-08-23 07:30	14.9	92.02197299880721	2.0	9.945019253849141	8.513903953749436	2.0167491368405246
1991-08-24 07:30	14.35	76.9934252568455	3.6	11.658801645515473	8.94520186098781	2.684306965806525
1991-08-25 07:30	12.75	75.03487629289451	8.7	17.250852606582274	10.04639448349532	2.6789812710175145
1991-08-26 07:30	11.7	69.97569841532942	5.7	13.822994682654114	9.219493369198055	2.5603892075630603
1991-08-27 07:30	12.55	66.9973086777534	10.8	19.357443425431917	10.087994810442453	2.946728298320201
1991-08-28 07:30	12.95	77.02867640123716	5.5	13.418171859741184	9.066199448654972	2.444082502259997
1991-08-29 07:30	10.45	71.97790387521596	10.5	18.79387750864607	9.819254851088996	2.6046063397196293
1991-08-30 07:30	10.75	81.99210257223775	8.4	16.38866545476063	9.482235692845473	2.234337407606047
1991-08-31 07:30	14.6	62.00224370598828	11.9	20.072847476054594	9.710792473638417	3.2283024170910175
1991-09-01 07:30	15.9	60.982725761034764	11.9	19.94432029267691	9.611249219223373	3.7627402116789583
1991-09-02 07:30	16.75	54.99200398961206	11.8	19.70687635239951	9.282265376936282	3.5914861588784355
1991-09-03 07:30	16.95	55.029121291871384	11.7	19.46896291502325	9.141190250561351	3.960730458486362
1991-09-04 07:30	18.1	50.99131313266562	11.5	19.12433043578401	8.876694161047933	3.5864544354089523
1991-09-05 07:30	15.85	71.97907827577005	10.3	17.722830331431787	9.157458488465732	2.8926634743460613
1991-09-06 07:30	8.5	77.99372373639322	6.3	13.387500707330855	8.289959567499926	1.9714274218747314
