# J2K model output
# 
#date/time	precip	tmeam	rhum	sunh	rain	snow	solRad	netRad	potETP	rs	ra	wind
1979-11-01 07:30	4.16	3.3	100.0	0.0	3.5879999999999996	0.5720000000000003	3.051586534743829	4.523292382499433	0.4816987977190124	70.04978101342292	69.81139617792913	3.06
1979-11-02 07:30	0.81	2.35	95.94203986595224	4.0	0.6024375	0.20756250000000004	5.597501374235782	2.8349119808833967	0.4144607712061347	70.04978101342292	137.8212079383633	1.55
1979-11-03 07:30	0.0	0.55	92.98635697401323	2.0	0.0	0.0	4.23679662018894	3.6227181897711715	0.5128888674794241	70.04978101342292	118.6793735024795	1.8
1979-11-04 07:30	16.05	-0.1	87.89954140679399	0.0	7.0218750000000005	9.028125000000001	2.904255061695722	4.504873573493275	0.6937670672207293	70.04978101342292	25.191376450998007	8.48
1979-11-05 07:30	16.57	1.6	97.99944804076264	0.0	10.770499999999998	5.799500000000001	2.8570377057530347	4.402753855548153	0.36712331152855615	70.04978101342292	29.62869241393386	7.21
1979-11-06 07:30	13.78	0.35	98.90877803002016	0.0	6.803874999999999	6.976125000000001	2.8107859109833777	4.3710663791988456	0.3090273644911049	70.04978101342292	29.62869241393386	7.21
1979-11-07 07:30	25.61	-0.55	97.9733981532045	1.0	9.763812499999998	15.846187500000001	3.3813356126547465	3.8681441782851707	0.3379485123159523	70.04978101342292	43.59650455193125	4.9
1979-11-08 07:30	18.48	3.0	96.0255802557614	1.0	15.245999999999999	3.234000000000001	3.330690074063671	3.815254644484029	0.4444752381595668	70.04978101342292	33.326501139541826	6.41
1979-11-09 07:30	2.01	1.25	99.04362491776877	0.0	1.2185624999999998	0.7914375	2.6779267787846233	4.261741347258154	0.374203586134396	70.04978101342292	45.25908311535236	4.72
1979-11-10 07:30	1.68	-0.95	98.09282229289482	0.0	0.5564999999999999	1.1235000000000002	2.635637377032364	4.246735113275258	0.42279272966908993	70.04978101342292	77.39959141466056	2.76
1979-11-11 07:30	0.0	-3.3	95.97626096343062	1.0	0.0	0.0	3.1853817818889687	3.7033440464910052	0.3719375752898752	70.04978101342292	81.53544744445158	2.62
1979-11-12 07:30	8.72	-4.75	94.93333954366899	2.7	0.0	8.72	4.133847413606532	2.752573212854171	0.2669982736444274	70.04978101342292	37.87639579866367	5.64
1979-11-13 07:30	3.37	-2.65	97.11575834188304	1.2	0.4001874999999997	2.9698125	3.210005787842066	3.5108512252267774	0.3829697147702576	70.04978101342292	137.8212079383633	1.55
1979-11-14 07:30	2.32	-1.7	97.10179382279	0.0	0.5509999999999998	1.7690000000000001	2.47668503215014	4.131362597868636	0.40628605353324726	70.04978101342292	69.81139617792913	3.06
1979-11-15 07:30	9.38	-0.6	98.95965184318818	0.0	3.5175	5.862500000000001	2.4395337614096975	4.089944646231916	0.39173701282916146	70.04978101342292	73.40992175411104	2.91
1979-11-16 07:30	3.92	-2.2	98.89137713042646	0.0	0.6859999999999997	3.234	2.4034296812763656	4.067349180352044	0.3330153922674467	70.04978101342292	57.735911433638684	3.7
1979-11-17 07:30	0.0	-2.7	94.96732720985351	6.8	0.0	0.0	6.157506132111201	0.0792114223961411	0.0650877539671868	70.04978101342292	149.38662398913505	1.43
1979-11-18 07:30	0.21	-3.6	96.9864555942396	0.0	0.0	0.21	2.334384244033472	4.023337450015437	0.3371968208904675	70.04978101342292	53.008156899370505	4.03
1979-11-19 07:30	0.0	-2.15	99.02322885513904	0.4	0.0	0.0	2.5202424080713515	3.750302476713438	0.39944495199373337	70.04978101342292	149.38662398913505	1.43
1979-11-20 07:30	1.59	-1.45	99.06788180171684	0.0	0.42731249999999993	1.1626875	2.2695866039621033	3.961693656788743	0.3684065309195141	70.04978101342292	77.39959141466056	2.76
1979-11-21 07:30	4.06	-2.1	98.91416088034686	0.0	0.76125	3.2987499999999996	2.238790702575942	3.9402921815492045	0.38202480943173456	70.04978101342292	97.54469054998316	2.19
1979-11-22 07:30	0.0	-3.4	95.87589044019352	0.2	0.0	0.0	2.3155956005435607	3.8065072646149827	0.4205417958982919	70.04978101342292	163.07089488890315	1.31
1979-11-23 07:30	0.0	-4.45	97.98890327606887	0.0	0.0	0.0	2.1804213259174836	3.899215347009321	0.3144880614395496	70.04978101342292	66.3425069268519	3.22
1979-11-24 07:30	0.0	-4.35	98.9697572108004	0.0	0.0	0.0	2.152853414365082	3.874057301377687	0.2777151528760212	70.04978101342292	55.34271303224434	3.86
1979-11-25 07:30	0.0	-3.3	97.01665403620494	0.0	0.0	0.0	2.1263665159213745	3.86324899123787	0.3504348719762688	70.04978101342292	66.3425069268519	3.22
1979-11-26 07:30	13.62	-1.85	99.06861734552554	0.0	2.9793749999999997	10.640625	2.1009626237912	3.8329094354490882	0.21058137451970813	70.04978101342292	22.822956442784523	9.36
1979-11-27 07:30	3.58	1.1	97.00401837223934	0.2	2.1032499999999996	1.4767500000000002	2.1789828448020945	3.6798380647544464	0.43386849018859425	70.04978101342292	77.39959141466056	2.76
1979-11-28 07:30	0.32	1.7	100.0	0.0	0.212	0.10800000000000001	2.053410472778126	3.771672294701829	0.2910350032656252	70.04978101342292	39.196857303571214	5.45
1979-11-29 07:30	0.0	4.95	81.05115170863556	4.9	0.0	0.0	4.502895050337913	0.39139002303105475	0.8209123847835517	70.04978101342292	36.642002110542556	5.83
1979-11-30 07:30	2.36	2.75	81.067999938175	0.2	1.8732499999999999	0.48675000000000007	2.1104111466316304	3.7036090153021464	1.00305504028747	70.04978101342292	34.399818406515806	6.21
1979-12-01 07:30	14.91	2.95	100.0	0.0	12.2075625	2.7024375000000003	1.9902399485931557	3.710217179880277	0.2582520026924246	70.04978101342292	28.7901445154263	7.42
1979-12-02 07:30	0.0	2.95	100.0	0.0	0.0	0.0	1.9713620654343356	3.6956812098479856	0.2614732440961196	70.04978101342292	29.62869241393386	7.21
1979-12-03 07:30	0.0	3.55	94.97273309371637	4.9	0.0	0.0	4.363515686345241	0.32276185504680077	0.2060656521712631	70.04978101342292	43.59650455193125	4.9
1979-12-04 07:30	0.0	4.1	99.04132037775919	0.8	0.0	0.0	2.3281587171305436	3.116791033127461	0.31502468839442294	70.04978101342292	42.0517465166266	5.08
1979-12-05 07:30	4.99	4.5	83.964500208841	1.9	4.99	0.0	2.845717230499446	2.354524693458879	0.8588712744591402	70.04978101342292	35.485526960874274	6.02
1979-12-06 07:30	15.22	5.0	100.0	0.0	15.22	0.0	1.9067591700430246	3.61781798693342	0.3806739405377418	70.04978101342292	55.34271303224434	3.86
1979-12-07 07:30	2.46	5.9	99.9778729484954	0.0	2.46	0.0	1.8933370662910278	3.592334672293103	0.33411513005465304	70.04978101342292	37.87639579866367	5.64
1979-12-08 07:30	6.14	3.85	100.0	0.0	5.717874999999999	0.4221250000000002	1.881006788763679	3.61488317226138	0.3489460753359097	70.04978101342292	50.86258864391979	4.2
1979-12-09 07:30	15.83	2.5	100.0	0.0	12.070374999999999	3.7596250000000007	1.8697684785620814	3.622431747350711	0.2504987211374096	70.04978101342292	29.62869241393386	7.21
1979-12-10 07:30	39.76	3.65	99.00712605921035	0.0	36.0325	3.727500000000002	1.859622278592715	3.6073131077695475	0.2597266239625029	70.04978101342292	20.325677669311432	10.51
1979-12-11 07:30	28.22	3.3	99.05163573376066	0.0	24.33975	3.8802500000000015	1.8505683501959842	3.604377202973839	0.27558001753122796	70.04978101342292	24.55435313844404	8.7
