@context
jams.model.JAMSTemporalContext	JAMSTemporalContext	3601
@ancestors
@filters
@attributes
ID	actET	obsQ	precip	simQ	bypass	discharge	discharge_real	
@types
JAMSLong	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	JAMSDouble	
@data
@start
1970-01-01 00:00	0.004300	0.050500	0.000000	0.050480	0.000000	-2.986373	0.050485	
1970-01-01 01:00	0.004900	0.050400	0.200000	0.051994	0.000000	-2.984767	0.050511	
1970-01-01 02:00	0.004900	0.050200	0.000000	0.050548	0.000000	-2.985363	0.050536	
1970-01-01 03:00	0.004900	0.050100	0.000000	0.050509	0.000000	-2.985959	0.050506	
1970-01-01 04:00	0.005000	0.049900	0.000000	0.050469	0.000000	-2.986555	0.050476	
1970-01-01 05:00	0.004800	0.049800	0.000000	0.050429	0.000000	-2.987149	0.050446	
1970-01-01 06:00	0.004900	0.049600	0.000000	0.050390	0.000000	-2.987744	0.050416	
1970-01-01 07:00	0.004800	0.050000	0.000000	0.050350	0.000000	-2.988336	0.050386	
1970-01-01 08:00	0.005300	0.050600	0.000000	0.050311	0.000000	-2.988933	0.050356	
1970-01-01 09:00	0.006500	0.051100	0.000000	0.050271	0.000000	-2.989539	0.050326	
1970-01-01 10:00	0.037200	0.051700	0.000000	0.050224	0.000000	-2.990393	0.050289	
1970-01-01 11:00	0.062800	0.052200	0.000000	0.050165	0.000000	-2.991454	0.050241	
1970-01-01 12:00	0.078300	0.052800	0.000000	0.050096	0.000000	-2.992640	0.050185	
1970-01-01 13:00	0.081300	0.053400	0.000000	0.050023	0.000000	-2.993848	0.050125	
1970-01-01 14:00	0.068900	0.053900	0.000000	0.049953	0.000000	-2.994955	0.050067	
1970-01-01 15:00	0.046700	0.054300	0.000000	0.049890	0.000000	-2.995881	0.050016	
1970-01-01 16:00	0.018000	0.054200	0.000000	0.049840	0.000000	-2.996573	0.049975	
1970-01-01 17:00	0.011200	0.054000	0.000000	0.049797	0.000000	-2.997210	0.049942	
1970-01-01 18:00	0.011700	0.053900	0.000000	0.049756	0.000000	-2.997850	0.049910	
1970-01-01 19:00	0.012000	0.053700	0.000000	0.049714	0.000000	-2.998492	0.049878	
1970-01-01 20:00	0.010200	0.053600	0.000000	0.049674	0.000000	-2.999119	0.049847	
1970-01-01 21:00	0.008700	0.053400	0.000000	0.049634	0.000000	-2.999733	0.049816	
1970-01-01 22:00	0.007900	0.053300	0.000000	0.049594	0.000000	-3.000340	0.049785	
1970-01-01 23:00	0.007500	0.053100	0.000000	0.049555	0.000000	-3.000943	0.049755	
1970-01-02 00:00	0.007200	0.053000	0.000000	0.049516	0.000000	-3.001544	0.049725	
1970-01-02 01:00	0.007100	0.052800	0.000000	0.049477	0.000000	-3.002143	0.049695	
1970-01-02 02:00	0.007200	0.052700	0.000000	0.049439	0.000000	-3.002742	0.049666	
1970-01-02 03:00	0.007400	0.052500	0.000000	0.049400	0.000000	-3.003343	0.049636	
1970-01-02 04:00	0.007900	0.052400	0.000000	0.049361	0.000000	-3.003947	0.049606	
1970-01-02 05:00	0.008500	0.052200	0.000000	0.049323	0.000000	-3.004555	0.049576	
1970-01-02 06:00	0.009500	0.052100	0.000000	0.049283	0.000000	-3.005170	0.049546	
1970-01-02 07:00	0.010500	0.051900	0.000000	0.049244	0.000000	-3.005794	0.049515	
1970-01-02 08:00	0.012400	0.051800	0.000000	0.049204	0.000000	-3.006431	0.049484	
1970-01-02 09:00	0.027000	0.051600	0.000000	0.049160	0.000000	-3.007186	0.049449	
1970-01-02 10:00	0.050800	0.051500	0.000000	0.049108	0.000000	-3.008131	0.049407	
1970-01-02 11:00	0.083100	0.051300	0.000000	0.049044	0.000000	-3.009335	0.049354	
1970-01-02 12:00	0.103400	0.051200	0.000000	0.048969	0.000000	-3.010700	0.049291	
1970-01-02 13:00	0.109000	0.051300	0.000000	0.048888	0.000000	-3.012107	0.049223	
1970-01-02 14:00	0.093900	0.052100	0.000000	0.048809	0.000000	-3.013392	0.049156	
1970-01-02 15:00	0.070400	0.052800	0.000000	0.048739	0.000000	-3.014488	0.049098	
1970-01-02 16:00	0.025100	0.053500	0.000000	0.048685	0.000000	-3.015219	0.049053	
1970-01-02 17:00	0.010100	0.052800	0.000000	0.048643	0.000000	-3.015830	0.049020	
1970-01-02 18:00	0.006400	0.051900	0.000000	0.048605	0.000000	-3.016411	0.048991	
1970-01-02 19:00	0.004100	0.050900	0.000000	0.048569	0.000000	-3.016972	0.048963	
1970-01-02 20:00	0.003200	0.050000	0.000000	0.048534	0.000000	-3.017527	0.048936	
1970-01-02 21:00	0.002500	0.049000	0.000000	0.048499	0.000000	-3.018075	0.048909	
1970-01-02 22:00	0.002000	0.048100	0.000000	0.048464	0.000000	-3.018618	0.048882	
1970-01-02 23:00	0.001400	0.047100	0.000000	0.048430	0.000000	-3.019157	0.048856	
1970-01-03 00:00	0.001100	0.046200	0.000000	0.048396	0.000000	-3.019692	0.048829	
1970-01-03 01:00	0.000900	0.045500	0.000000	0.048362	0.000000	-3.020226	0.048803	
1970-01-03 02:00	0.000900	0.045300	0.000000	0.048328	0.000000	-3.020759	0.048777	
1970-01-03 03:00	0.001000	0.045100	0.000000	0.048295	0.000000	-3.021292	0.048751	
1970-01-03 04:00	0.001100	0.045000	0.000000	0.048261	0.000000	-3.021826	0.048725	
1970-01-03 05:00	0.001400	0.044800	0.000000	0.048227	0.000000	-3.022361	0.048699	
1970-01-03 06:00	0.001500	0.044600	0.000000	0.048193	0.000000	-3.022897	0.048673	
1970-01-03 07:00	0.001900	0.044400	0.000000	0.048159	0.000000	-3.023436	0.048647	
1970-01-03 08:00	0.001500	0.044300	0.000000	0.048126	0.000000	-3.023971	0.048621	
1970-01-03 09:00	0.012600	0.044100	0.000000	0.048090	0.000000	-3.024594	0.048593	
1970-01-03 10:00	0.055200	0.044600	0.000000	0.048042	0.000000	-3.025555	0.048554	
1970-01-03 11:00	0.092200	0.045100	0.000000	0.047978	0.000000	-3.026809	0.048500	
1970-01-03 12:00	0.123600	0.045600	0.000000	0.047900	0.000000	-3.028311	0.048434	
1970-01-03 13:00	0.090800	0.046100	0.000000	0.047822	0.000000	-3.029550	0.048367	
1970-01-03 14:00	0.119400	0.046600	0.000000	0.047746	0.000000	-3.031014	0.048302	
1970-01-03 15:00	0.077500	0.047200	0.000000	0.047672	0.000000	-3.032145	0.048239	
1970-01-03 16:00	0.027900	0.047700	0.000000	0.047618	0.000000	-3.032882	0.048194	
1970-01-03 17:00	0.007700	0.048200	0.000000	0.047578	0.000000	-3.033458	0.048163	
1970-01-03 18:00	0.006800	0.048300	0.000000	0.047543	0.000000	-3.034026	0.048135	
1970-01-03 19:00	0.005500	0.048000	0.000000	0.047509	0.000000	-3.034584	0.048108	
1970-01-03 20:00	0.004000	0.047600	0.000000	0.047475	0.000000	-3.035129	0.048082	
1970-01-03 21:00	0.003100	0.047200	0.000000	0.047442	0.000000	-3.035667	0.048056	
1970-01-03 22:00	0.002900	0.046900	0.000000	0.047409	0.000000	-3.036203	0.048030	
1970-01-03 23:00	0.003200	0.046500	0.000000	0.047376	0.000000	-3.036741	0.048004	
1970-01-04 00:00	0.004000	0.046100	0.000000	0.047342	0.000000	-3.037285	0.047978	
1970-01-04 01:00	0.004800	0.045700	0.000000	0.047309	0.000000	-3.037834	0.047952	
1970-01-04 02:00	0.004700	0.045400	0.000000	0.047275	0.000000	-3.038382	0.047925	
1970-01-04 03:00	0.004300	0.045000	0.000000	0.047242	0.000000	-3.038927	0.047899	
1970-01-04 04:00	0.004100	0.044600	0.000000	0.047209	0.000000	-3.039469	0.047873	
1970-01-04 05:00	0.004000	0.044300	0.000000	0.047176	0.000000	-3.040011	0.047847	
1970-01-04 06:00	0.003700	0.043900	0.000000	0.047143	0.000000	-3.040549	0.047822	
1970-01-04 07:00	0.003600	0.043500	0.000000	0.047110	0.000000	-3.041086	0.047796	
1970-01-04 08:00	0.003700	0.043200	0.000000	0.047078	0.000000	-3.041624	0.047770	
1970-01-04 09:00	0.005800	0.042800	0.000000	0.047045	0.000000	-3.042178	0.047744	
1970-01-04 10:00	0.057200	0.042400	0.000000	0.047001	0.000000	-3.043135	0.047708	
1970-01-04 11:00	0.100300	0.043200	0.000000	0.046937	0.000000	-3.044431	0.047654	
1970-01-04 12:00	0.126600	0.045000	0.000000	0.046860	0.000000	-3.045931	0.047588	
1970-01-04 13:00	0.134900	0.046800	0.200000	0.048321	0.000000	-3.045372	0.047565	
1970-01-04 14:00	0.120300	0.048600	0.000000	0.046824	0.000000	-3.046821	0.047544	
1970-01-04 15:00	0.083100	0.049800	0.000000	0.046752	0.000000	-3.047977	0.047482	
1970-01-04 16:00	0.030700	0.049100	0.000000	0.046698	0.000000	-3.048721	0.047437	
1970-01-04 17:00	0.013100	0.048500	0.000000	0.046659	0.000000	-3.049326	0.047405	
1970-01-04 18:00	0.012600	0.047800	0.000000	0.046623	0.000000	-3.049926	0.047377	
1970-01-04 19:00	0.012400	0.047200	0.000000	0.046588	0.000000	-3.050524	0.047348	
1970-01-04 20:00	0.011200	0.046500	0.000000	0.046553	0.000000	-3.051113	0.047320	
1970-01-04 21:00	0.010700	0.045900	0.000000	0.046518	0.000000	-3.051697	0.047292	
1970-01-04 22:00	0.010600	0.045200	0.000000	0.046484	0.000000	-3.052280	0.047265	
1970-01-04 23:00	0.011000	0.044600	0.000000	0.046449	0.000000	-3.052865	0.047237	
1970-01-05 00:00	0.011700	0.044500	0.000000	0.046415	0.000000	-3.053455	0.047210	
1970-01-05 01:00	0.012400	0.044500	0.000000	0.046380	0.000000	-3.054051	0.047182	
1970-01-05 02:00	0.010800	0.044600	0.000000	0.046345	0.000000	-3.054633	0.047154	
1970-01-05 03:00	0.009600	0.044600	0.000000	0.046311	0.000000	-3.055205	0.047127	
1970-01-05 04:00	0.008500	0.044700	0.000000	0.046278	0.000000	-3.055769	0.047100	
1970-01-05 05:00	0.007400	0.044700	0.000000	0.046245	0.000000	-3.056323	0.047073	
1970-01-05 06:00	0.006400	0.044700	0.000000	0.046212	0.000000	-3.056869	0.047048	
1970-01-05 07:00	0.005900	0.044800	0.000000	0.046180	0.000000	-3.057411	0.047022	
1970-01-05 08:00	0.007200	0.045100	0.000000	0.046148	0.000000	-3.057962	0.046996	
1970-01-05 09:00	0.009400	0.045800	0.000000	0.046115	0.000000	-3.058530	0.046970	
1970-01-05 10:00	0.060300	0.046500	0.000000	0.046072	0.000000	-3.059494	0.046934	
1970-01-05 11:00	0.107000	0.047300	0.000000	0.046009	0.000000	-3.060820	0.046880	
1970-01-05 12:00	0.155100	0.048000	0.000000	0.045928	0.000000	-3.062519	0.046810	
1970-01-05 13:00	0.162600	0.048800	0.000000	0.045837	0.000000	-3.064273	0.046729	
1970-01-05 14:00	0.140700	0.049500	0.000000	0.045748	0.000000	-3.065854	0.046651	
1970-01-05 15:00	0.083100	0.050200	0.000000	0.045675	0.000000	-3.066987	0.046588	
1970-01-05 16:00	0.026300	0.051000	0.000000	0.045625	0.000000	-3.067678	0.046545	
1970-01-05 17:00	0.006700	0.049800	0.000000	0.045590	0.000000	-3.068217	0.046517	
1970-01-05 18:00	0.004900	0.048400	0.000000	0.045559	0.000000	-3.068742	0.046492	
1970-01-05 19:00	0.004100	0.047100	0.000000	0.045529	0.000000	-3.069260	0.046468	
1970-01-05 20:00	0.003600	0.045700	0.000000	0.045499	0.000000	-3.069773	0.046444	
1970-01-05 21:00	0.003200	0.045000	0.000000	0.045469	0.000000	-3.070283	0.046420	
1970-01-05 22:00	0.003900	0.044800	0.000000	0.045439	0.000000	-3.070799	0.046396	
1970-01-05 23:00	0.004000	0.044500	0.000000	0.045409	0.000000	-3.071314	0.046372	
1970-01-06 00:00	0.003800	0.044200	0.000000	0.045380	0.000000	-3.071828	0.046348	
1970-01-06 01:00	0.003300	0.044200	0.000000	0.045350	0.000000	-3.072337	0.046325	
1970-01-06 02:00	0.003200	0.044500	0.000000	0.045320	0.000000	-3.072845	0.046301	
1970-01-06 03:00	0.003000	0.044700	0.000000	0.045291	0.000000	-3.073351	0.046278	
1970-01-06 04:00	0.003000	0.045000	0.000000	0.045262	0.000000	-3.073857	0.046254	
1970-01-06 05:00	0.002900	0.045200	0.000000	0.045232	0.000000	-3.074362	0.046231	
1970-01-06 06:00	0.002900	0.045500	0.000000	0.045203	0.000000	-3.074866	0.046207	
1970-01-06 07:00	0.002800	0.045800	0.000000	0.045174	0.000000	-3.075369	0.046184	
1970-01-06 08:00	0.004000	0.046000	0.000000	0.045145	0.000000	-3.075881	0.046161	
1970-01-06 09:00	0.011100	0.046300	0.000000	0.045114	0.000000	-3.076447	0.046136	
1970-01-06 10:00	0.041700	0.046500	0.000000	0.045076	0.000000	-3.077248	0.046104	
1970-01-06 11:00	0.071500	0.046800	0.000000	0.045027	0.000000	-3.078278	0.046062	
1970-01-06 12:00	0.104100	0.047100	0.000000	0.044966	0.000000	-3.079558	0.046009	
1970-01-06 13:00	0.113600	0.047300	0.000000	0.044897	0.000000	-3.080909	0.045949	
1970-01-06 14:00	0.099200	0.047600	0.000000	0.044829	0.000000	-3.082147	0.045889	
1970-01-06 15:00	0.069100	0.047800	0.000000	0.044770	0.000000	-3.083153	0.045838	
1970-01-06 16:00	0.026400	0.048100	0.000000	0.044724	0.000000	-3.083831	0.045799	
1970-01-06 17:00	0.001200	0.048400	0.000000	0.044692	0.000000	-3.084314	0.045772	
1970-01-06 18:00	0.002200	0.048100	0.000000	0.044664	0.000000	-3.084805	0.045750	
1970-01-06 19:00	0.003400	0.047300	0.000000	0.044636	0.000000	-3.085305	0.045728	
1970-01-06 20:00	0.004600	0.046600	0.000000	0.044607	0.000000	-3.085814	0.045704	
1970-01-06 21:00	0.006000	0.045800	0.000000	0.044578	0.000000	-3.086332	0.045681	
1970-01-06 22:00	0.007600	0.045000	0.000000	0.044549	0.000000	-3.086863	0.045657	
1970-01-06 23:00	0.009500	0.044200	0.000000	0.044519	0.000000	-3.087408	0.045632	
1970-01-07 00:00	0.011300	0.043400	0.000000	0.044488	0.000000	-3.087966	0.045607	
1970-01-07 01:00	0.013400	0.042700	0.000000	0.044456	0.000000	-3.088540	0.045582	
1970-01-07 02:00	0.014200	0.041900	0.000000	0.044424	0.000000	-3.089119	0.045555	
1970-01-07 03:00	0.014700	0.042100	0.000000	0.044392	0.000000	-3.089702	0.045529	
1970-01-07 04:00	0.015300	0.042200	0.000000	0.044360	0.000000	-3.090289	0.045502	
1970-01-07 05:00	0.016000	0.042400	0.000000	0.044327	0.000000	-3.090881	0.045475	
1970-01-07 06:00	0.016700	0.042600	0.000000	0.044295	0.000000	-3.091477	0.045448	
1970-01-07 07:00	0.017500	0.042700	0.000000	0.044262	0.000000	-3.092079	0.045421	
1970-01-07 08:00	0.016300	0.042900	0.000000	0.044229	0.000000	-3.092672	0.045394	
1970-01-07 09:00	0.023400	0.043500	0.000000	0.044195	0.000000	-3.093318	0.045366	
1970-01-07 10:00	0.058900	0.044400	0.000000	0.044154	0.000000	-3.094234	0.045330	
1970-01-07 11:00	0.092800	0.045300	0.000000	0.044099	0.000000	-3.095407	0.045283	
1970-01-07 12:00	0.119100	0.046200	0.000000	0.044034	0.000000	-3.096779	0.045226	
1970-01-07 13:00	0.146600	0.047000	0.000000	0.043959	0.000000	-3.098358	0.045159	
1970-01-07 14:00	0.117100	0.047900	0.000000	0.043885	0.000000	-3.099711	0.045093	
1970-01-07 15:00	0.084400	0.048200	0.000000	0.043822	0.000000	-3.100814	0.045037	
1970-01-07 16:00	0.035200	0.047500	0.000000	0.043775	0.000000	-3.101542	0.044996	
1970-01-07 17:00	0.013200	0.046700	0.000000	0.043740	0.000000	-3.102103	0.044967	
1970-01-07 18:00	0.008600	0.045900	0.000000	0.043710	0.000000	-3.102629	0.044943	
1970-01-07 19:00	0.005400	0.045100	0.000000	0.043682	0.000000	-3.103130	0.044920	
1970-01-07 20:00	0.004300	0.044300	0.000000	0.043655	0.000000	-3.103622	0.044897	
1970-01-07 21:00	0.003600	0.043600	0.000000	0.043628	0.000000	-3.104109	0.044875	
1970-01-07 22:00	0.003100	0.042800	0.000000	0.043601	0.000000	-3.104592	0.044854	
1970-01-07 23:00	0.002800	0.042000	0.000000	0.043575	0.000000	-3.105072	0.044832	
1970-01-08 00:00	0.002500	0.041700	0.000000	0.043548	0.000000	-3.105549	0.044811	
1970-01-08 01:00	0.002300	0.041500	0.000000	0.043522	0.000000	-3.106024	0.044789	
1970-01-08 02:00	0.002200	0.041300	0.000000	0.043496	0.000000	-3.106498	0.044768	
1970-01-08 03:00	0.002200	0.041000	0.000000	0.043470	0.000000	-3.106972	0.044747	
1970-01-08 04:00	0.002100	0.040800	0.000000	0.043444	0.000000	-3.107445	0.044726	
1970-01-08 05:00	0.002300	0.040600	0.000000	0.043418	0.000000	-3.107919	0.044704	
1970-01-08 06:00	0.002100	0.040400	0.000000	0.043392	0.000000	-3.108391	0.044683	
1970-01-08 07:00	0.002400	0.040200	0.000000	0.043366	0.000000	-3.108865	0.044662	
1970-01-08 08:00	0.001800	0.040300	0.000000	0.043340	0.000000	-3.109334	0.044641	
1970-01-08 09:00	0.003100	0.040900	0.000000	0.043314	0.000000	-3.109812	0.044620	
1970-01-08 10:00	0.050800	0.041500	0.000000	0.043279	0.000000	-3.110650	0.044591	
1970-01-08 11:00	0.089600	0.042100	0.000000	0.043229	0.000000	-3.111780	0.044547	
1970-01-08 12:00	0.123100	0.042700	0.000000	0.043167	0.000000	-3.113160	0.044491	
1970-01-08 13:00	0.132200	0.043300	0.000000	0.043096	0.000000	-3.114607	0.044428	
1970-01-08 14:00	0.105000	0.043900	0.000000	0.043030	0.000000	-3.115848	0.044368	
1970-01-08 15:00	0.068100	0.044500	0.000000	0.042974	0.000000	-3.116810	0.044320	
1970-01-08 16:00	0.025900	0.045100	0.000000	0.042933	0.000000	-3.117454	0.044284	
1970-01-08 17:00	0.005100	0.045000	0.000000	0.042903	0.000000	-3.117941	0.044259	
1970-01-08 18:00	0.005500	0.044800	0.000000	0.042877	0.000000	-3.118431	0.044237	
1970-01-08 19:00	0.005100	0.044600	0.000000	0.042851	0.000000	-3.118918	0.044216	
1970-01-08 20:00	0.003900	0.044300	0.000000	0.042825	0.000000	-3.119395	0.044194	
1970-01-08 21:00	0.003100	0.044100	0.000000	0.042800	0.000000	-3.119866	0.044173	
1970-01-08 22:00	0.002700	0.043900	0.000000	0.042774	0.000000	-3.120334	0.044153	
1970-01-08 23:00	0.002200	0.043700	0.000000	0.042749	0.000000	-3.120797	0.044132	
1970-01-09 00:00	0.002000	0.043500	0.000000	0.042724	0.000000	-3.121259	0.044112	
1970-01-09 01:00	0.002200	0.043300	0.000000	0.042700	0.000000	-3.121722	0.044091	
1970-01-09 02:00	0.001900	0.043000	0.000000	0.042675	0.000000	-3.122182	0.044071	
1970-01-09 03:00	0.001600	0.042800	0.000000	0.042650	0.000000	-3.122640	0.044051	
1970-01-09 04:00	0.001600	0.042600	0.000000	0.042625	0.000000	-3.123097	0.044031	
1970-01-09 05:00	0.001600	0.042400	0.000000	0.042601	0.000000	-3.123554	0.044011	
1970-01-09 06:00	0.001800	0.042200	0.000000	0.042576	0.000000	-3.124012	0.043990	
1970-01-09 07:00	0.001800	0.042000	0.000000	0.042552	0.000000	-3.124470	0.043970	
1970-01-09 08:00	0.001300	0.041700	0.000000	0.042527	0.000000	-3.124924	0.043950	
1970-01-09 09:00	0.003100	0.041500	0.200000	0.044039	0.000000	-3.123370	0.043974	
1970-01-09 10:00	0.005000	0.041900	0.000000	0.042589	0.000000	-3.123852	0.043998	
1970-01-09 11:00	0.030400	0.042400	0.000000	0.042559	0.000000	-3.124524	0.043973	
1970-01-09 12:00	0.035500	0.042800	0.400000	0.045595	0.000000	-3.121189	0.044031	
1970-01-09 13:00	0.037900	0.043200	0.400000	0.045783	0.000000	-3.117867	0.044178	
1970-01-09 14:00	0.032700	0.043700	0.400000	0.045972	0.000000	-3.114500	0.044326	
1970-01-09 15:00	0.018700	0.044100	1.000000	0.050779	0.000000	-3.104896	0.044615	
1970-01-09 16:00	0.011900	0.044500	0.800000	0.049790	0.000000	-3.097243	0.045001	
1970-01-09 17:00	0.003000	0.045000	0.600000	0.048693	0.000000	-3.091553	0.045302	
1970-01-09 18:00	0.002300	0.045400	0.200000	0.045944	0.000000	-3.089975	0.045467	
1970-01-09 19:00	0.002300	0.045800	0.200000	0.046036	0.000000	-3.088397	0.045539	
1970-01-09 20:00	0.002700	0.046300	0.000000	0.044588	0.000000	-3.088888	0.045564	
1970-01-09 21:00	0.003200	0.046700	0.000000	0.044560	0.000000	-3.089383	0.045541	
1970-01-09 22:00	0.003800	0.047000	0.000000	0.044532	0.000000	-3.089882	0.045519	
1970-01-09 23:00	0.004400	0.047000	0.000000	0.044503	0.000000	-3.090386	0.045496	
1970-01-10 00:00	0.005100	0.046900	0.000000	0.044475	0.000000	-3.090894	0.045473	
1970-01-10 01:00	0.007000	0.046900	0.000000	0.044446	0.000000	-3.091417	0.045449	
1970-01-10 02:00	0.006900	0.046800	0.000000	0.044416	0.000000	-3.091938	0.045426	
1970-01-10 03:00	0.007000	0.046800	0.000000	0.044387	0.000000	-3.092460	0.045402	
1970-01-10 04:00	0.007300	0.046700	0.000000	0.044358	0.000000	-3.092983	0.045378	
1970-01-10 05:00	0.007400	0.046700	0.000000	0.044328	0.000000	-3.093507	0.045355	
1970-01-10 06:00	0.007800	0.046700	0.000000	0.044299	0.000000	-3.094033	0.045331	
1970-01-10 07:00	0.008100	0.046600	0.000000	0.044269	0.000000	-3.094562	0.045307	
1970-01-10 08:00	0.009000	0.046600	0.000000	0.044240	0.000000	-3.095097	0.045283	
1970-01-10 09:00	0.009900	0.046500	0.000000	0.044210	0.000000	-3.095638	0.045258	
1970-01-10 10:00	0.025100	0.046500	0.000000	0.044177	0.000000	-3.096294	0.045231	
1970-01-10 11:00	0.041800	0.046400	0.000000	0.044138	0.000000	-3.097077	0.045199	
1970-01-10 12:00	0.055100	0.046400	0.000000	0.044094	0.000000	-3.097960	0.045161	
1970-01-10 13:00	0.057900	0.046400	0.000000	0.044047	0.000000	-3.098864	0.045121	
1970-01-10 14:00	0.051600	0.046300	0.000000	0.044001	0.000000	-3.099719	0.045081	
1970-01-10 15:00	0.037900	0.046200	0.000000	0.043958	0.000000	-3.100469	0.045045	
1970-01-10 16:00	0.019100	0.045800	0.000000	0.043922	0.000000	-3.101076	0.045014	
1970-01-10 17:00	0.011000	0.045400	0.000000	0.043890	0.000000	-3.101620	0.044989	
1970-01-10 18:00	0.010200	0.045100	0.000000	0.043860	0.000000	-3.102159	0.044964	
1970-01-10 19:00	0.009400	0.044700	0.000000	0.043831	0.000000	-3.102690	0.044940	
1970-01-10 20:00	0.008400	0.044300	0.000000	0.043802	0.000000	-3.103214	0.044916	
1970-01-10 21:00	0.007300	0.044000	0.000000	0.043773	0.000000	-3.103729	0.044893	
1970-01-10 22:00	0.006300	0.043600	0.000000	0.043745	0.000000	-3.104236	0.044870	
1970-01-10 23:00	0.005400	0.043200	0.000000	0.043717	0.000000	-3.104736	0.044848	
1970-01-11 00:00	0.004500	0.042800	0.000000	0.043690	0.000000	-3.105229	0.044825	
1970-01-11 01:00	0.003700	0.042500	0.000000	0.043663	0.000000	-3.105715	0.044803	
1970-01-11 02:00	0.003600	0.042100	0.000000	0.043636	0.000000	-3.106200	0.044782	
1970-01-11 03:00	0.003600	0.041700	0.200000	0.045147	0.000000	-3.104640	0.044806	
1970-01-11 04:00	0.003500	0.041400	0.000000	0.043698	0.000000	-3.105125	0.044830	
1970-01-11 05:00	0.003400	0.041000	0.000000	0.043672	0.000000	-3.105609	0.044808	
1970-01-11 06:00	0.003200	0.040600	0.000000	0.043645	0.000000	-3.106091	0.044786	
1970-01-11 07:00	0.003200	0.040300	0.000000	0.043618	0.000000	-3.106573	0.044765	
1970-01-11 08:00	0.002800	0.040200	0.000000	0.043591	0.000000	-3.107051	0.044743	
1970-01-11 09:00	0.008900	0.040800	0.000000	0.043564	0.000000	-3.107575	0.044721	
1970-01-11 10:00	0.043500	0.041300	0.000000	0.043529	0.000000	-3.108360	0.044692	
1970-01-11 11:00	0.075800	0.041800	0.000000	0.043482	0.000000	-3.109388	0.044651	
1970-01-11 12:00	0.098500	0.042300	0.000000	0.043426	0.000000	-3.110586	0.044602	
1970-01-11 13:00	0.106700	0.042900	0.000000	0.043364	0.000000	-3.111845	0.044547	
1970-01-11 14:00	0.093900	0.043400	0.000000	0.043303	0.000000	-3.113005	0.044493	
1970-01-11 15:00	0.065500	0.043900	0.000000	0.043249	0.000000	-3.113951	0.044446	
1970-01-11 16:00	0.026300	0.044400	0.000000	0.043208	0.000000	-3.114600	0.044411	
1970-01-11 17:00	0.007900	0.043600	0.000000	0.043177	0.000000	-3.115111	0.044385	
1970-01-11 18:00	0.005700	0.042800	0.000000	0.043150	0.000000	-3.115605	0.044363	
1970-01-11 19:00	0.005000	0.041900	0.000000	0.043123	0.000000	-3.116093	0.044341	
1970-01-11 20:00	0.003900	0.041000	0.000000	0.043097	0.000000	-3.116572	0.044319	
1970-01-11 21:00	0.003300	0.040200	0.000000	0.043071	0.000000	-3.117047	0.044298	
1970-01-11 22:00	0.002900	0.039300	0.000000	0.043045	0.000000	-3.117518	0.044277	
1970-01-11 23:00	0.002600	0.038400	0.000000	0.043019	0.000000	-3.117986	0.044257	
1970-01-12 00:00	0.002400	0.037600	0.000000	0.042994	0.000000	-3.118453	0.044236	
1970-01-12 01:00	0.002200	0.037000	0.000000	0.042968	0.000000	-3.118918	0.044215	
1970-01-12 02:00	0.002000	0.036700	0.000000	0.042943	0.000000	-3.119381	0.044195	
1970-01-12 03:00	0.001800	0.036500	0.000000	0.042918	0.000000	-3.119842	0.044174	
1970-01-12 04:00	0.001700	0.036200	0.000000	0.042893	0.000000	-3.120302	0.044154	
1970-01-12 05:00	0.001800	0.036000	0.000000	0.042868	0.000000	-3.120763	0.044134	
1970-01-12 06:00	0.001900	0.035700	0.000000	0.042843	0.000000	-3.121224	0.044113	
1970-01-12 07:00	0.002000	0.035500	0.000000	0.042818	0.000000	-3.121685	0.044093	
1970-01-12 08:00	0.000500	0.035200	0.000000	0.042793	0.000000	-3.122135	0.044073	
1970-01-12 09:00	0.006500	0.035000	0.000000	0.042768	0.000000	-3.122629	0.044052	
1970-01-12 10:00	0.044700	0.035800	0.000000	0.042735	0.000000	-3.123409	0.044024	
1970-01-12 11:00	0.083000	0.036600	0.000000	0.042688	0.000000	-3.124474	0.043983	
1970-01-12 12:00	0.109700	0.037500	0.000000	0.042631	0.000000	-3.125738	0.043932	
1970-01-12 13:00	0.121200	0.038300	0.000000	0.042566	0.000000	-3.127086	0.043875	
1970-01-12 14:00	0.109000	0.039100	0.000000	0.042502	0.000000	-3.128341	0.043818	
1970-01-12 15:00	0.074500	0.040000	0.000000	0.042447	0.000000	-3.129337	0.043769	
1970-01-12 16:00	0.027500	0.040800	0.000000	0.042406	0.000000	-3.129983	0.043733	
1970-01-12 17:00	0.007400	0.041300	0.000000	0.042376	0.000000	-3.130478	0.043708	
1970-01-12 18:00	0.006100	0.040100	0.000000	0.042350	0.000000	-3.130963	0.043686	
1970-01-12 19:00	0.004600	0.038800	0.000000	0.042324	0.000000	-3.131436	0.043665	
1970-01-12 20:00	0.003800	0.037600	0.000000	0.042299	0.000000	-3.131904	0.043645	
1970-01-12 21:00	0.003400	0.036300	0.000000	0.042275	0.000000	-3.132367	0.043625	
1970-01-12 22:00	0.003600	0.036000	0.000000	0.042250	0.000000	-3.132832	0.043604	
1970-01-12 23:00	0.004100	0.035800	0.000000	0.042225	0.000000	-3.133301	0.043584	
