# J2K model output
# 
#date/time	precip	tmean	rhum	wind	rain	snow	solRad	netRad	refET	potET	actET	netRain	netSnow	throughfall	interception	intercStorage	snowDepth	snowTotSWE	snowMelt	satMPS	satLPS	actMPS	actLPS	percolation	actRG1	actRG2	catchmentRD1_w	catchmentRD2_w	catchmentRG1_w	catchmentRG2_w	channelStorage_w	catchmentSimRunoff_qm	catchmentObsRunoff	rs	ra
1990-06-18 07:30	0.11522945961672401	14.877414299175896	75.59678011248572	2.8986106402035796	0.11522945961672401	0.0	18.15297837856941	14.276669518475629	3.390313211815283	3.9574917493660933	3.6811736725685105	0.0	0.0	0.0	0.11522945961672401	0.0	0.0	0.0	0.0	0.6756626353467786	6.560129798635541E-5	101.97060390110599	0.016027824009826705	0.006281384030092745	7.897568879081281	97.85255089436113	8.956867124519511E-5	0.010717335620179047	0.4077875821154821	0.7446496771988426	1.8576774903121926	0.1751261395613634	0.14	0.0	0.0
1990-06-19 07:30	1.6667644801419546	15.16415865559761	76.97138759248503	3.359441962187412	1.6667644801419546	0.0	19.720528637660795	14.992536166341694	3.489140598564586	4.076573180815346	3.827862409077216	0.0	0.0	0.014406493723383124	1.6523579864185716	0.0	0.0	0.0	0.0	0.660257556984374	4.766287895913481E-5	99.81018220902844	0.010607970225111878	0.004779209211815075	7.52620530959744	97.11143836081526	4.3761467979162844E-5	0.005585638646826992	0.39333318519322863	0.7407361236238947	1.8351985013369805	0.1715813768105566	0.14	0.0	0.0
1990-06-20 07:30	7.041672679194237	14.608369060469917	91.92995577028684	4.010563221222107	7.041672679194237	0.0	9.88593662292978	10.466532336966706	1.979996413203814	2.1608291898557925	2.154137430116576	0.0	0.0	4.517992593707587	2.5236800854866464	0.4252109758464202	0.0	0.0	0.0	0.6764439803222849	0.007592188692122212	101.94772656973318	0.8587911345382369	1.4606787403090806	7.773305602797393	97.18503032254036	2.1322178846281592E-5	0.011442037446795433	0.38825397638164677	0.7440011649932239	1.847384493624809	0.17218655557597434	0.14	0.0	0.0
1990-06-21 07:30	2.070192109695206	13.106234774767811	79.8771619239712	4.698447334195935	2.070192109695206	0.0	19.23226182519451	14.741276292093625	3.057935106189921	3.6303300511051058	3.4808570409078885	0.0	0.0	0.22795785741811989	1.8422342522770856	0.0	0.0	0.0	0.0	0.6712419420509848	0.0021129325443575014	101.18374645039104	0.24822798554164835	0.3860419640892574	7.565793419191248	96.66196736336455	1.024679662175395E-5	0.011775619215891722	0.38083992475018774	0.7410470657799444	1.8333760928365455	0.17067418612822313	0.14	0.0	0.0
1990-06-22 07:30	10.88931549977635	11.508618267805488	85.15216475730017	7.1820051454953715	10.88931549977635	0.0	11.280576534076028	11.236289741597183	2.117677260020472	2.6084134208711465	2.579439895542863	0.0	0.0	8.365836478922281	2.5234790208540687	0.16574604909380403	0.0	0.0	0.0	0.6979414937190834	0.014269423947965038	104.98193579805987	1.6875646957431238	2.878229242425048	8.398965300102704	97.52722980608809	4.9324512342572995E-6	0.025626303475841224	0.38979649817048073	0.7498928022600497	1.8762247301134098	0.1754387369985136	0.16	0.0	0.0
1990-06-23 07:30	5.722821480388677	10.187828617337255	86.01387840003837	4.358765583167241	5.722821480388677	0.0	13.969708661130593	12.421523582597034	2.1751286795903138	2.4895462246731306	2.471260020856075	0.0	0.0	3.3651890409446965	2.3576324394439765	0.2201046152536715	0.0	0.0	0.0	0.7109663217885238	0.009399060225043976	106.89927503669784	1.1604982377215032	1.7941786619099978	8.760084018032924	97.76767055997985	2.335862013259589E-6	0.03321089862535668	0.40071166114645146	0.7528706794029666	1.8947997960110106	0.1786717991005907	0.15	0.0	0.0
1990-06-24 07:30	0.0	12.088283296428399	77.186870814342	3.2116782275469644	0.0	0.0	20.4052279104368	15.16883583921298	3.1588383000160345	3.6547954218057037	3.4223456965751677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6921653314216812	0.002273754268182362	104.13909714162017	0.3209369926761259	0.3965217465822688	8.520231363324267	97.23895894333393	1.0892280683666194E-6	0.029086519010954118	0.40380455482118627	0.7474223159518102	1.8805476471551823	0.17769607159431544	0.14	0.0	0.0
1990-06-25 07:30	0.0	14.437241174655442	77.3343347284075	2.467264663727678	0.0	0.0	16.65994987205067	13.59173821035144	3.148838916584563	3.604816580531754	3.2963113697618636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6702230830683295	5.674461150974709E-4	100.97970515109893	0.09066572648795089	0.09345804795591127	8.163941530859098	96.55025847307002	5.049537126742597E-7	0.020321074444721	0.4002853934018476	0.7400726562643829	1.8582102077670466	0.17474004947984534	0.14	0.0	0.0
1990-06-26 07:30	0.0	18.239192654610687	70.35705857740678	1.428092338839678	0.0	0.0	21.378787844754314	15.706375348850575	4.070907294475701	4.524343619595816	4.012096301943483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6418559799972834	1.494841623443628E-4	97.00903608947706	0.0268956682560232	0.022302517423900506	7.7919549936855015	95.8282379003442	2.3391156107433376E-7	0.01251538823477316	0.3924200422530513	0.7334520232346445	1.8361724479427515	0.171384002857635	0.12	0.0	0.0
1990-06-27 07:30	6.018147373381744	19.87089974805018	73.14434945681398	3.846308247238313	6.018147373381744	0.0	20.861991639195438	15.609214851046906	4.3994231388116	5.3026677571644365	4.8815712371014	0.0	0.0	3.4951710141091237	2.5229763592726258	0.0	0.0	0.0	0.0	0.6384443859103927	0.005792584156326696	96.43756288709321	0.6469486337175495	1.076992661261357	7.869644082633482	95.69965811009737	1.08823156535538E-7	0.013244820691328199	0.3889704175853609	0.7332895381510112	1.8395546371934313	0.1709499976261636	0.12	0.0	0.0
