# abc model output
# 
time	simRunoff	obsRunoff
1990-07-18 07:30	1.1131809619062436	0.93
1990-07-19 07:30	1.315136516672169	0.93
1990-07-20 07:30	0.979387436858432	0.93
1990-07-21 07:30	1.1441687695047869	0.93
1990-07-22 07:30	0.8520670700668358	1.0
1990-07-23 07:30	0.9954268294691646	1.0
1990-07-24 07:30	0.7412983509581471	1.0
1990-07-25 07:30	0.8660213416381732	1.0
1990-07-26 07:30	0.6449295653335879	1.0
1990-07-27 07:30	0.7534385672252107	1.0
1990-07-28 07:30	0.5610887218402215	1.0
1990-07-29 07:30	0.6554915534859334	0.93
1990-07-30 07:30	0.48814718800099266	0.8
1990-07-31 07:30	0.570277651532762	0.8
1990-08-01 07:30	0.42468805356086364	0.8
1990-08-02 07:30	0.496141556833503	0.8
1990-08-03 07:30	0.3694786065979514	0.8
1990-08-04 07:30	0.4316431544451476	0.8
1990-08-05 07:30	0.3214463877402177	0.8
1990-08-06 07:30	0.3755295443672784	0.8
1990-08-07 07:30	0.4590583573339895	0.8
1990-08-08 07:30	0.4114707035995322	0.8
1990-08-09 07:30	0.39938077088057083	0.73
1990-08-10 07:30	0.357979512131593	0.66
1990-08-11 07:30	0.34746127066609667	0.66
1990-08-12 07:30	0.3114421755544859	0.66
1990-08-13 07:30	0.30229130547950406	0.66
1990-08-14 07:30	0.27095469273240275	0.66
1990-08-15 07:30	0.3004334357671685	0.73
1990-08-16 07:30	0.5149705826771904	0.8
1990-08-17 07:30	0.2613770891174366	0.73
1990-08-18 07:30	0.9555444069291555	0.73
1990-08-19 07:30	0.2689980675321698	0.73
1990-08-20 07:30	1.2275636340283655	0.8
1990-08-21 07:30	0.24182831875298774	0.73
1990-08-22 07:30	1.680540361604678	0.66
1990-08-23 07:30	1.1453506373150995	0.66
1990-08-24 07:30	1.4631101145960697	0.66
1990-08-25 07:30	1.0250550544641364	0.66
1990-08-26 07:30	1.2729057996985806	0.66
1990-08-27 07:30	0.9276778973837987	0.66
1990-08-28 07:30	1.1188680457377649	0.66
1990-08-29 07:30	0.8070797707239049	0.66
1990-08-30 07:30	1.0144951997918557	0.66
1990-08-31 07:30	0.7021594005297972	0.8
1990-09-01 07:30	0.9143308238189144	0.93
1990-09-02 07:30	1.7990786784609236	0.8
1990-09-03 07:30	1.0715878167224555	0.73
1990-09-04 07:30	1.6177184502610034	0.73
1990-09-05 07:30	1.2786014005485364	0.8
1990-09-06 07:30	1.822895051727073	0.8
1990-09-07 07:30	1.2049432184772266	0.8
1990-09-08 07:30	1.8734786950025535	0.8
1990-09-09 07:30	1.6187406000751874	0.8
1990-09-10 07:30	2.0079664646522213	1.0
1990-09-11 07:30	1.5133443220654132	1.2
