# J2K model output
# 
#date/time	precip	mittemp	rhum	wind	rain	snow	solRad	netRad	refET	potET	actET	netRain	netSnow	throughfall	interception	intercStorage	snowDepth	snowSWE	snowMelt	MPSsat	LPSsat	DPSact	MPSact	LPSact	percol	actRG1	actRG2	flowRD1	flowRD2	flowRG1	flowRG2	channelStorage	simRunoff	obsRunoff	rs	ra
1989-11-01 07:30	23.896626241768086	9.15857677472009	94.4437752550549	3.4846220028459647	23.896626241768086	0.0	2.8458667906203265	4.45893323055386	0.783748973174764	0.6592920421966368	0.5231156221446642	0.0	0.0	22.71489693814471	1.1817293036233678	0.6690221812155934	0.0	0.0	0.0	0.20843737122516043	0.0	0.0	22.55197831893444	0.0	0.0	0.0	0.0	2.6221096092545273E-4	0.0	0.0	0.0	0.1522479085124495	2.6221096092545273E-4	2.8828	88.63484073688697	39.13520189723654
1989-11-02 07:30	4.373071913297825	9.378391541043339	91.77832025436089	2.453572018846056	4.373071913297825	0.0	3.7241954229333056	3.8610814808459573	0.8086540786369957	0.7395808135823551	0.5754124892156991	0.0	0.0	3.860364790890055	0.5127071224077745	0.6166913405881589	0.0	0.0	0.0	0.23788464762984476	0.0021922861867529485	0.0	25.86801047491629	0.1154582728731365	0.39001879623564767	0.13051345602809894	0.25592092337494504	5.101796940031942E-4	3.894679347925401E-7	5.506454851997118E-7	3.1192835885936546E-8	0.1838022139637051	5.111510002590724E-4	3.3354	88.63484073688697	54.69180805658675
1989-11-03 07:30	2.6863583269392954	9.37082299349417	93.1515813137725	2.88690139000894	2.6863583269392954	0.0	2.741569858204133	4.387740831736678	0.8378423888401119	0.7322520096246267	0.5699809754394783	0.0	0.0	2.1213203639040854	0.5650379630352091	0.6227269401876738	0.0	0.0	0.0	0.2539284239179902	0.0018222656686026763	0.0	27.712548592539754	0.09206520406054465	0.2699560983843771	0.21579894052687884	0.43453936511568336	5.91631841724733E-4	1.199114881203546E-6	2.2893345892576753E-6	1.2849549678896025E-7	0.2084997420269535	5.952487866919832E-4	3.6106	88.63484073688697	46.78037323019037
1989-11-04 07:30	3.6658319590298993	7.384309712405128	92.67852330941734	3.9722733712303135	3.6658319590298993	0.0	2.706267625105414	4.386378885811459	0.7808191013204194	0.6702407235159981	0.5291035484319839	0.0	0.0	3.1068295955942213	0.5590023634356941	0.6643707892579639	0.0	0.0	0.0	0.2775409185631762	0.002911719281071116	0.0	30.287900685970147	0.16695231279178796	0.42691026464975285	0.35301361882414795	0.7143504899755702	6.197970909005076E-4	2.7198576644772507E-6	6.39631843431768E-6	3.675926737089808E-7	0.2356900173761354	6.292808596730115E-4	3.8358	88.63484073688697	34.26909184294242
1989-11-05 07:30	1.410853589207761	5.546349232815652	86.09796501372298	5.511150523188049	1.4105660957379655	2.8749346979524914E-4	3.638043158278618	3.6463563073962515	0.917400680273677	0.8532747292179884	0.633772066366562	0.0	0.0	0.9413252179601486	0.4695283712476096	0.5170114090076874	0.0	0.0	0.005310925510580767	0.2847010370968117	0.0012036843694020385	0.0	31.13166152241072	0.07283805195237604	0.1659100305686768	0.3987448097590538	0.8228877299318123	6.473920403267308E-4	4.3717393290690025E-6	1.3199203032267292E-5	7.743801227078566E-7	0.25555017661240703	6.657373628107749E-4	3.9276	88.63484073688697	24.657726253810964
1989-11-06 07:30	23.008864231570033	3.9970504795418798	94.4188514558411	2.344446358424973	22.97240172916081	0.03646250240923275	2.591091477139166	4.366500643598423	0.6507436537128949	0.5460140121344326	0.46840895153461254	0.0	0.0	22.344146336954424	0.6647178946156804	0.7351895508512697	0.0	0.0	0.6427166311860956	0.4300470278326846	0.03132342857723318	0.031319203444031565	47.52158131804846	1.6012845064874124	4.0958882803952035	1.7599766531141285	3.5035019615901697	0.0027040116066981415	1.8537441265970445E-4	1.619744094433492E-4	1.0880814450526702E-5	0.5832335449307607	0.003062241243251722	4.3462	88.63484073688697	57.551810442044044
1989-11-07 07:30	3.2255248939788492	3.25629895213335	93.15954409559714	2.657829923598372	3.1159922179915696	0.1095326759872782	2.5563374544411075	4.338451599211559	0.6540643861986924	0.5549949112642977	0.4905247784701501	0.0	0.0	2.7789851412067437	0.44653975277209873	0.7323930969713233	1.1314362823615586E-4	5.091463270627014E-5	0.5792729639705662	0.4531695128027056	0.010802570836900002	0.0	50.07353681676522	0.5668318509806055	1.2193941574256457	2.1057546392006263	4.31058118102598	0.005241827203729703	5.292292324004107E-4	5.452517630132674E-4	3.849777570571508E-5	0.67558354842366	0.006354805974849097	4.5785	88.63484073688697	50.367563554251866
1989-11-08 07:30	0.52417358027541	2.0019313284537836	87.85223737293582	4.371956152361449	0.3849120332748383	0.13926154700057278	2.9776161486512054	3.9337055676666397	0.7151458926348095	0.6465373102470575	0.5407608615492302	0.0	0.0	0.19802890711723212	0.326144673158178	0.5771491690971543	0.0026368631910619195	7.009417467077668E-4	0.1806371052138826	0.456423676435994	0.0021525799535297282	0.0	50.421047379988934	0.1286556247572121	0.2254441311381259	2.1169831259082046	4.454634072742015	0.009810696563545438	0.00116649530115446	0.001362687154431902	9.926615927030767E-5	0.7365353073075831	0.012439145178402108	4.6285	88.63484073688697	30.99768021903686
1989-11-09 07:30	0.0	3.92563739338775	79.75606121558585	4.299164872579138	0.0	0.0	4.691530540077728	2.248528559973162	0.9010294103303964	0.9239103351633718	0.5944322765855523	0.0	0.0	0.0	0.0	0.1743592675115884	0.0024309247322934968	6.377466391791984E-4	6.319510752856833E-5	0.45475200882612565	3.844686063550369E-4	0.0	50.293278343285635	0.024715570491027076	0.03978301950377167	2.0625422599438585	4.477043335514631	0.0164630553371362	0.0022585005899327447	0.002854084073735403	2.0983296736207984E-4	0.7869113486083802	0.02178547296816643	4.5462	88.63484073688697	31.397347038610224
1989-11-10 07:30	0.0	2.748113830170031	85.92513377742524	4.920903073020435	0.0	0.0	4.751687169843299	2.086969346582378	0.6582571153659018	0.645482661283762	0.31383082632145115	0.0	0.0	0.0	0.0	0.05901346757657808	0.0024309247322934968	6.377466391788433E-4	3.549920014007372E-16	0.45254210742278256	7.110968517145007E-5	0.0	50.106934816260875	0.004967579604920553	0.0075461806763612626	1.9958874528272295	4.478454471427	0.023443712608950926	0.0037575321521818774	0.005140260482732535	3.752528293546851E-4	0.8270447532638582	0.032716758073220026	4.3908	88.63484073688697	27.485366427817816
1989-11-11 07:30	0.0	5.50276195254009	68.31380270075238	2.934068171823613	0.0	0.0	6.330605508360284	0.8471817240095583	1.0092786734023018	1.221327193534844	0.537009934148709	0.0	0.0	0.0	0.0	0.0	0.0024309247322934968	6.377466391788433E-4	0.0	0.4472309493722196	1.3321668772862777E-5	0.0	49.63140317828371	0.0010052466622234545	0.0014867253460964676	1.926565047105662	4.475937600435741	0.029000525581488853	0.005398887377130185	0.008166216578992028	5.859772101488341E-4	0.8572299275766326	0.04315160674775989	4.2293	88.63484073688697	46.36499125504006
1989-11-12 07:30	0.0	5.792523476071541	63.96276026003664	1.0253787353462949	0.0	0.0	6.329868217024971	0.7311661967539494	0.5883615102878558	0.8342232780747597	0.3465691529453534	0.0	0.0	0.0	0.0	0.0	0.0024309247322934968	6.377466391788433E-4	0.0	0.4434385010310926	2.5488029215830415E-6	0.0	49.285335179067566	2.0735789077356068E-4	2.947637033537583E-4	1.8566521350987129	4.472649415730546	0.03223454668566846	0.006848207295893563	0.011712210246255196	8.20591510419354E-4	0.8791122035928708	0.05161555573823657	4.002	88.63484073688697	131.75790040080457
1989-11-13 07:30	0.0	4.181727976474438	65.051641522715	1.4865534104517169	0.0	0.0	5.625852177004855	0.9564663742508382	0.7182099602355276	0.9604852553720234	0.3936669962388834	0.0	0.0	0.0	0.0	0.0	0.0024309247322934968	6.377466391788433E-4	0.0	0.4391387860279488	4.972263709316592E-7	0.0	48.89177193366486	4.341835286138742E-5	5.98210754456674E-5	1.7868110063636697	4.469207510082692	0.03331780710319794	0.007932355727123128	0.015609487153814687	0.0010629228532217949	0.8945328538399714	0.05792257283735756	3.778	88.63484073688697	90.6053091493841
1989-11-14 07:30	0.0	4.690322974488314	64.55768882891138	2.5674222387495336	0.0	0.0	5.941809483240253	0.7267925134482754	0.9933792927524198	1.254932920787496	0.49090606631523426	0.0	0.0	0.0	0.0	0.0	0.0024309247322934968	6.377466391788433E-4	0.0	0.4337587847451903	9.872755203424771E-8	0.0	48.40088764112261	9.199843848432453E-6	1.2375083772339237E-5	1.7173949203068857	4.465732416432403	0.03272144930136323	0.008615300404027512	0.019742076756432685	0.001302567089100791	0.905055084732201	0.062381393550924216	3.5602	88.63484073688697	52.33003708865101
1989-11-15 07:30	0.12071765045137328	4.5210074943114975	82.96655552116053	2.9241066359908827	0.12071737883775145	2.716136218480777E-7	4.367435009278386	1.8090096884677012	0.6741628118110486	0.7255700538983338	0.32732204863627556	0.0	0.0	0.0038515983243925	0.11686605212698085	0.0	0.0024309247322934968	6.377466391788433E-4	0.0	0.4314185035049572	8.066819222911413E-6	0.0	48.19316750822934	2.899418397947773E-4	7.444837807066725E-4	1.6488983492365235	4.462756725255421	0.030970435344431824	0.008948837425672667	0.02405183108664966	0.0015352831277367872	0.9118559527074279	0.06550638698449093	3.3551	88.63484073688697	45.85477078203172
1989-11-16 07:30	0.0	0.3879978333288124	88.00607293892038	3.432288751574487	0.0	0.0	3.1511543118218435	2.9901769335094963	0.5624430038789787	0.5286112779397479	0.17550360717076624	0.0	0.0	0.0	0.0	0.0	0.0024309247322934968	6.377466391788433E-4	0.0	0.42943106804335285	1.2181631184221679E-6	0.0	48.01781404795268	4.15307130475115E-5	9.796380050437805E-5	1.5811153759286356	4.459334018097954	0.028453979961497115	0.009002264292596464	0.0284701563012163	0.001758231129212735	0.9154752657210229	0.06768463168452263	3.1726	88.63484073688697	39.90220877002899
1989-11-17 07:30	0.0	-0.926135008851122	79.15698977858426	4.10765102868382	0.0	0.0	5.822371958612018	0.6578921414639572	0.5773041680872486	0.642769357217404	0.22132269999204762	0.0	0.0	0.0	0.0	0.0	0.0024309247322934968	6.377466391788433E-4	0.0	0.42698262130970865	1.900430430878801E-7	0.0	47.79651193416106	6.335528014326289E-6	1.4572469307132959E-5	1.5144142319422673	4.4558521954828585	0.02550319743886249	0.008837118405334306	0.03290497681610415	0.0019689051151999697	0.9164586435314065	0.0692141977755009	2.9967	88.63484073688697	33.186351122186586
1989-11-18 07:30	0.0	-0.5027063755069566	61.79285864326561	3.078274443859378	0.0	0.0	5.891569973467309	0.4970589005288377	0.8848854832440131	1.0669274857392896	0.36225056177341636	0.0	0.0	0.0	0.0	0.0	0.0024309247322934968	6.377466391788433E-4	0.0	0.42299286883175513	2.991654137279357E-8	0.0	47.43426447048338	9.882547667346191E-7	2.2444224244721744E-6	1.4489837526724167	4.4523594587689965	0.022362419436895598	0.008498737289718086	0.03722778088839299	0.0021639534094118457	0.9151312176682229	0.07025289102441853	2.8276	88.63484073688697	44.17857048810728
1989-11-19 07:30	0.0	-0.7009713270074238	71.86152728010828	2.4588621407096873	0.0	0.0	5.733329618949498	0.5383738224936803	0.587286041964718	0.7280280210589684	0.24027289397966536	0.0	0.0	0.0	0.0	0.0	0.0024309247322934968	6.377466391788433E-4	0.0	0.4203666940937575	4.733847290820469E-9	0.0	47.19399205616665	1.562864297899482E-7	3.516654835122723E-7	1.384968611995919	4.448862894457491	0.019225248274086747	0.008023345621245091	0.041298164296845	0.002340074771962311	0.9117564419976298	0.07088683296413915	2.6715	88.63484073688697	55.67547761844462
1989-11-20 07:30	0.06950255494382396	1.5844712521448638	74.35836451182932	2.3536960207519617	0.05154925484719857	0.01795330009662558	5.101295898243048	0.7264362713245541	0.6132875862336321	0.7606764986951752	0.29427024924282463	0.0	0.0	4.1134348489474756E-4	0.06909121145892921	0.0	0.0024309247322934968	6.377466391788433E-4	4.1134348489474756E-4	0.41790233782624764	4.531526566276291E-7	0.0	46.9690883410823	2.799941357878894E-5	6.622529734473928E-5	1.322507334047061	4.44540910023478	0.016240260113593738	0.0074440214452375	0.04498846372353626	0.0024947803786933937	0.9066121661661937	0.07116752566106088	2.5327	88.63484073688697	58.0087608130341
1989-11-21 07:30	1.3652166843930713	2.035035770202436	75.3839107667614	2.352803195689241	1.066273581453235	0.2989431029398316	4.827126377984269	0.8044631786216162	0.6282283791574369	0.7864473658423136	0.725901269483588	0.0	0.0	0.396961723002362	0.9682549613907063	0.2756188930747499	0.002790176350461615	7.994098673544967E-4	0.3635309373652943	0.41962955760209225	8.813737716094386E-4	0.0	47.201820734800634	0.03661897046416122	0.08677799361549886	1.2877740698297886	4.501721454039269	0.01369971652152335	0.00681566418778352	0.04836717785507762	0.002636318061699981	0.907725693790551	0.07151887662608447	2.4096	88.63484073688697	58.03595242168566
1989-11-22 07:30	9.386621817778913	0.6069639598828321	92.8015115406667	3.3967710030742477	5.051710231389242	4.334911586389631	2.4634809107271862	3.3382576673084854	0.4773617921313236	0.41672199556599393	0.3939562912464495	0.0	0.0	8.480511407230306	0.906110410548619	0.8033287032504624	1.3981675847429256	0.5439346642069053	7.937376152890743	0.4630897340392068	0.016890538099834214	0.0	52.199160708601454	0.8222835959729844	2.055539746453805	1.8800333485787655	5.881948854971965	0.013680236824235734	0.006560430727721206	0.05358946040532788	0.0028934320404679797	0.99733131681878	0.0767235599977528	2.3333	88.63484073688697	39.9781195415242
1989-11-23 07:30	1.4047805291800368	-3.4111086142431413	89.11757442233476	2.2338137731844996	0.0	1.4047805291800368	2.6964361430190507	2.9568417968770837	0.4238153591313146	0.3925296194089353	0.3583334764729289	0.0	0.0	0.17919649634633386	1.2255840328337033	1.6772538686377652	3.7011906798062326	0.697890804428331	0.02524035612490888	0.4672328825297693	0.0028244939996541	0.0	52.61273996267399	0.14442321086397564	0.2803465333596003	1.894058326743179	6.0639463589948095	0.012363172556571387	0.0061552408752359195	0.057964899793857175	0.003119048643995103	1.004556871993038	0.07960236186965959	2.2605	88.63484073688697	59.97246711559994
1989-11-24 07:30	5.206202024545311	-0.4864390271862421	92.05744068527439	2.944542694983643	1.3626269170238505	3.8435751075214624	1.955962584296931	3.880177807778951	0.5244150302716165	0.449617425687631	0.41457450798222717	0.0	0.0	5.224282349541636	0.22381480218808558	1.2739680446100945	17.59213045991791	2.3208234674148094	3.6013496865551495	0.4857772335112662	0.008968658945094408	0.0	54.83769671530413	0.4414646887807153	1.0071764175709417	2.1386344631362304	6.732856418002014	0.012171834325180427	0.005836015758348515	0.06282382645295355	0.00339014905302658	1.0568277769642818	0.08422182558950908	2.1943	88.63484073688697	45.51612505811808
1989-11-25 07:30	0.5372770945619606	-5.82800295538729	86.3035893498503	2.391558916833562	0.0	0.5372770945619606	2.6730378516797413	2.824785924278245	0.40194536285449695	0.38293227343633773	0.3625722231488132	0.0	0.0	0.09980293715070172	0.43747415741125767	1.3637274348095179	19.322356907682817	2.4028116876133447	0.01781471695217201	0.48770750118303646	0.0015762215622184732	0.0	55.04121873200089	0.0808683253931464	0.15816426432550157	2.103721381059625	6.8319428152976815	0.01163929545777721	0.0054734204496113435	0.06716584740029699	0.003652096226604129	1.0647554099171408	0.08793065953428968	2.1412	88.63484073688697	56.25999747754987
1989-11-26 07:30	2.412164832645164	-4.390200948436862	88.11848076564846	5.413662319875009	0.0	2.412164832645164	1.906292735573308	3.8544546822331953	0.5024672473860112	0.43814284615978605	0.4379745426615309	0.0	0.0	1.1734263044396447	1.238738528205519	2.1644981596111457	35.56962213517343	3.5112875375144856	0.06495045453850316	0.48841792728401573	4.134281256080822E-4	0.0	55.118477608159466	0.023933135693162487	0.043799080440485506	2.031688182140241	6.854675321074702	0.011198436697536503	0.005118274211606871	0.07102413181263217	0.003906353153356118	1.067428936006362	0.09124719587513166	2.0968	88.63484073688697	24.78855759263407
1989-11-27 07:30	3.9055555875534638	0.8327591647229109	93.27323629098659	3.673398780566567	1.846628368639513	2.05892721891396	1.8830303350678854	3.806823288251325	0.51665133272595	0.43260372394732977	0.4009500267029325	0.0	0.0	4.806428012395288	0.03474191171751943	0.8928623819187975	33.653085421402274	3.7885232006121115	4.504669219449581	0.510865985230783	0.009911516463281759	0.0	57.78789596003147	0.5914419652918602	1.2179557439441562	2.350969617025342	7.6485287501956245	0.011462510837778765	0.00490481328735761	0.07508067894389128	0.004194122770248952	1.1207304401356752	0.09564212583927661	2.0623	88.63484073688697	36.53412386035218
1989-11-28 07:30	0.018239837440955035	0.43430971240512295	85.25327142127789	2.219585182131597	0.0038412947863777232	0.01439854265457727	4.443609227377013	0.6536107982183712	0.3463118639060773	0.40103257663150893	0.32453692883921603	0.0	0.0	4.398547635351845E-5	0.018195851964601516	0.6651087114223077	26.183152344859337	2.8553806339015355	0.9331865521869283	0.5175592069631331	0.0035352565331746803	0.0	58.523670211764276	0.258910263924772	0.4454517892276482	2.4089384006257117	7.92848038110028	0.011400950063347008	0.004722819019824406	0.07846733950918841	0.004462227080276372	1.1351132854010955	0.0990533356726362	2.0372	88.63484073688697	60.376891306299555
1989-11-29 07:30	0.0	-3.5274211608567443	85.41330184308372	1.0773218841094583	0.0	0.0	4.557305092870331	0.5742331581771369	0.18814740444819844	0.2366279522250513	0.1996335053785534	0.0	0.0	0.0	0.0	0.508594645067215	26.183152344859337	2.8553806339015355	0.0	0.5182585810598659	6.888117563008994E-4	0.0	58.60134588136883	0.053729832430831896	0.083466493252116	2.338885113088905	7.975290087565568	0.011344187760672506	0.004580801340276933	0.08130678559931732	0.0047121620003553214	1.1407982526379519	0.10194393670062209	2.017	88.63484073688697	124.60723624850303
1989-11-30 07:30	0.0	-4.641564381776924	76.2461285787542	2.0568277975728373	0.0	0.0	4.272347930730626	0.6834260278470919	0.3914538646299782	0.4860618389652276	0.4077884277483455	0.0	0.0	0.0	0.0	0.2006430997581912	26.183152344859337	2.8553806339015355	0.0	0.5174064510635811	1.3917434491993364E-4	0.0	58.52646998222674	0.011599434039056906	0.016990853333927667	2.246599631261868	7.979476730059355	0.011175433046788075	0.004475847032007941	0.08361647981994862	0.004939212468128158	1.1418595346988762	0.10420697236687278	1.9989	88.63484073688697	68.51219637884901
1989-12-01 07:30	0.0	-3.7968182065759075	67.0811743639714	1.825641391108537	0.0	0.0	4.346895462386412	0.5707206721476389	0.5023715126424332	0.6558245137675549	0.4569769451968544	0.0	0.0	0.03243552990352892	0.0	0.014248492790325513	23.650356283085564	2.6524157490408777	0.23540041476418805	0.5156154834492336	3.9097496484912577E-4	0.0	58.37271935700239	0.03894862076802073	0.05850476285403223	2.1699326804842616	8.011267719421964	0.010827641352144588	0.0043978310963334105	0.08544792087016284	0.005141070078719901	1.1397050178437036	0.10581446339736075	1.9811	88.63484073688697	77.14122559631161
1989-12-02 07:30	0.0	-0.9003074340205246	63.76453517039607	2.1883559537180557	0.0	0.0	4.744268409881989	0.3223937559758651	0.6985900675112753	0.9206085483802231	0.5681799218531832	0.0	0.0	0.0	0.0	0.0	15.107347111711421	1.7745676433297213	0.8778481057111498	0.5147824544928078	0.0015660755131351235	0.0	58.35195131267831	0.14830115787453826	0.23341907858329278	2.1551655998469235	8.156614962435311	0.01027947622972354	0.004329114599906568	0.08682817459219708	0.005315266157530197	1.1377050077540933	0.10675203157935739	1.9668	88.63484073688697	64.30911477693864
1989-12-03 07:30	0.0	1.0083319590858382	67.84240964864259	1.9336110464560483	0.0	0.0	4.535711773494213	0.37222292643667626	0.620594581205971	0.8278602290369804	0.5012104558123475	0.0	0.0	0.0	0.0	0.0	9.383729549521815	1.168852126638386	0.6057155166913389	0.5134678307762174	0.0013930586704139515	0.0	58.2707355338883	0.1288991344444084	0.203132461466207	2.1306280050159683	8.282001081447886	0.009544305239900016	0.00425178379737866	0.08780430489012568	0.005462121111375912	1.1349168316329497	0.10706251503878027	1.9562	88.63484073688697	70.99416690910505
1989-12-04 07:30	0.948620974395045	-0.46995194856782735	75.81766052357621	1.9264202678764812	0.22260381584033453	0.7260171585547118	4.313377066463358	0.45655447062021515	0.4493303304647953	0.5853477332916063	0.5467424598329801	0.0	0.0	0.24790324806310204	0.7007177263319438	0.22598245609937667	7.642223134071282	0.9695690444037619	0.44717294680339165	0.5157445828553997	0.0014776392008699097	0.0	58.50448863818904	0.09822760242389912	0.16994150915068104	2.093231614755699	8.387658136776814	0.008664773242808468	0.004156970643639935	0.08848049530543577	0.005587329902032581	1.1318641658874802	0.10688956909391674	1.9454	88.63484073688697	70.20537088590933
