# J2K model output
# 
#date/time	catchmentNRD1_w	catchmentNRD2_w	catchmentNRG1_w	catchmentNRG2_w	catchmentSimRunoffN	sNO3_Pool	sNH4_Pool	sN_activ_pool	sN_stabel_pool	sum_Ninput	PercoN	sinterflowN	actN_up	Denit_rate	Volati_rate
1994-07-03 07:30	0.0	2.9861416729914925E-9	6.763724892721886E-9	3.490177580057107E-8	7.781357993342954	4.862234220753032E-4	1.1546958472279806E-6	0.007072059202556085	0.3465280359585081	0.0	6.943132666574665E-9	6.395329057043007E-10	0.0	0.0	2.25789475424953E-16
1994-07-04 07:30	0.0	2.540562157545751E-9	6.27151222495318E-9	3.3046808935932744E-8	7.294669110496866	4.917020255650281E-4	1.1488553152395123E-6	0.00707205919107693	0.34652803598715654	3.592935415313714E-6	6.236847924155835E-9	6.100088622170979E-10	0.0	0.0	2.344535175623966E-16
1994-07-05 07:30	0.0	2.1522443259398047E-9	5.796163919330494E-9	3.117675330861943E-8	6.8182685443184505	4.937877073096826E-4	1.1433439956676087E-6	0.007072059179103528	0.34652803601580145	1.8568745731875939E-7	5.623399741810546E-9	5.025101886429529E-10	0.0	0.0	2.2305910952939416E-16
1994-07-06 07:30	0.0	1.8587920073899503E-9	5.417435225910598E-9	2.9758397614268682E-8	6.453954632264301	5.031274752352553E-4	1.1383077617409864E-6	0.0070720591703149795	0.3465280360444383	7.418977291643519E-6	5.101866288606854E-9	1.4904134714309156E-7	0.0	2.309667242275908E-9	2.1314458206017806E-16
1994-07-07 07:30	0.0	1.7039892219083264E-9	5.063532226610896E-9	2.841212135487165E-8	6.130690389516671	5.074303038095378E-4	1.1333973226573262E-6	0.007072059161590054	0.34652803607307114	2.2283294432082063E-6	4.882651080693664E-9	7.42017381138045E-8	0.0	8.202362482058751E-10	2.0185460419438906E-16
1994-07-08 07:30	0.0	1.7899893722560777E-9	4.705952077013198E-9	2.6943992181117293E-8	5.82751453389191	5.095557496043824E-4	1.1286031490128867E-6	0.0070720591518510225	0.3465280361017005	0.0	4.879503902521203E-9	6.859349328959058E-9	0.0	0.0	1.907452334789302E-16
1994-07-09 07:30	0.0	2.1786983405430982E-9	4.317908114298529E-9	2.5164920457153024E-8	5.517594929590348	5.116287892906703E-4	1.1237692287836644E-6	0.007072059141011181	0.34652803613032485	0.0	3.938460654416733E-9	1.2579846830239806E-9	0.0	0.0	1.8105728918054724E-16
1994-07-10 07:30	0.0	2.8397368266360063E-9	3.905824066406798E-9	2.3100641542682162E-8	5.2012417368442225	5.136366329880339E-4	1.118849148758712E-6	0.0070720591288484826	0.3465280361589422	0.0	3.615751400809714E-9	4.4981543294904634E-10	0.0	0.0	1.7276488980074308E-16
1994-07-11 07:30	0.0	3.663095166959927E-9	3.4966104238978E-9	2.093140993688139E-8	4.895386032177481	5.155892422292272E-4	1.113238372665889E-6	0.007072059116007649	0.3465280361875534	0.0	3.2987797956116977E-9	3.0415234002726156E-10	0.0	0.0	1.679113575261821E-16
1994-07-12 07:30	0.0	4.512080722768692E-9	3.117202352941525E-9	1.885729259593292E-8	4.615765879967865	5.175012576266046E-4	1.10810447139228E-6	0.007072059102628144	0.3465280362161584	0.0	3.00073975256935E-9	2.5918274756620926E-10	0.0	0.0	1.6407305352720082E-16
1994-07-13 07:30	0.0	5.26433070065158E-9	2.782710932344329E-9	1.7007032976965222E-8	4.366126605888033	5.19391941734894E-4	1.103187450952509E-6	0.007072059088901453	0.34652803624475714	0.0	2.725612573449332E-9	2.300669258203103E-10	0.0	0.0	1.6136488663830094E-16
1994-07-14 07:30	0.0	5.8856657556888005E-9	2.5159069748434305E-9	1.5556080640896722E-8	4.175055332438852	5.224326809590249E-4	1.0984012974004106E-6	0.007072059075106529	0.34652803627334755	1.148759551166362E-6	2.4673538066410888E-9	2.04056599204162E-10	0.0	0.0	1.5818443567438437E-16
1994-07-15 07:30	0.0	6.2197347683442275E-9	2.2710026058918277E-9	1.4227109708058388E-8	3.9589966150681732	5.24998813606824E-4	1.093892922087774E-6	0.007072059061254912	0.3465280363019318	6.63539409049659E-7	2.23137592723529E-9	1.9215016562324002E-10	0.0	0.0	1.4886382968389505E-16
1994-07-16 07:30	0.0	6.303101477839901E-9	2.0653518516544223E-9	1.3126921206172774E-8	3.745958616503451	5.295654615152638E-4	1.0895627473039777E-6	0.007072059048093899	0.34652803633050877	2.625330033325545E-6	2.0178588817279847E-9	4.697253361650814E-9	0.0	0.0	1.4092156297967897E-16
1994-07-17 07:30	0.0	6.153476226671299E-9	1.8922788027421596E-9	1.221051759064641E-8	3.5300226489866704	5.328552888600495E-4	1.0854151433018512E-6	0.007072059034863092	0.34652803635907875	1.3366255261313696E-6	1.831946362904668E-9	5.7545295874508965E-9	0.0	0.0	1.335054664365184E-16
1994-07-18 07:30	0.0	1.515623216930278E-8	1.913813980826654E-9	1.2572722941951374E-8	5.165789789484874	5.487617147355214E-4	1.081235349521706E-6	0.0070720590264843905	0.3465280363876421	1.954775686557834E-5	2.6284155310237062E-8	5.308951374533756E-6	0.0	5.088470592545345E-7	1.2608155459844977E-16
1994-07-19 07:30	0.0	9.076949902239712E-8	1.951077408908862E-9	1.3016784077763808E-8	18.42665155836464	5.500488639762934E-4	1.0767192320201322E-6	0.007072059018127636	0.3465280364162011	4.473569916294659E-6	7.544143325136956E-8	5.533730671573989E-6	0.0	6.708009023199143E-8	1.1780486441739432E-16
