# J2K model output
# 
#date/time	precip	tmean	rhum	wind	rain	snow	solRad	netRad	refET	potET	actET	netRain	netSnow	throughfall	interception	intercStorage	snowDepth	snowTotSWE	snowMelt	satMPS	satLPS	actMPS	actLPS	percolation	actRG1	actRG2	catchmentRD1_w	catchmentRD2_w	catchmentRG1_w	catchmentRG2_w	channelStorage_w	catchmentSimRunoff_qm	catchmentObsRunoff	rs	ra
1989-11-11 07:30	0.0	5.50276195254009	68.31380270075226	2.934068171823623	0.0	0.0	6.33060550836028	0.8471817240095589	1.0092786734022983	1.221327193534842	1.0909323099997665	0.0	0.0	0.0	0.0	0.0	0.002471177189826663	6.502238573149464E-4	0.0	0.5059593542345937	4.299946429466423E-5	55.00533044922796	0.004404579236829249	4.7383293849686257E-4	0.006728017572919239	0.04878071152787823	0.0	0.0	0.0	0.0	0.33912024258637735	0.0	1.95	0.0	0.0
1989-11-12 07:30	0.0	5.792523476071556	63.9627602600365	1.0253787353462969	0.0	0.0	6.329868217024979	0.7311661967539509	0.5883615102878574	0.8342232780747578	0.7505390942002946	0.0	0.0	0.0	0.0	0.0	0.002471177189826663	6.502238573149464E-4	0.0	0.4984524146854949	3.0849081938230034E-5	54.255346145693274	0.0035516363671331307	2.961995342157114E-4	0.006530404707510085	0.04901483180469983	0.0	0.0	0.0	0.0	0.32193417944580127	0.0	1.79	0.0	0.0
1989-11-13 07:30	0.0	4.181727976474454	65.05164152271502	1.486553410451718	0.0	0.0	5.625852177004831	0.9564663742508394	0.7182099602355272	0.9604852553720229	0.8690573826070467	0.0	0.0	0.0	0.0	0.0	0.002471177189826663	6.502238573149464E-4	0.0	0.4897478765097592	2.4250694225123056E-5	53.386665256616325	0.00296308914399069	2.10321687499698E-4	0.006307517972317961	0.049178373772982564	0.0	0.0	0.0	0.0	0.3037040728571665	0.0	1.79	0.0	0.0
1989-11-14 07:30	0.0	4.69032297448832	64.5576888289114	2.5674222387495376	0.0	0.0	5.941809483240274	0.7267925134482748	0.9933792927524194	1.2549329207874969	1.1300309691439274	0.0	0.0	0.0	0.0	0.0	0.002471177189826663	6.502238573149464E-4	0.0	0.4784221155713221	1.9691022842376707E-5	52.25695961677437	0.00248290194336212	1.5332455178017698E-4	0.006067440331917129	0.049295201659283264	0.0	0.0	0.0	0.0	0.2852848521434067	0.0	1.64	0.0	0.0
1989-11-15 07:30	0.12071765045137316	4.521007494311494	82.96655552116033	2.9241066359908863	0.12071737883775131	2.716136218480777E-7	4.367435009278388	1.8090096884676965	0.6741628118110481	0.7255700538983327	0.6435923017573727	0.0	0.0	0.003851598324392498	0.11686605212698079	0.0	0.002471177189826663	6.502238573149464E-4	0.0	0.4731696433181974	1.905774410326511E-5	51.734098443813195	0.0022532775772354063	1.2739125109110963E-4	0.005818235871672593	0.04939106733157158	0.0	0.0	0.0	0.0	0.2674154553794261	0.0	1.64	0.0	0.0
1989-11-16 07:30	0.0	0.38799783332881166	88.00607293892034	3.432288751574486	0.0	0.0	3.151154311821839	2.990176933509505	0.562443003878978	0.528611277939746	0.45111279604892124	0.0	0.0	0.0	0.0	0.0	0.002471177189826663	6.502238573149464E-4	0.0	0.46863194880632597	1.569395961470231E-5	51.28316188895905	0.001976555676183519	9.931483583516138E-5	0.005563277554387605	0.04946288797038706	0.0	0.0	0.0	0.0	0.25037489540060365	0.0	1.64	0.0	0.0
1989-11-17 07:30	0.0	-0.9261350088511223	79.15698977858406	4.107651028683808	0.0	0.0	5.822371958612013	0.6578921414639556	0.5773041680872494	0.6427693572174058	0.5643864138453719	0.0	0.0	0.0	0.0	0.0	0.002471177189826663	6.502238573149464E-4	0.0	0.46296276433560196	1.3765339131843252E-5	50.718908719082116	0.001759366224297069	8.293334849905203E-5	0.0053064541909530845	0.049520597690867224	0.0	0.0	0.0	0.0	0.23450136437294108	0.0	1.36	0.0	0.0
1989-11-18 07:30	0.0	-0.5027063755069551	61.79285864326561	3.078274443859379	0.0	0.0	5.891569973467324	0.49705890052883744	0.8848854832440115	1.0669274857392932	0.937972688950926	0.0	0.0	0.0	0.0	0.0	0.002471177189826663	6.502238573149464E-4	0.0	0.45354484399966866	1.1673951225437536E-5	49.78112804832713	0.0014971164969222982	6.93488360096677E-5	0.005049945651894519	0.04956664830985235	0.0	0.0	0.0	0.0	0.21990067749372486	0.0	1.22	0.0	0.0
1989-11-19 07:30	0.0	-0.700971327007424	71.86152728010835	2.458862140709689	0.0	0.0	5.733329618949512	0.53837382249368	0.5872860419647183	0.7280280210589695	0.6414940860749183	0.0	0.0	0.0	0.0	0.0	0.002471177189826663	6.502238573149464E-4	0.0	0.44710684831252273	1.0208464106088829E-5	49.139763698654654	0.0013103062337613634	5.63349191450133E-5	0.0047954676655919595	0.049601470550867555	0.0	0.0	0.0	0.0	0.20658050248228643	0.0	1.09	0.0	0.0
1989-11-20 07:30	0.06950255494382397	1.5844712521448623	74.3583645118292	2.353696020751955	0.051549254847198654	0.017953300096625536	5.101295898243053	0.7264362713245528	0.6132875862336307	0.7606764986951754	0.6811466174249909	0.0	0.0	4.1134348489474756E-4	0.06909121145892928	0.0	0.002471177189826663	6.502238573149464E-4	4.1134348489474756E-4	0.4409018454733473	8.952369274534221E-6	48.52819545414641	0.001145545938871024	4.7504144406076274E-5	0.00454489055674477	0.0496286856938885	0.0	0.0	0.0	0.0	0.19452913468946742	0.0	1.09	0.0	0.0
1989-11-21 07:30	1.3652166843930664	2.035035770202432	75.38391076676145	2.3528031956892415	1.0662735814532371	0.29894310293983195	4.827126377984271	0.8044631786216174	0.6282283791574367	0.7864473658423152	0.7731541373708201	0.0	0.0	0.39696172300236104	0.9682549613907083	0.27561889307474985	0.002838005920191635	8.141929241775987E-4	0.3635286315266067	0.44333995883121846	2.1105061635150554E-4	48.82924527415014	0.008318104946026972	0.0013008815183260612	0.004437875434314256	0.05076847404953811	0.0	0.0	0.0	0.0	0.1902368047351982	0.0	1.09	0.0	0.0
1989-11-22 07:30	9.386621817778911	0.6069639598828321	92.8015115406663	3.3967710030742575	5.051710231389246	4.334911586389652	2.4634809107271884	3.338257667308478	0.4773617921313252	0.4167219955659941	0.4108549152577467	0.0	0.0	8.480511407230248	0.9061104105486193	0.8033287032504625	1.57794014456734	0.6238495778391495	7.857476022315309	0.5138067895218966	0.004274921127771699	56.39216607022014	0.16798421658394866	0.03897633383481211	0.008555574184398083	0.08525164734405914	0.0	0.0	0.0	0.0	0.2424612493051739	0.0	1.09	0.0	0.0
1989-11-23 07:30	1.4047805291800377	-3.4111086142431417	89.11757442233464	2.2338137731845054	0.0	1.4047805291800377	2.696436143019051	2.9568417968770873	0.4238153591313135	0.39252961940893466	0.3747376786571182	0.0	0.0	0.17919649634633375	1.2255840328337038	1.6772538686377643	3.880963239630658	0.7730808114161211	0.029965262769361574	0.5152897929747893	9.975722552858742E-4	56.51685154765465	0.04059974292746098	0.00942671050265491	0.009262749217362603	0.09356359855586775	0.0	0.0	0.0	0.0	0.23218492228903095	0.0	1.09	0.0	0.0
1989-11-24 07:30	5.206202024545304	-0.4864390271862422	92.05744068527444	2.9445426949836344	1.3626269170238483	3.843575107521454	1.9559625842969375	3.880177807778956	0.5244150302716183	0.44961742568763	0.4391071468106308	0.0	0.0	5.22428234954163	0.22381480218808547	1.273968044610093	17.912039760693375	2.4047986983052847	3.5925644626524607	0.545750803496795	0.003131817809441707	59.9061380334513	0.12378306009161859	0.03399607841076626	0.012723185554941412	0.12358707548920568	0.0	0.0	0.0	0.0	0.2541719207783361	0.0	1.09	0.0	0.0
1989-11-25 07:30	0.5372770945619615	-5.828002955387297	86.30358934985051	2.3915589168335547	0.0	0.5372770945619615	2.673037851679747	2.8247859242782476	0.40194536285449656	0.38293227343633807	0.37623353108026986	0.0	0.0	0.09980293715070167	0.4374741574112586	1.3637274348095212	19.642266208458306	2.4805560841252676	0.024045551330720075	0.5465597171880267	8.820652248610577E-4	59.978730980076705	0.03642205564722971	0.009851654022606824	0.013342502805235907	0.13226676272812082	0.0	0.0	0.0	0.0	0.24487074573767495	0.0	1.09	0.0	0.0
1989-11-26 07:30	2.412164832645162	-4.390200948436866	88.11848076564851	5.413662319875002	0.0	2.412164832645162	1.90629273557331	3.8544546822332015	0.502467247386011	0.43814284615978566	0.4380457869343805	0.0	0.0	1.1734263044396487	1.2387385282055186	2.1644981596111466	35.889531435948925	3.588206928826887	0.06577545973802038	0.547297362934613	3.6286625287224923E-4	60.059471183857205	0.017238235314570145	0.003878544856651626	0.01326251615575211	0.13564832957911893	0.0	0.0	0.0	0.0	0.23584359900871907	0.0	0.97	0.0	0.0
1989-11-27 07:30	3.905555587553467	0.8327591647229114	93.2732362909865	3.6733987805665658	1.846628368639506	2.0589272189139587	1.8830303350678828	3.8068232882513198	0.5166513327259499	0.43260372394732827	0.4230607994627108	0.0	0.0	4.806428012395271	0.03474191171751942	0.8928623819187972	34.23727013013722	3.890152334290104	4.479959477084007	0.5848574006455666	0.003975689790054867	64.27530734027572	0.18008443734693186	0.04392062478909608	0.01800726591149892	0.17410446269072785	0.0	0.0	0.0	0.0	0.2564267755170635	0.0	0.97	0.0	0.0
1989-11-28 07:30	0.018239837440955014	0.43430971240512295	85.25327142127787	2.2195851821315977	0.0038412947863777276	0.014398542654577268	4.443609227377023	0.6536107982183708	0.3463118639060766	0.40103257663150926	0.37763749891957	0.0	0.0	4.398547635351846E-5	0.018195851964601495	0.6651087114223072	26.71655375296759	2.9372985590151557	0.9528977607513002	0.5932714850312416	0.0018089602173852592	65.16090197724304	0.09553592061197043	0.01917091115298257	0.019797073721822152	0.190689109099358	0.0	0.0	0.0	0.0	0.248900954407398	0.0	0.97	0.0	0.0
1989-11-29 07:30	0.0	-3.5274211608567376	85.41330184308363	1.0773218841094587	0.0	0.0	4.557305092870338	0.5742331581771368	0.1881474044481982	0.23662795222505087	0.2265343335954476	0.0	0.0	0.0	0.0	0.5085946450672156	26.71655375296759	2.9372985590151557	0.0	0.5931552017483247	6.929715108414453E-4	65.14492174228238	0.033992979256032216	0.007469371805955348	0.019938534539495123	0.1971773693662241	0.0	0.0	0.0	0.0	0.2408023972102076	0.0	0.97	0.0	0.0
1989-11-30 07:30	0.0	-4.641564381776922	76.24612857875424	2.056827797572836	0.0	0.0	4.272347930730646	0.6834260278470923	0.39145386462997817	0.4860618389652248	0.46699711277761324	0.0	0.0	0.0	0.0	0.2006430997581912	26.71655375296759	2.9372985590151557	0.0	0.5917457757292709	3.0328682408641765E-4	65.00025385756841	0.015859407879869045	0.003742412858051414	0.019570171028098438	0.20041899076594213	0.0	0.0	0.0	0.0	0.232984374288156	0.0	0.97	0.0	0.0
1989-12-01 07:30	0.0	-3.796818206575917	67.08117436397127	1.8256413911085383	0.0	0.0	4.346895462386411	0.5707206721476386	0.5023715126424336	0.655824513767553	0.6221937773322596	0.0	0.0	0.03243552990352893	0.0	0.014248492790325515	24.245135301527075	2.7394800991212507	0.2302539897974333	0.5893370825409662	2.2334246004491066E-4	64.75846892049114	0.017232813497023804	0.0024195372015576658	0.019051613168681276	0.2024664213211268	0.0	0.0	0.0	0.0	0.22539761760761604	0.0	0.97	0.0	0.0
1989-12-02 07:30	0.0	-0.9003074340205256	63.7645351703963	2.188355953718057	0.0	0.0	4.744268409881998	0.3223937559758651	0.6985900675112745	0.9206085483802277	0.8707827411404835	0.0	0.0	0.0	0.0	0.0	16.161679587202904	1.8886521681386945	0.8508279309825546	0.5887293054736591	4.6968508032549833E-4	64.72247429214696	0.0439082966105635	0.0033907060545081214	0.01874801076924225	0.20524840995429958	0.0	0.0	0.0	0.0	0.21821037637996762	0.0	0.97	0.0	0.0
1989-12-03 07:30	0.0	1.008331959085838	67.84240964864263	1.9336110464560512	0.0	0.0	4.535711773494215	0.37222292643667587	0.6205945812059693	0.8278602290369792	0.7789688818497958	0.0	0.0	0.0	0.0	0.0	10.492642251022232	1.30679211982981	0.5818600483088833	0.5866209812660771	4.1815306394683095E-4	64.5269434886989	0.03917413352043296	0.002934729113562471	0.01839188965254745	0.20761139244381138	0.0	0.0	0.0	0.0	0.21117767315027922	0.0	0.97	0.0	0.0
1989-12-04 07:30	0.9486209743950473	-0.46995194856782657	75.81766052357601	1.92642026787648	0.2226038158403343	0.7260171585547128	4.313377066463343	0.45655447062021604	0.4493303304647963	0.5853477332916095	0.5802734433167471	0.0	0.0	0.24790324806310218	0.7007177263319456	0.2259824560993767	8.42604128859753	1.059706622718513	0.4949753616800664	0.5904593764296306	6.759315512042209E-4	64.90859709770247	0.039815846425530904	0.006566680036573046	0.018308082663202416	0.21331064968492516	0.0	0.0	0.0	0.0	0.20466853439026716	0.0	0.76	0.0	0.0
1989-12-05 07:30	0.024140961318911046	-1.217644090010839	98.88950871131094	1.5906331192876175	7.445788115739025E-5	0.024066503437753645	1.7351708214512072	3.6624595065372114	0.4030935066883413	0.3138770865429389	0.3053024166039417	0.0	0.0	0.02501857709861881	0.024140961318911042	0.07080324486877651	7.632469314194582	0.9704844832567302	0.08922213946178217	0.5899312936112415	2.6503006358320633E-4	64.88936133875939	0.015795243114141693	0.003035509686875543	0.017797297089333315	0.21590146053052128	0.0	0.0	0.0	0.0	0.2010898012746785	0.0	0.76	0.0	0.0
1989-12-06 07:30	0.9988205257335867	-0.28660530470976925	94.27638043043704	2.2941650424294133	0.25047120519670685	0.7483493205368806	1.7214296644382263	3.671232865925705	0.47224368906435166	0.3967461971843182	0.3897441006551937	0.0	0.0	0.22523185693983702	0.7735886687937508	0.49336793444826316	7.020333129888785	0.8859776041346924	0.3097387360618752	0.5921314089011559	3.9788106009643607E-4	65.14795654559646	0.0204567748158081	0.004567056692148738	0.017478373365445006	0.21982549494526707	0.0	0.0	0.0	0.0	0.19734310782399594	0.0	0.76	0.0	0.0
1989-12-07 07:30	0.41059329040610876	0.8545452267641463	88.82477266537093	2.86194297401362	0.1605795259699368	0.2500137644361704	2.6267008852830207	2.1682383869275093	0.4646630496839178	0.4546502885858488	0.4336547436042641	0.0	0.0	0.15624452110174164	0.260865384980573	0.4485455831588508	6.402115399527087	0.8196429404810724	0.22257918475536173	0.5928861374132752	2.4723391810119324E-4	65.234810152847	0.01887422797406103	0.002461316509192842	0.016964794581290958	0.22184043593454558	0.0	0.0	0.0	0.0	0.1909484217061736	0.0	0.76	0.0	0.0
1989-12-08 07:30	0.8010691986803613	-2.8972936244930496	93.0666455608519	1.1619797702316745	0.0	0.8010691986803613	3.3289656805617347	1.1204098406469396	0.18466111401514165	0.18726465138918436	0.18726465138918436	0.0	0.0	0.08460991872906101	0.7164592799513017	0.9777402117209696	7.267920581823285	0.9042269338809517	2.5925329181159924E-5	0.5929875994458063	9.300229823890016E-5	65.24465231709932	0.008094545356376012	9.54701497101548E-4	0.01623268508913319	0.2225792745283148	0.0	0.0	0.0	0.0	0.18440553562341874	0.0	0.86	0.0	0.0
1989-12-09 07:30	1.7794542554706305	-0.5945134486591599	95.6097427716432	2.194999820351188	0.36337069934330446	1.4160835561273262	1.686415887437105	3.635951964897252	0.44029097989636495	0.3605410128512593	0.35595536070031936	0.0	0.0	1.3343890130358982	0.5310374318706093	1.0954435664689057	7.95748061322546	1.0057646057899359	1.232851341126913	0.6029764386604443	0.0015332449614661144	66.36156113967257	0.06588572494487481	0.01718952464731914	0.0173130889920596	0.23770320433984593	0.0	0.0	0.0	0.0	0.19033984135439377	0.0	0.86	0.0	0.0
1989-12-10 07:30	0.09654146386274738	-3.6996821475701664	89.07274599603255	2.3013984878057325	0.0	0.09654146386274738	4.05375012897516	0.48180444198508576	0.20744278487697085	0.2362929253040073	0.2305620871273374	0.0	0.0	0.0	0.09654146386274738	0.9918138970826272	7.95748061322546	1.0057646057899359	0.0	0.6030681957741783	6.008334110942941E-4	66.3659447040514	0.024864850224388734	0.00621189162609058	0.017096317787815594	0.24314769245406037	0.0	0.0	0.0	0.0	0.18420900843709276	0.0	0.86	0.0	0.0
1989-12-11 07:30	1.8664801620744749	-4.1631059381393705	91.21894568564554	3.398441092964969	0.0	1.8664801620744749	1.7244387668371515	3.547937699551109	0.4200527307027555	0.361547056624589	0.3613107001639718	0.0	0.0	0.6938651040254603	1.1726150580490116	1.8061123466686448	16.39519605046366	1.6935487583957165	0.006080951419679263	0.6031823763913972	3.343204419361525E-4	66.37673795252412	0.013981642535518462	0.003163595843059245	0.016548877851326672	0.24588617574350408	0.0	0.0	0.0	0.0	0.17833138709339175	0.0	0.86	0.0	0.0
1989-12-12 07:30	4.287903991682265	-2.191050249392826	92.75113659980181	3.7891319000959185	0.051107662268345136	4.2367963294139255	1.7207093697626374	3.530698859573058	0.43013249155863603	0.3626821358145833	0.35784935844386834	0.0	0.0	3.4542471963400696	0.8696337722205968	2.297397142344844	45.63192236160832	4.552773825000437	0.5950221297353491	0.6068058096609201	8.202989722042276E-4	66.91684399027847	0.029353370666826917	0.008540483914984392	0.016658855123060902	0.25334386815602844	0.0	0.0	0.0	0.0	0.18816793224398315	0.0	0.86	0.0	0.0
1989-12-13 07:30	9.404720870885004	1.8558152757558608	92.65916039162201	5.069134471188395	7.32147789518333	2.0832429757016673	1.6542063868871222	3.6123768760541632	0.5348152897994953	0.4535090109279498	0.4460164056847016	0.0	0.0	10.520388709606468	0.09020684919397604	0.7958273261228286	27.3909241072207	4.415752151051447	8.813974113667621	0.6914311242799653	0.017362874062225694	76.45869860166661	0.7438578562099799	0.27241983236899964	0.04810970761096533	0.492722284607117	0.0	0.0	0.0	0.0	0.25143323685015184	0.0	0.86	0.0	0.0
1989-12-14 07:30	27.627500797893784	4.882734980136745	90.77160309166095	8.845713925248916	27.627500797893784	0.0	1.962238657969468	3.049105076639993	0.6708615756934656	0.5961812839539647	0.5907803697462558	0.0	0.0	27.241598820393218	0.3859019775005393	0.691146560677265	3.8405787777983402	1.3963925994664685	10.786363865378734	0.8534156160061369	0.1283126010729458	96.80806058990713	7.993291409792405	1.8168844336473624	0.3268284864712039	2.0206648916578493	0.0	0.0	0.0	0.0	0.854441006633559	0.0	1.09	0.0	0.0
1989-12-15 07:30	20.736046782064886	7.475190617173724	88.6918596162456	6.857191506973299	20.736046782064886	0.0	1.6442923745338058	3.564081744604273	0.9047649713753244	0.8162292350829163	0.8084928240715742	0.0	0.0	20.24546403911884	0.49058274294610427	0.5832830988761039	1.4815880585243209	0.6462648443913735	2.386124431995673	0.8971862142908624	0.2270915524066858	104.26616500754791	16.13350317628894	3.3390495139386243	0.9142339213824641	4.7384352023383025	0.0	0.0	0.0	0.0	2.6070635175815795	0.0	4.18	0.0	0.0
1989-12-16 07:30	11.931207213567076	6.268388452103223	95.57607453941807	5.847525009329626	11.931207213567076	0.0	1.748324984690685	3.355981998686701	0.5036389570660261	0.42090488248157076	0.4199490333513452	0.0	0.0	11.332761008819787	0.5984462047472651	0.8026384436244905	1.1959576819735234	0.520976385696916	0.7927894943557123	0.9148808887689931	0.25579090486551664	107.89448760640235	18.661888737855445	3.671393071150334	1.5490059699149927	7.713095280090414	0.0	0.0	0.0	0.0	4.122424598008402	0.0	6.61	0.0	0.0
1989-12-17 07:30	5.170105029646168	8.900244052102915	79.51299410193865	7.489051837226148	5.170105029646167	0.0	1.6948696324516692	3.5161490728066407	1.4984334835507405	1.4472905577552524	1.435764192669925	0.0	0.0	4.791014169647321	0.3790908599988764	0.17615133053094056	1.252204988449386	0.5469070675065297	0.20253178788665063	0.9211235346381597	0.22853007978576573	109.23566112479178	17.349340496306453	3.653124094067724	2.1533663690069584	10.670665763783013	0.0	0.0	0.0	0.0	4.453009603719168	0.0	6.37	0.0	0.0
1989-12-18 07:30	9.180532128753388	7.83035196477613	77.56978164589692	7.188971655616149	9.180532128753386	0.0	2.2542511244746146	2.5022076317105735	1.4239875622388258	1.4142020127137207	1.4042271434835398	0.0	0.0	8.174954155660965	1.0055779730924281	0.2003762769605298	1.1975319822698802	0.5265676769753527	0.47895954251930134	0.9292499667857483	0.23785854651302132	111.09867499841948	18.373267314903607	3.6985102075906413	2.7351128805919243	13.66568514263222	0.0	0.0	0.0	0.0	5.007930193692182	0.0	5.04	0.0	0.0
1989-12-19 07:30	3.7674165026785165	6.430278164449195	84.16560558383688	6.775907686057527	3.767416502678517	0.0	2.093606102264151	2.800458028432232	1.0118197524457866	0.9645490512684565	0.9570810543542532	0.0	0.0	2.830605298743255	0.9368112039352511	0.4612755835791289	1.2122838960724007	0.5463264778473133	0.24070945673303262	0.931149980351194	0.2007520831100614	111.6108060344571	16.52640004182405	3.290994520034134	3.2262009245733236	16.315013958442638	0.0	0.0	0.0	0.0	4.922526014721465	0.0	4.6	0.0	0.0
1989-12-20 07:30	16.572332343946872	4.946079606110334	91.77372858846411	6.614552059395151	16.567493780209094	0.004838563737774488	1.6375745250802354	3.573371764523328	0.6561678580324051	0.5667862047724997	0.5644902782631418	0.0	0.0	15.851878623902603	0.7204537200442387	0.72929614681883	0.8648644308958462	0.3901189560053306	1.3658595745277944	0.9420233392604143	0.2834780700197926	114.42452954426031	22.234138514287313	3.8730011244301763	3.7743930022967174	19.457887794091228	0.0	0.0	0.0	0.0	7.403904813303216	0.0	5.04	0.0	0.0
1989-12-21 07:30	0.26455284273276647	9.138640435921207	83.50458567306717	8.828571684044766	0.26455284273276647	0.0	1.6393309349177974	3.574011868970583	1.3405339284040323	1.2422497193079276	1.2325732723946523	0.0	0.0	0.025185111208793742	0.23936773152397323	0.26199099350743704	0.9418637355665863	0.565953027092273	-0.17422112228260603	0.9418656374349813	0.20708434912252605	114.45819001935247	17.670368993878593	3.433396039515686	4.229546742985129	22.22503060850466	0.0	0.0	0.0	0.0	6.984793303523054	0.0	5.7	0.0	0.0
1989-12-22 07:30	14.366034726736226	8.521513368235233	92.01777078418861	7.437043722246161	14.366034726736226	0.0	1.6421232116548212	3.514067291170888	0.7635162652457388	0.6652216588227704	0.66287223166711	0.0	0.0	13.446296416620289	0.9197383101159303	0.6694540774582118	0.810677320247825	0.3648047941115212	0.8887480023313992	0.9493835092498758	0.28102353584695006	116.43046951622539	22.442485440359867	3.9971545119189975	4.737107733880858	25.47135978073075	0.0	0.0	0.0	0.0	8.37993509924972	0.0	5.7	0.0	0.0
