# J2K model output
# 
#date/time	precip	tmean	rhum	wind	rain	snow	solRad	netRad	refET	potET	actET	netRain	netSnow	throughfall	interception	intercStorage	snowDepth	snowTotSWE	snowMelt	satMPS	satLPS	actDPS	actMPS	actLPS	percolation	actRG1	actRG2	catchmentRD1_w	catchmentRD2_w	catchmentRG1_w	catchmentRG2_w	channelStorage_w	catchmentSimRunoff_qm	catchmentObsRunoff
1990-09-21 07:30	9.647603387827866	7.353330754805572	78.08246822235515	7.8514098696655585	9.647603387827866	0.0	6.761964036725626	6.840975862618209	1.766955877436264	2.123446812025573	2.1113535729307515	0.0	0.0	8.182220207933872	1.4653831798940105	0.12837957649921103	0.0	0.0	0.0	0.5734883582418687	0.03315786593953438	2.534439439297013E-4	56.00572723888748	1.7605165275779258	0.035274686474061547	0.0781221663091972	110.01762153358149	0.01114187357712726	0.09122328309463919	5.926807643717453E-4	0.03708967544077546	1.1707015287250002	0.2824747393515408	0.49
1990-09-22 07:30	5.7488039809524745	6.84848680605712	86.90567476363441	4.989254824109011	5.7488039809524745	0.0	5.678805249016518	6.697559992693802	1.2357503974108395	1.3528043136637242	1.3509674155759765	0.0	0.0	4.436469236727031	1.3123347442254385	0.4154691660526289	0.0	0.0	0.0	0.6026475890854691	0.05940379440130711	3.837477450336945E-4	58.635289350618436	2.97276599099254	0.1752548802236424	0.11117140230246357	110.10551443022877	0.011611345415757278	0.07832364952890207	6.22789362841841E-4	0.03633574834940465	1.1924631447132992	0.2559432640132555	0.57
1990-09-23 07:30	6.16657631382771	10.725116816846782	88.76014698736276	3.8096038717605185	6.16657631382771	0.0	6.813341531194195	6.6247695068179615	1.3591880150324063	1.4512819381375615	1.449553948242754	0.0	0.0	5.166059980578081	1.0005163332496205	0.3370197095497652	0.0	0.0	0.0	0.6314962066339068	0.08924363116125782	0.005679548166630124	61.34029361006192	4.462689031174507	0.24955093476044668	0.16067889383926506	110.24939052377546	0.011987637340924773	0.06785180710578077	6.979948994146492E-4	0.036493454011435694	1.4782521790934267	0.23605039759833613	0.57
1990-09-24 07:30	1.9367848602423332	8.905711926574071	83.13356517229332	5.4837044624231295	1.9367848602423332	0.0	5.84300120171326	6.572524936311554	1.5288627949821467	1.75389640692372	1.7495642683101955	0.0	0.0	0.9399589771537799	0.9968258830885526	0.15509173879948362	0.0	0.0	0.0	0.6374269170109567	0.07981159966101546	7.221950257617559E-5	61.92275331620623	4.021984410118683	0.12645882166226827	0.18372974778197732	110.29487765862696	0.01278971775779862	0.06035382207936868	8.553047769913E-4	0.03799943674776106	1.5316394108291922	0.2258996585204191	0.57
1990-09-25 07:30	6.511747461091368	8.456635027856962	85.83344104669612	6.3519519693290105	6.511747461091368	0.0	5.915295193708497	6.495813141316635	1.3727605805599283	1.53202097281898	1.530273603367232	0.0	0.0	5.299383590897534	1.2123638701938404	0.2848794311925137	0.0	0.0	0.0	0.6675957877880824	0.10708516280290803	0.0043415645787207215	64.74465235773562	5.321517051331119	0.365615038366251	0.25305004313906604	110.53118366205523	0.0150985449762141	0.05730618389123423	0.0011951057039466526	0.041969719479558416	1.838302565862779	0.23310288763363224	0.66
1990-09-26 07:30	0.734874320403628	7.724920990468429	87.28920910864095	2.0687555561933033	0.734874320403628	0.0	5.795726096759208	6.429934872931829	1.2333860075345546	1.2884640627680266	1.284923137466525	0.0	0.0	0.1637398546806515	0.5711344657229765	0.12220169474654267	0.0	0.0	0.0	0.6712754342254256	0.08385498726730196	4.719203834016095E-6	65.09784526527265	4.330835698090675	0.15344417377495048	0.27695656829923493	110.59818318642901	0.01788637847318406	0.05985031004021046	0.0018519096168987449	0.04838128140102367	1.8754178014029834	0.25811424724998266	0.66
1990-09-27 07:30	0.1899349472554895	7.8478333314795465	82.61491468819732	2.159493987757907	0.1899349472554895	0.0	5.540768922612802	6.3937075674676525	1.356568510649413	1.4891151042532118	1.4828968051637768	0.0	0.0	0.002565007110697945	0.18736994014479136	1.7752993545574127E-4	0.0	0.0	0.0	0.6671301140288061	0.061947905674979584	0.0	64.7431912263077	3.3138651428735324	0.1397016190278901	0.2946726987387648	110.65532418243265	0.020914879836675632	0.06886624474440058	0.002901463336936063	0.055951371334636735	1.8538650862470976	0.29979353460978675	0.66
1990-09-28 07:30	0.0	7.389275233629136	78.44122151263518	4.253156676729041	0.0	0.0	8.782854948629057	6.174724010083636	1.5411113894674762	1.7947310585269434	1.7821600364671275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6544938876286607	0.045579305750155154	0.0	63.65278462726886	2.4617930629694706	0.11997871434023738	0.3060054608254984	110.69733302793611	0.0226590132267189	0.0822521019013649	0.004189564721056584	0.06169293091812738	1.7912298907188318	0.34448937859249534	0.66
1990-09-29 07:30	0.23868661661290053	11.392915582404196	67.74250090477098	4.560831692379236	0.23868661661290053	0.0	10.73372849398862	5.867285805505353	2.3313014171534894	2.9228421842498413	2.889980271386679	0.0	0.0	0.008447344186036494	0.23023927242686415	0.0	0.0	0.0	0.0	0.6302496188144447	0.03400454356004511	0.0	61.51875223371868	1.8129878000771824	0.10357736107032393	0.31241083941381587	110.72657302549945	0.022202343386263316	0.09520138853658984	0.005400559047724719	0.06349628738750643	1.701724862638001	0.3757668110749881	0.57
1990-09-30 07:30	15.05319609926286	14.056254700661253	85.6517260581545	4.598626965746624	15.05319609926286	0.0	5.3150429948356654	6.056981213483653	1.640540771601419	1.8243745595028775	1.820060696016624	0.0	0.0	13.794865055265804	1.2583310439970936	0.08195007545872662	0.0	0.0	0.0	0.6982615250266077	0.13366822392023175	0.09492303830377423	67.83395624390798	6.6128465163619845	0.6042511427330017	0.42104647588071453	111.15413962062225	0.02318292295345362	0.1103006263285847	0.006762076512723749	0.06436202498627795	2.9067885379724823	0.41269203312808644	0.49
1990-10-01 07:30	2.5402644799463348	13.14549258055104	91.33375545676085	3.340205861263662	2.5402644799463343	0.0	4.750334144440953	5.964350145969494	1.2750994600673258	1.1836853566539258	1.1820895075676652	0.0	0.0	1.3866824226978802	1.1535820572484559	0.38704123637463694	0.0	0.0	0.0	0.7087338905753139	0.11366026983244365	0.00145708422489675	68.88031216320648	5.829060746105997	0.5684334077687805	0.5224395793210563	111.54839568925003	0.026206790271318715	0.13530830399248447	0.008926383311938901	0.06680881336307505	3.0630833497077994	0.4785319833056968	0.66
1990-10-02 07:30	0.0	10.187167209242503	88.14196455991934	2.252415664273425	0.0	0.0	9.4649109516553	5.767080711432481	1.2219867801959807	1.1767982046727181	1.1706471255156983	0.0	0.0	0.0	0.0	0.020015474464150772	0.0	0.0	0.0	0.7083137278932358	0.08657782800375738	0.0	68.86993778586623	4.616426981645512	0.303624064631714	0.5618208283152601	111.7332464940326	0.0339558450401485	0.1733828265801697	0.012211851455311876	0.07013624086564603	2.972909590398883	0.5842959396917113	0.76
1990-10-03 07:30	0.14395025299420297	11.567408019952351	88.62929857721241	3.594997618354843	0.14395025299420297	0.0	6.57521901993966	5.825156419336581	1.2990032454310518	1.2349270742083018	1.2266770032363143	0.0	0.0	0.010006496209565154	0.13394375678463774	5.116706650629277E-4	0.0	0.0	0.0	0.7035619660947199	0.06584098744432998	0.0	68.47928442938402	3.623548254383466	0.24919733237762834	0.5851387113348423	111.87630586729621	0.045173145705982146	0.21222518116960234	0.015774344511316343	0.07068351943289132	2.785318260170907	0.6935552505070307	0.66
1990-10-04 07:30	1.784657946268327	10.440508382457391	92.14371047307634	3.079606792352067	1.7846579462683274	0.0	4.499892735615723	5.864442829771522	1.115554331466337	1.0055468321135532	1.0024944108087428	0.0	0.0	0.7155632612591142	1.0690946850092127	0.3454992745626253	0.0	0.0	0.0	0.706696456292553	0.062478702173392124	0.0	68.78030242396416	3.466943618498648	0.22711050176886613	0.601078718095388	112.00231417402404	0.05480028419771768	0.23431146307330614	0.01836757399333291	0.06696176845980395	2.563885674948672	0.7552447526526194	0.66
1990-10-05 07:30	0.40575221124392047	7.088201011015803	80.06639430107185	6.024721279593224	0.4057522112439204	0.0	5.470803486788736	5.821897714375675	1.4921063593302792	1.4686142430258564	1.4526474337875566	0.0	0.0	0.12798773171778452	0.277764479526136	0.13296113024860504	0.0	0.0	0.0	0.6989028799066404	0.05432890603241762	0.0	68.11100872003128	3.0487777984392204	0.20400593540600825	0.6103350096114364	112.10996159370335	0.05846597822263227	0.23351894387751318	0.01955388429826908	0.06060824152583312	2.329931903146669	0.7506176882643965	0.66
1990-10-06 07:30	0.6606375556462364	11.702706829082814	85.23814021144796	6.219693803693325	0.6606375556462364	0.0	4.9588204077433105	5.722543349134405	1.5382668723362507	1.476902353732963	1.451725997914419	0.0	0.0	0.11281564169226431	0.5478219139539718	0.14575068191828047	0.0	0.0	0.0	0.6913680206557044	0.04745844179746075	0.0	67.44299087723377	2.690242403201644	0.1815505270608273	0.6132409465990384	112.20003656292937	0.05645287945681541	0.21597769581379736	0.019736346209532914	0.05398723752039928	2.1152778127539498	0.6981902343747328	0.66
1990-10-07 07:30	0.32403981546486793	11.376936991234288	78.52396415265144	3.7278934820204013	0.32403981546486793	0.0	7.132543336325434	5.368273769338401	1.6806820409091103	1.738939996388445	1.6952514711104616	0.0	0.0	0.03279811572481379	0.2912416997400535	0.05653651248405274	0.0	0.0	0.0	0.6791469192595968	0.040069651689750733	0.0	66.36442372244937	2.2934793437481407	0.15990445093093736	0.610502256918528	112.27309359342745	0.050911165725239106	0.19069896311903253	0.019496463572672523	0.048412076944576686	1.93040676959632	0.6242967379875838	0.66
1990-10-08 07:30	0.04211656142707805	6.29590245660162	83.80332648218565	2.779642151379708	0.04211656142707806	0.0	5.474390637610016	5.55758819939232	1.162374117820852	1.135786289179468	1.096285338243217	0.0	0.0	0.0	0.04211656142707806	0.009372917607710399	0.0	0.0	0.0	0.6697411916647592	0.033562467815009246	0.0	65.53694945946395	1.9479910743033146	0.13942383613327042	0.6026408073288265	112.33019510117359	0.04391694455502398	0.163996972583882	0.019222226325694394	0.04418451810600641	1.7772746174700682	0.547251654695246	0.66
