# Thornthwaite model output
# 
time	daylength	potet	snowMelt	runoff	soilMoistStor
1989-12-31 07:30	8.957607286548047	15.977378950647063	6.880097210407257E-7	27.576554900055676	200.0
1990-01-01 07:30	9.33255896071047	16.942760252044742	3.4400486052036284E-7	25.792118974005465	200.0
1990-01-02 07:30	9.33255896071047	16.96222364562143	1.7200243026018142E-7	21.743393114192017	200.0
1990-01-03 07:30	9.33255896071047	38.415848995876765	8.600121513009071E-8	24.161658709157628	200.0
1990-01-04 07:30	9.33255896071047	47.835427234461385	4.3000607565045355E-8	43.19644873734811	200.0
1990-01-05 07:30	9.33255896071047	58.86214025352868	2.1500303782522678E-8	47.69437224190971	200.0
1990-01-06 07:30	9.33255896071047	74.05650556315608	1.0750151891261339E-8	23.847186120954856	176.54594193684392
1990-01-07 07:30	9.33255896071047	67.14489544704466	5.3750759456306694E-9	11.923593060477428	196.97460148979926
1990-01-08 07:30	9.33255896071047	53.124078239594276	2.6875379728153347E-9	43.306163655341216	200.0
1990-01-09 07:30	9.33255896071047	35.48989723713398	1.3437689864076674E-9	25.074799259103617	200.0
1990-01-10 07:30	9.33255896071047	28.089851555803914	6.718844932038337E-10	12.537399629551809	184.3561495441961
1990-01-11 07:30	9.33255896071047	20.547298076382955	3.3594224660191684E-10	11.244792248682478	200.0
1990-01-12 07:30	9.33255896071047	13.135707562134046	1.6797112330095842E-10	13.292653843274211	200.0
1990-01-13 07:30	9.33255896071047	15.912025131086963	8.398556165047921E-11	28.958647806093616	200.0
1990-01-14 07:30	9.33255896071047	25.73279737398592	4.1992780825239605E-11	14.479323903046808	195.29275732601408
1990-01-15 07:30	9.33255896071047	31.66457389144432	2.0996390412619802E-11	41.321312668808275	200.0
1990-01-16 07:30	9.33255896071047	43.9054270878764	1.0498195206309901E-11	20.660656334404138	198.1739072121236
1990-01-17 07:30	9.33255896071047	60.645809867779874	5.249097603154951E-12	10.330328167202069	186.99179659278374
1990-01-18 07:30	9.33255896071047	79.52035848982071	2.6245488015774753E-12	5.165164083601034	180.19326816254676
1990-01-19 07:30	9.33255896071047	60.206414181833736	1.3122744007887377E-12	31.04311853215702	200.0
1990-01-20 07:30	9.33255896071047	47.325555173520414	6.561372003943688E-13	23.679334529318297	200.0
1990-01-21 07:30	9.33255896071047	33.61264525723556	3.280686001971844E-13	11.839667264659148	184.42135324276444
1990-01-22 07:30	9.33255896071047	26.716264245163412	1.640343000985922E-13	5.919833632329574	177.3262137537679
1990-01-23 07:30	9.33255896071047	15.604455993078563	8.20171500492961E-14	2.959916816164787	189.83109076068934
1990-01-24 07:30	9.33255896071047	17.38947490094446	4.100857502464805E-14	1.4799584080823935	188.64809700227534
1990-01-25 07:30	9.33255896071047	17.456156356871798	2.0504287512324026E-14	0.7399792040411968	182.96398264043734
1990-01-26 07:30	9.33255896071047	29.36500268793901	1.0252143756162013E-14	0.3699896020205984	186.59075545249834
